epoch,dataset,atten_masks,train_acc,train_f1_score,train_recall,train_precision,train_loss,test_acc,test_f1_score,test_recall,test_precision,test_loss,train_num,train_tp,train_fp,train_tn,train_fn,test_num,test_tp,test_fp,test_tn,test_fn,Score
57,5,5,85.8883,84.8801,79.2199,91.4113,39280.64601,91.1441,67.6259,79.932,58.6035,2504.195625,121318,48054,4515,56144,12605,7622,705,498,6242,177,85.53805
54,5,5,85.8793,84.7796,78.6544,91.9393,39342.11287,91.5901,68.6246,79.4785,60.379,2417.784703,121318,47711,4183,56476,12948,7622,701,460,6280,181,85.5343
38,1,1,85.3435,84.0407,77.1806,92.2393,40713.30782,92.0362,69.6652,79.0249,62.2878,2334.675591,121318,46817,3939,56720,13842,7622,697,422,6318,185,85.53055
28,1,1,85.2025,83.855,76.8559,92.2565,41969.38557,92.0887,69.7744,78.9116,62.5337,2291.9492,121318,46620,3913,56746,14039,7622,696,417,6323,186,85.50015
31,1,1,85.2437,84.0414,77.7098,91.4963,41547.35986,91.5114,68.4236,79.4785,60.0686,2441.948084,121318,47138,4381,56278,13521,7622,701,466,6274,181,85.49495
53,5,5,85.7886,84.6113,78.1384,92.2535,39452.86082,91.8919,69.2843,79.0249,61.6814,2296.579802,121318,47398,3980,56679,13261,7622,697,433,6307,185,85.4584
26,1,1,85.1514,83.9109,77.4411,91.5603,42075.61499,91.5508,68.4932,79.3651,60.241,2426.734337,121318,46975,4330,56329,13684,7622,700,462,6278,182,85.45795
25,1,1,84.975,83.8827,78.1978,90.459,42448.64983,90.6324,66.4789,80.2721,56.7308,2772.649632,121318,47434,5003,55656,13225,7622,708,540,6200,174,85.45225
36,1,1,85.3039,83.9276,76.7405,92.6,40868.83676,92.2855,70.2128,78.5714,63.4615,2248.283543,121318,46550,3720,56939,14109,7622,693,399,6341,189,85.42845
30,1,1,85.2165,83.9389,77.2614,91.8797,41513.87997,91.8263,69.1125,79.0249,61.4097,2368.457628,121318,46866,4142,56517,13793,7622,697,438,6302,185,85.4256
42,2,2,85.5586,84.515,78.8193,91.0981,40131.68552,90.5668,66.3232,80.2721,56.5044,2651.427618,121318,47811,4672,55987,12848,7622,708,545,6195,174,85.41945
49,5,5,85.6732,84.7029,79.3304,90.8561,39941.86691,90.6717,66.5412,80.1587,56.8785,2639.225452,121318,48121,4843,55816,12538,7622,707,536,6204,175,85.4152
59,5,5,85.8776,84.6941,78.145,92.4412,39157.92201,92.01,69.5348,78.7982,62.2202,2281.931787,121318,47402,3876,56783,13257,7622,695,422,6318,187,85.4041
24,1,1,85.041,83.8354,77.5829,91.184,42422.66786,91.3277,67.9593,79.4785,59.3565,2502.046547,121318,47061,4550,56109,13598,7622,701,480,6260,181,85.4031
21,1,1,85.0187,83.7852,77.4114,91.3027,43172.93579,91.4327,68.1929,79.3651,59.778,2400.271948,121318,46957,4473,56186,13702,7622,700,471,6269,182,85.3989
50,5,5,85.9015,84.8264,78.816,91.8291,39491.42339,91.4327,68.1929,79.3651,59.778,2395.823866,121318,47809,4254,56405,12850,7622,700,471,6269,182,85.3989
51,5,5,85.777,84.7537,79.0649,91.3245,39746.77489,91.0785,67.4017,79.7052,58.3887,2620.798513,121318,47960,4556,56103,12699,7622,703,501,6239,179,85.39185
17,1,1,84.7121,83.5712,77.7675,90.3109,44554.84454,90.4487,66.0448,80.2721,56.1014,2549.281437,121318,47173,5061,55598,13486,7622,708,554,6186,174,85.3604
32,1,1,85.261,83.9683,77.1971,92.0414,41173.27835,91.905,69.2576,78.7982,61.7778,2354.388655,121318,46827,4049,56610,13832,7622,695,430,6310,187,85.3516
29,1,1,85.172,83.9446,77.5268,91.5207,41663.39613,91.5508,68.4314,79.1383,60.2763,2459.828045,121318,47027,4357,56302,13632,7622,698,460,6280,184,85.34455
23,1,1,84.989,83.837,77.8615,90.806,42612.85689,90.9473,67.0802,79.7052,57.9077,2631.621754,121318,47230,4782,55877,13429,7622,703,511,6229,179,85.32625
22,1,1,84.9264,83.7796,77.8565,90.6782,42859.48726,90.8292,66.8249,79.8186,57.4694,2576.758337,121318,47227,4855,55804,13432,7622,704,521,6219,178,85.3239
20,1,1,84.9091,83.8337,78.2571,90.266,43239.67776,90.3569,65.8298,80.2721,55.792,2704.441742,121318,47470,5119,55540,13189,7622,708,561,6179,174,85.3145
19,1,1,84.9297,83.9062,78.5704,90.0196,43676.06946,90.1076,65.3174,80.4989,54.9536,2759.359697,121318,47660,5284,55375,12999,7622,710,582,6158,172,85.30325
16,1,1,84.6412,83.5666,78.1022,89.8532,44664.27161,90.0813,65.2574,80.4989,54.8686,2701.122017,121318,47376,5350,55309,13283,7622,710,584,6156,172,85.2901
50,2,2,85.6996,84.7359,79.3864,90.8585,39568.11473,90.1863,65.4663,80.3855,55.2181,2605.749456,121318,48155,4845,55814,12504,7622,709,575,6165,173,85.2859
18,1,1,84.9544,83.8043,77.8532,90.7405,43784.57623,90.8423,66.8251,79.7052,57.5286,2471.641462,121318,47225,4819,55840,13434,7622,703,519,6221,179,85.27375
48,5,5,85.5702,84.4978,78.6528,91.2813,39913.84703,91.0391,67.2422,79.4785,58.271,2501.742542,121318,47710,4557,56102,12949,7622,701,502,6238,181,85.2588
55,5,5,85.6872,84.4467,77.7115,92.4602,39433.70988,92.0231,69.4779,78.458,62.3423,2279.118064,121318,47139,3844,56815,13520,7622,692,418,6322,190,85.24055
43,2,2,85.6559,84.5475,78.483,91.6277,39873.05574,90.8554,66.8253,79.5918,57.5882,2556.760611,121318,47607,4350,56309,13052,7622,702,517,6223,180,85.2236
47,5,5,85.7095,84.769,79.5348,90.7407,40093.18524,90.5012,66.0731,79.932,56.3099,2654.525425,121318,48245,4923,55736,12414,7622,705,547,6193,177,85.2166
45,5,5,85.6072,84.4005,77.8714,92.1247,39874.43547,91.7476,68.8151,78.6848,61.1454,2338.58514,121318,47236,4038,56621,13423,7622,694,441,6299,188,85.2162
53,2,2,85.8051,84.8363,79.4161,91.0505,39517.46399,90.37,65.7968,80.0454,55.8544,2615.789242,121318,48173,4735,55924,12486,7622,706,558,6182,176,85.2077
59,2,2,85.8644,84.7836,78.7616,91.8028,38995.90636,90.9341,66.9852,79.4785,57.886,2411.152172,121318,47776,4266,56393,12883,7622,701,510,6230,181,85.2063
46,5,5,85.618,84.4547,78.1351,91.8865,39928.65392,91.4852,68.2019,78.9116,60.0518,2355.945792,121318,47396,4185,56474,13263,7622,696,463,6277,186,85.1984
51,3,3,85.6509,84.4112,77.6983,92.3938,39636.03384,91.8001,68.9209,78.5714,61.3818,2315.672689,121318,47131,3880,56779,13528,7622,693,436,6304,189,85.18575
43,5,5,85.6419,84.6733,79.3221,90.7986,40155.84718,90.5405,66.1343,79.8186,56.4555,2593.814756,121318,48116,4876,55783,12543,7622,704,543,6197,178,85.17955
42,5,5,85.6954,84.7636,79.5793,90.6704,40373.79053,90.3831,65.7956,79.932,55.908,2658.042665,121318,48272,4967,55692,12387,7622,705,556,6184,177,85.15755
57,3,3,85.843,84.6491,78.0659,92.4449,39401.0233,91.7345,68.75,78.5714,61.1111,2240.45233,121318,47354,3870,56789,13305,7622,693,441,6299,189,85.15295
56,3,3,85.8413,84.7352,78.5951,91.916,39526.91592,91.2753,67.7028,79.0249,59.2184,2395.100885,121318,47675,4193,56466,12984,7622,697,480,6260,185,85.1501
24,2,2,85.1135,83.9184,77.6818,91.2437,42057.99802,90.698,66.4458,79.5918,57.0268,2549.697109,121318,47121,4522,56137,13538,7622,702,529,6211,180,85.1449
52,2,2,85.7894,84.8007,79.2842,91.1422,39529.98326,90.4487,65.9176,79.8186,56.1404,2574.931108,121318,48093,4674,55985,12566,7622,704,550,6190,178,85.13365
34,5,5,85.4655,84.5065,79.276,90.476,41025.94969,90.3306,65.673,79.932,55.7312,2649.074528,121318,48088,5062,55597,12571,7622,705,560,6180,177,85.1313
52,5,5,85.6007,84.597,79.0847,90.9353,39887.46995,90.6586,66.3516,79.5918,56.8882,2600.059641,121318,47972,4782,55877,12687,7622,702,532,6208,180,85.1252
46,2,2,85.6105,84.3974,77.8351,92.168,39731.84038,91.2228,67.5715,79.0249,59.0178,2377.663893,121318,47214,4012,56647,13445,7622,697,484,6256,185,85.12385
56,5,5,85.7259,84.5457,78.089,92.1664,39412.58704,91.7869,68.8557,78.458,61.3475,2335.098419,121318,47368,4026,56633,13291,7622,692,436,6304,190,85.12245
59,3,3,85.9798,85.0185,79.5628,91.2774,39273.58488,90.8554,66.762,79.3651,57.6132,2498.04516,121318,48262,4612,56047,12397,7622,700,515,6225,182,85.11025
44,2,2,85.5784,84.4803,78.5028,91.4431,39926.98355,90.7373,66.5085,79.4785,57.1778,2619.663221,121318,47619,4456,56203,13040,7622,701,525,6215,181,85.1079
51,2,2,85.6633,84.5947,78.727,91.4076,39540.51837,90.7242,66.477,79.4785,57.1312,2571.32176,121318,47755,4489,56170,12904,7622,701,526,6214,181,85.10135
44,5,5,85.6377,84.6341,79.1062,90.9927,40184.75836,90.7242,66.477,79.4785,57.1312,2603.007654,121318,47985,4750,55909,12674,7622,701,526,6214,181,85.10135
55,2,2,85.8422,84.8231,79.1276,91.4021,39262.44196,90.4749,65.9475,79.7052,56.24,2521.969879,121318,47998,4515,56144,12661,7622,703,547,6193,179,85.09005
22,2,2,84.9198,83.9161,78.6792,89.8998,42761.72832,89.7927,64.5719,80.3855,53.9574,2870.672949,121318,47726,5362,55297,12933,7622,709,605,6135,173,85.0891
49,2,2,85.7128,84.6324,78.6825,91.5557,39635.55431,90.698,66.414,79.4785,57.0382,2579.233646,121318,47728,4402,56257,12931,7622,701,528,6212,181,85.08825
53,3,3,85.7795,84.7021,78.7369,91.6454,39555.62749,91.1441,67.3755,79.0249,58.7195,2436.61104,121318,47761,4354,56305,12898,7622,697,490,6250,185,85.0845
54,3,3,85.8174,84.6498,78.211,92.244,39514.80083,91.5901,68.3769,78.5714,60.524,2322.760736,121318,47442,3989,56670,13217,7622,693,452,6288,189,85.08075
23,2,2,84.9808,83.9107,78.3297,90.348,42398.73486,90.0026,64.9816,80.1587,54.6368,2780.859856,121318,47514,5076,55583,13145,7622,707,587,6153,175,85.08065
45,2,2,85.6757,84.5411,78.3363,91.8134,39732.65895,90.8948,66.826,79.2517,57.7686,2501.587313,121318,47518,4237,56422,13141,7622,699,511,6229,183,85.07325
21,2,2,85.0921,83.9173,77.7873,91.096,42674.03635,90.5405,66.0706,79.5918,56.4763,2566.026148,121318,47185,4612,56047,13474,7622,702,541,6199,180,85.06615
30,2,2,85.2487,84.2312,78.7962,90.4715,41450.04118,90.1994,65.3686,79.932,55.2941,2792.944962,121318,47797,5034,55625,12862,7622,705,570,6170,177,85.0657
32,5,5,85.4094,84.2743,78.1912,91.3838,41084.39149,91.2097,67.5073,78.9116,58.9831,2502.700451,121318,47430,4472,56187,13229,7622,696,484,6256,186,85.06065
38,5,5,85.5232,84.334,77.9324,91.8814,40368.34549,91.5377,68.2422,78.5714,60.3133,2399.032406,121318,47273,4177,56482,13386,7622,693,456,6284,189,85.05455
48,3,3,85.6534,84.476,78.0692,92.0285,39862.45908,91.4196,67.9726,78.6848,59.8276,2301.430826,121318,47356,4102,56557,13303,7622,694,466,6274,188,85.0522
36,3,3,85.416,84.0834,77.0438,92.5389,40993.15866,91.8657,69,78.2313,61.7174,2287.016438,121318,46734,3768,56891,13925,7622,690,428,6312,192,85.0485
40,2,2,85.4894,84.3409,78.1549,91.5902,40116.08635,90.8423,66.6985,79.2517,57.5783,2542.751654,121318,47408,4353,56306,13251,7622,699,515,6225,183,85.047
31,2,2,85.3056,84.0891,77.6604,91.6783,40902.83517,90.9473,66.9223,79.1383,57.9734,2556.5812,121318,47108,4276,56383,13551,7622,698,506,6234,184,85.0428
38,2,2,85.5158,84.3359,77.9835,91.815,40280.94456,90.9473,66.9223,79.1383,57.9734,2516.753607,121318,47304,4217,56442,13355,7622,698,506,6234,184,85.0428
46,3,3,85.6048,84.324,77.4345,92.5592,40296.47601,91.8525,68.9655,78.2313,61.6622,2227.59547,121318,46971,3776,56883,13688,7622,690,429,6311,192,85.0419
48,2,2,85.646,84.5151,78.3429,91.7431,39835.69763,90.8292,66.6667,79.2517,57.5309,2544.707777,121318,47522,4277,56382,13137,7622,699,516,6224,183,85.04045
36,2,2,85.4168,84.147,77.4065,92.1733,40504.50204,91.2753,67.6399,78.7982,59.2498,2461.774561,121318,46954,3987,56672,13705,7622,695,478,6262,187,85.03675
29,2,2,85.2355,84.0334,77.7065,91.4818,41166.95282,90.8161,66.6349,79.2517,57.4836,2542.910156,121318,47136,4389,56270,13523,7622,699,517,6223,183,85.0339
27,2,2,85.2578,84.016,77.4889,91.7438,41472.7706,91.0391,67.116,79.0249,58.3264,2482.357296,121318,47004,4230,56429,13655,7622,697,498,6242,185,85.032
54,2,2,85.721,84.5025,77.8582,92.3865,39377.88475,91.2621,67.607,78.7982,59.1993,2336.096563,121318,47228,3892,56767,13431,7622,695,479,6261,187,85.03015
58,2,2,85.8397,84.9036,79.6386,90.9139,39609.74539,90.1207,65.1872,79.932,55.0351,2727.630453,121318,48308,4828,55831,12351,7622,705,576,6164,177,85.02635
55,3,3,85.9056,85.0057,79.9041,90.8033,39553.65199,90.3437,65.6396,79.7052,55.7937,2559.439167,121318,48469,4909,55750,12190,7622,703,557,6183,179,85.02445
58,3,3,85.9032,85.124,80.6657,90.104,40230.99489,89.8583,64.6548,80.1587,54.1762,2785.906492,121318,48931,5374,55285,11728,7622,707,598,6142,175,85.0085
38,3,3,85.5125,84.4331,78.5786,91.2301,40776.03726,90.7505,66.4765,79.2517,57.2482,2563.155359,121318,47665,4582,56077,12994,7622,699,522,6218,183,85.0011
17,2,2,84.7409,83.64,78.0115,90.1438,44021.64063,89.9501,64.8301,80.0454,54.4753,2696.669378,121318,47321,5174,55485,13338,7622,706,590,6150,176,84.99775
41,5,5,85.5495,84.2823,77.4873,92.3837,40215.37338,91.8525,68.9345,78.1179,61.6831,2241.050278,121318,47003,3875,56784,13656,7622,689,428,6312,193,84.9852
40,5,5,85.4853,84.2291,77.5202,92.2092,40230.9912,91.7345,68.6567,78.2313,61.1702,2307.99655,121318,47023,3973,56686,13636,7622,690,438,6302,192,84.9829
47,2,2,85.3427,84.6659,80.9295,88.7641,41131.83063,88.6644,62.4021,81.2925,50.6356,3039.608719,121318,49091,6214,54445,11568,7622,717,699,6041,165,84.97845
18,2,2,84.8877,83.6967,77.5829,90.8566,43488.4758,90.4749,65.8835,79.4785,56.26,2571.189795,121318,47061,4736,55923,13598,7622,701,545,6195,181,84.9767
33,5,5,85.43,84.3328,78.4269,91.2007,40976.18413,90.921,66.8265,79.0249,57.8904,2497.838861,121318,47573,4590,56069,13086,7622,697,507,6233,185,84.97295
56,2,2,85.7433,84.55,78.0197,92.2732,39300.88425,91.1441,67.3123,78.7982,58.7489,2383.944113,121318,47326,3963,56696,13333,7622,695,488,6252,187,84.97115
35,2,2,85.4061,84.2172,77.873,91.6867,40555.18214,90.9079,66.7944,79.0249,57.8423,2510.653315,121318,47237,4283,56376,13422,7622,697,508,6232,185,84.9664
44,3,3,85.5743,84.4528,78.361,91.5716,40129.46454,91.0129,67.0197,78.9116,58.2427,2494.182281,121318,47533,4375,56284,13126,7622,696,499,6241,186,84.96225
34,4,4,85.3905,84.3419,78.694,90.8632,41011.03899,91.0129,67.0197,78.9116,58.2427,2579.66865,121318,47735,4800,55859,12924,7622,696,499,6241,186,84.96225
37,2,2,85.3468,84.2163,78.1846,91.2565,40618.58371,90.6717,66.2873,79.2517,56.9682,2641.296074,121318,47426,4544,56115,13233,7622,699,528,6212,183,84.9617
39,5,5,85.4523,84.1797,77.4081,92.2495,40483.51257,91.8001,68.7968,78.1179,61.463,2264.270403,121318,46955,3945,56714,13704,7622,689,432,6308,193,84.959
49,4,4,85.7062,84.7497,79.4342,90.8275,39614.47194,90.9997,66.9875,78.9116,58.194,2499.07987,121318,48184,4866,55793,12475,7622,696,500,6240,186,84.95565
32,2,2,85.2561,84.0842,77.8928,91.3448,40927.03699,90.7636,66.4762,79.1383,57.3071,2626.118406,121318,47249,4477,56182,13410,7622,698,520,6220,184,84.95095
34,2,2,85.3435,84.116,77.6159,91.8045,40568.43585,90.9866,66.9553,78.9116,58.1454,2519.670702,121318,47081,4203,56456,13578,7622,696,501,6239,186,84.9491
28,2,2,85.2578,83.9879,77.3274,91.9041,41759.51762,91.0916,67.1822,78.7982,58.551,2362.32645,121318,46906,4132,56527,13753,7622,695,492,6248,187,84.9449
54,4,4,85.7309,84.6284,78.5588,91.7145,39311.80571,91.7607,68.6939,78.1179,61.2989,2326.75699,121318,47653,4305,56354,13006,7622,689,435,6305,193,84.9393
36,5,5,85.4399,84.1967,77.573,92.0571,40704.4655,91.6426,68.4184,78.2313,60.793,2292.567968,121318,47055,4060,56599,13604,7622,690,445,6295,192,84.93695
33,2,2,85.3369,84.2552,78.4665,90.9659,40900.42552,90.5012,65.9134,79.3651,56.3607,2681.942516,121318,47597,4727,55932,13062,7622,700,542,6198,182,84.93315
47,3,3,85.7358,84.7942,79.543,90.7876,40068.33202,90.3831,65.6674,79.4785,55.9457,2596.026638,121318,48250,4896,55763,12409,7622,701,552,6188,181,84.9308
30,3,3,85.3715,84.3679,78.9512,90.5826,41670.03549,90.265,65.424,79.5918,55.538,2663.559301,121318,47891,4979,55680,12768,7622,702,562,6178,180,84.9284
31,5,5,85.4119,84.34,78.5671,91.0286,41221.55841,90.8292,66.603,79.0249,57.5557,2559.828854,121318,47658,4697,55962,13001,7622,697,514,6226,185,84.92705
15,1,1,84.3362,83.2024,77.5862,89.6951,45245.76837,89.8058,64.5043,80.0454,54.0168,2686.846066,121318,47063,5407,55252,13596,7622,706,601,6139,176,84.9256
35,5,5,85.4251,84.3064,78.2967,91.3153,40761.4268,91.0522,67.0849,78.7982,58.4034,2459.558325,121318,47494,4517,56142,13165,7622,695,495,6245,187,84.9252
18,3,3,84.8085,83.7764,78.4467,89.8831,43855.94788,89.9108,64.7086,79.932,54.3562,2685.414118,121318,47585,5356,55303,13074,7622,705,592,6148,177,84.9214
58,4,4,85.8331,84.8617,79.4161,91.1091,39332.5891,91.1572,67.3133,78.6848,58.8136,2482.857466,121318,48173,4701,55958,12486,7622,694,486,6254,188,84.921
41,2,2,85.4655,84.1343,77.0751,92.6169,40081.09155,91.4852,68.0453,78.3447,60.1393,2337.862961,121318,46753,3727,56932,13906,7622,691,458,6282,191,84.91495
43,3,3,85.7507,84.6497,78.5786,91.7376,40181.27251,91.026,67.0203,78.7982,58.3054,2403.797298,121318,47665,4293,56366,12994,7622,695,497,6243,187,84.9121
20,2,2,85.0047,83.8749,77.9983,90.7092,42820.92719,90.2257,65.3327,79.5918,55.4065,2652.63809,121318,47313,4846,55813,13346,7622,702,565,6175,180,84.90875
45,3,3,85.7408,84.7046,78.966,91.3425,40113.13641,90.7898,66.5076,79.0249,57.4135,2539.814432,121318,47900,4540,56119,12759,7622,697,517,6223,185,84.90735
40,3,3,85.5644,84.4253,78.2505,91.658,40421.91603,91.0129,66.988,78.7982,58.2565,2451.41996,121318,47466,4320,56339,13193,7622,695,498,6242,187,84.90555
57,2,2,85.8306,84.6447,78.1071,92.3765,39165.88525,91.2359,67.4781,78.5714,59.1297,2363.292406,121318,47379,3910,56749,13280,7622,693,479,6261,189,84.90365
57,4,4,85.8315,84.8519,79.365,91.1539,39268.77257,91.2359,67.4781,78.5714,59.1297,2511.201466,121318,48142,4672,55987,12517,7622,693,479,6261,189,84.90365
59,4,4,85.8916,84.9416,79.5826,91.0744,39021.18787,91.1178,67.2155,78.6848,58.6644,2439.492098,121318,48274,4731,55928,12385,7622,694,489,6251,188,84.9013
25,2,2,84.9346,84.0363,79.3073,89.3651,42635.60397,89.4122,63.7303,80.3855,52.7923,3010.594007,121318,48107,5725,54934,12552,7622,709,634,6106,173,84.89885
29,3,3,85.2602,84.0712,77.7955,91.4482,41556.11549,90.8817,66.6986,78.9116,57.7593,2465.175671,121318,47190,4413,56246,13469,7622,696,509,6231,186,84.89665
52,3,3,85.7169,84.7034,79.0913,91.1727,39782.93289,90.7636,66.4442,79.0249,57.3191,2506.399055,121318,47976,4645,56014,12683,7622,697,519,6221,185,84.89425
35,3,3,85.4671,84.4149,78.7154,91.004,41090.10951,90.5274,65.9434,79.2517,56.462,2626.644157,121318,47748,4720,55939,12911,7622,699,539,6201,183,84.88955
26,2,2,84.9008,84.0669,79.6667,88.9816,42819.82698,89.0449,63.0367,80.7256,51.7066,3077.733469,121318,48325,5984,54675,12334,7622,712,665,6075,170,84.88525
46,4,4,85.5553,84.3471,77.8368,92.046,39884.0773,91.9706,69.1532,77.7778,62.2505,2257.897232,121318,47215,4080,56579,13444,7622,686,416,6324,196,84.8742
31,3,3,85.3451,84.0451,77.1971,92.2263,41508.69238,91.6295,68.3532,78.1179,60.7584,2297.90274,121318,46827,3947,56712,13832,7622,689,445,6295,193,84.8737
37,4,4,85.4622,84.2806,77.9456,91.7365,40576.38206,91.6295,68.3532,78.1179,60.7584,2344.696329,121318,47281,4259,56400,13378,7622,689,445,6295,193,84.8737
23,3,3,85.0954,84.1594,79.1869,89.7983,42730.74658,89.6746,64.211,80.0454,53.6067,2754.78635,121318,48034,5457,55202,12625,7622,706,611,6129,176,84.86
37,5,5,85.463,84.213,77.545,92.1356,40587.52457,91.7082,68.5259,78.0045,61.1012,2319.061852,121318,47038,4015,56644,13621,7622,688,438,6302,194,84.85635
39,4,4,85.4886,84.3398,78.1533,91.59,40404.21359,91.5901,68.2516,78.1179,60.5981,2356.128689,121318,47407,4353,56306,13252,7622,689,448,6292,193,84.854
26,5,5,85.0591,84.2994,80.2206,88.8153,42972.83798,88.7431,62.4672,80.9524,50.8547,2988.344727,121318,48661,6128,54531,11998,7622,714,690,6050,168,84.84775
40,4,4,85.5009,84.3084,77.9011,91.8641,40205.98735,91.8001,68.7344,77.8912,61.504,2328.876013,121318,47254,4185,56474,13405,7622,687,430,6310,195,84.84565
50,3,3,85.8183,84.8078,79.1671,91.3139,39696.314,90.7505,66.3805,78.9116,57.284,2427.994169,121318,48022,4568,56091,12637,7622,696,519,6221,186,84.83105
42,3,3,85.5825,84.4989,78.5918,91.3661,40306.52626,90.7373,66.3489,78.9116,57.2368,2478.456846,121318,47673,4505,56154,12986,7622,696,520,6220,186,84.82445
19,3,3,84.9231,83.9501,78.8605,89.7419,43689.70392,89.714,64.2662,79.932,53.7348,2741.971416,121318,47836,5468,55191,12823,7622,705,607,6133,177,84.823
41,4,4,85.5059,84.2733,77.6686,92.1057,40127.3214,91.9706,69.1221,77.6644,62.2727,2260.061516,121318,47113,4038,56621,13546,7622,685,415,6325,197,84.8175
