epoch,dataset,atten_masks,train_acc,train_f1_score,train_recall,train_precision,train_loss,test_acc,test_f1_score,test_recall,test_precision,test_loss,train_num,train_tp,train_fp,train_tn,train_fn,test_num,test_tp,test_fp,test_tn,test_fn,Score
42,3,3,86.1661,85.1582,79.3749,91.8504,38725.19878,91.1834,67.4734,79.0249,58.8682,2299.342522,121318,48148,4272,56387,12511,7622,697,487,6253,185,170.2083
30,3,3,85.6649,84.5667,78.5489,91.5831,39627.45633,91.0391,67.1477,79.1383,58.3124,2395.963043,121318,47647,4379,56280,13012,7622,698,499,6241,184,170.1774
11,2,2,85.0311,83.8804,77.8928,90.8652,42768.49677,90.3569,65.7023,79.8186,55.8287,2659.012211,121318,47249,4750,55909,13410,7622,704,557,6183,178,170.1755
50,4,4,86.6244,85.8273,81.0003,91.2661,37533.44109,90.921,66.89,79.2517,57.8642,2361.234861,121318,49134,4702,55957,11525,7622,699,509,6231,183,170.1727
31,3,3,85.8026,84.7145,78.6841,91.746,39580.68748,91.249,67.6056,78.9116,59.1334,2309.993725,121318,47729,4294,56365,12930,7622,696,481,6259,186,170.1606
22,2,2,85.4968,84.3599,78.2275,91.5355,40364.27438,90.9079,66.858,79.2517,57.8164,2511.475153,121318,47452,4388,56271,13207,7622,699,510,6230,183,170.1596
34,4,4,86.04,85.1545,80.0755,90.9215,39001.11858,90.8948,66.826,79.2517,57.7686,2415.50408,121318,48573,4850,55809,12086,7622,699,511,6229,183,170.1465
25,3,3,85.5561,84.3599,77.9076,91.9774,40017.94781,91.4589,68.0726,78.6848,59.9827,2403.852409,121318,47258,4122,56537,13401,7622,694,463,6277,188,170.1437
35,2,2,85.9881,84.9945,79.3666,91.4814,39109.89247,90.6586,66.3198,79.4785,56.8994,2607.560085,121318,48143,4483,56176,12516,7622,701,531,6209,181,170.1371
46,3,3,86.3219,85.272,79.1935,92.3612,38237.09026,91.4458,68.0392,78.6848,59.9309,2196.170555,121318,48038,3973,56686,12621,7622,694,464,6276,188,170.1306
13,1,1,84.7863,83.8497,78.9875,89.3499,42985.605,89.5172,64.0252,80.6122,53.0993,2745.446915,121318,47913,5711,54948,12746,7622,711,628,6112,171,170.1294
38,5,5,85.9015,84.6579,77.7955,92.848,38898.60246,92.3511,70.179,77.7778,63.9329,2155.433216,121318,47190,3635,57024,13469,7622,686,387,6353,196,170.1289
29,2,2,85.4935,84.7155,80.4036,89.5162,41010.91631,89.3991,63.7993,80.7256,52.7407,3016.657616,121318,48772,5712,54947,11887,7622,712,638,6102,170,170.1247
27,2,2,85.5174,84.4604,78.7154,91.11,40311.11919,90.6455,66.2884,79.4785,56.8532,2670.150682,121318,47748,4659,56000,12911,7622,701,532,6208,181,170.124
37,4,4,86.0614,85.0192,79.1045,91.8899,38727.55746,91.5508,68.2759,78.5714,60.3659,2291.816156,121318,47984,4235,56424,12675,7622,693,455,6285,189,170.1222
34,3,3,85.8479,84.9723,80.0211,90.5766,39399.67099,90.1863,65.3383,79.932,55.2508,2468.248819,121318,48540,5050,55609,12119,7622,705,571,6169,177,170.1183
26,3,3,85.6452,84.7262,79.6287,90.521,40125.93756,90.1732,65.308,79.932,55.2075,2616.055086,121318,48302,5058,55601,12357,7622,705,572,6168,177,170.1052
33,5,5,85.8191,84.7339,78.7105,91.7555,39247.01468,91.5245,68.2087,78.5714,60.2609,2356.294435,121318,47745,4290,56369,12914,7622,693,457,6283,189,170.0959
23,2,2,85.3122,84.2509,78.5737,90.8124,40749.01585,90.3831,65.7317,79.7052,55.9268,2780.910295,121318,47662,4822,55837,12997,7622,703,554,6186,179,170.0883
43,4,4,86.2032,85.2313,79.6222,91.6906,38523.00853,91.2884,67.6728,78.7982,59.3003,2262.298775,121318,48298,4377,56282,12361,7622,695,477,6263,187,170.0866
42,5,5,85.9642,84.8777,78.7797,91.9989,38634.30945,91.5114,68.1751,78.5714,60.2085,2305.005696,121318,47787,4156,56503,12872,7622,693,458,6282,189,170.0828
17,2,2,85.2767,84.0969,77.8582,91.4226,40936.55341,90.698,66.3822,79.3651,57.0497,2510.026455,121318,47228,4431,56228,13431,7622,700,527,6213,182,170.0631
28,2,2,85.5331,84.7646,80.4893,89.5196,41028.34413,89.3335,63.6567,80.7256,52.5461,3034.39744,121318,48824,5716,54943,11835,7622,712,643,6097,170,170.0591
36,4,4,85.9971,84.903,78.7501,92.099,38850.02509,91.7082,68.6197,78.3447,61.0424,2304.163481,121318,47769,4098,56561,12890,7622,691,441,6299,191,170.0529
40,4,4,86.1744,85.4185,80.9905,90.3587,38866.8869,90.4487,65.8537,79.5918,56.16,2551.078785,121318,49128,5242,55417,11531,7622,702,548,6192,180,170.0405
32,4,4,85.7663,84.9969,80.6377,89.8543,40026.00276,89.9895,64.9195,80.0454,54.6017,2712.24279,121318,48914,5523,55136,11745,7622,706,587,6153,176,170.0349
38,4,4,86.0705,85.0365,79.1606,91.8548,38744.62267,91.5377,68.2109,78.458,60.3313,2316.801685,121318,48018,4258,56401,12641,7622,692,455,6285,190,169.9957
12,2,2,84.9552,83.8888,78.3363,90.2886,42847.98157,89.9501,64.8301,80.0454,54.4753,2832.124025,121318,47518,5111,55548,13141,7622,706,590,6150,176,169.9955
55,4,4,86.7448,85.9976,81.4092,91.1342,37292.76921,90.7373,66.4449,79.2517,57.2013,2333.43708,121318,49382,4804,55855,11277,7622,699,523,6217,183,169.989
56,0,0,86.5914,85.8956,81.6581,90.597,37345.14722,90.3962,65.7303,79.5918,55.9809,2448.285252,121318,49533,5141,55518,11126,7622,702,552,6188,180,169.988
51,4,4,86.5478,85.7798,81.1471,90.9734,37573.20467,90.7242,66.4133,79.2517,57.1545,2340.826292,121318,49223,4884,55775,11436,7622,699,524,6216,183,169.9759
14,2,2,84.9643,83.9007,78.3577,90.2876,42364.76166,89.9108,64.7409,80.0454,54.3495,2822.578293,121318,47531,5113,55546,13128,7622,706,593,6147,176,169.9562
35,4,4,86.012,84.985,79.1721,91.719,38864.25351,91.3671,67.8082,78.5714,59.6386,2410.808586,121318,48025,4336,56323,12634,7622,693,469,6271,189,169.9385
18,2,2,85.3237,84.1425,77.8747,91.5075,40698.91432,90.7898,66.5396,79.1383,57.4013,2554.0345,121318,47238,4384,56275,13421,7622,698,518,6222,184,169.9281
21,2,2,85.3089,84.3114,78.9512,90.4525,41062.01183,90.1076,65.1249,79.8186,55,2820.953415,121318,47891,5055,55604,12768,7622,704,576,6164,178,169.9262
25,2,2,85.5858,84.3787,77.8582,92.0911,39874.71107,91.2359,67.5097,78.6848,59.1141,2387.669201,121318,47228,4056,56603,13431,7622,694,480,6260,188,169.9207
49,4,4,86.4785,85.4451,79.3782,92.5161,37814.82766,92.0231,69.3239,77.8912,62.4545,2112.28826,121318,48150,3895,56764,12509,7622,687,413,6327,195,169.9143
26,2,2,85.6625,84.4766,78.023,92.0939,39630.25671,91.2228,67.4769,78.6848,59.0638,2386.963909,121318,47328,4063,56596,13331,7622,694,481,6259,188,169.9076
42,4,4,86.2378,85.359,80.2354,91.1816,38472.18109,90.7505,66.4446,79.1383,57.26,2396.257627,121318,48670,4707,55952,11989,7622,698,521,6219,184,169.8888
55,7,7,86.8593,86.0126,80.8058,91.9366,36792.8972,90.9735,66.9231,78.9116,58.0968,2304.972507,121318,49016,4299,56360,11643,7622,696,502,6238,186,169.8851
28,5,5,85.6666,84.5819,78.6314,91.5068,39652.58005,91.1965,67.4114,78.6848,58.9635,2452.569,121318,47697,4427,56232,12962,7622,694,483,6257,188,169.8813
52,7,7,86.7604,86.042,81.6136,90.9786,37390.2671,90.1732,65.2436,79.7052,55.2239,2513.734596,121318,49506,4909,55750,11153,7622,703,570,6170,179,169.8784
23,3,3,85.3649,84.2588,78.3379,91.1478,40574.14116,90.7373,66.4129,79.1383,57.2131,2527.188774,121318,47519,4615,56044,13140,7622,698,522,6218,184,169.8756
52,4,4,86.5865,85.9482,82.0439,90.2426,37721.53502,89.937,64.768,79.932,54.4402,2490.196497,121318,49767,5381,55278,10892,7622,705,590,6150,177,169.869
30,2,2,85.7325,84.56,78.1384,92.1316,39519.76462,91.1834,67.3786,78.6848,58.9134,2339.549898,121318,47398,4048,56611,13261,7622,694,484,6256,188,169.8682
45,9,9,86.1397,85.4616,81.4751,89.8582,39088.35776,89.4578,63.7472,80.41,52.8048,2806.896852,121318,49422,5578,55081,11237,7617,706,631,6108,172,169.8678
43,5,5,85.9378,84.7294,78.0247,92.6947,38850.04892,92.1936,69.7201,77.6644,63.2502,2119.224165,121318,47329,3730,56929,13330,7622,685,398,6342,197,169.858
10,2,2,84.9132,83.7207,77.5878,90.9063,43290.9781,90.37,65.6367,79.4785,55.9011,2652.873997,121318,47064,4708,55951,13595,7622,701,553,6187,181,169.8485
15,2,2,85.0451,83.9404,78.1665,90.6354,41637.73346,90.2519,65.3936,79.5918,55.4941,2695.144932,121318,47415,4899,55760,13244,7622,702,563,6177,180,169.8437
29,4,4,85.6707,84.6116,78.788,91.3648,39729.89886,91.1572,67.3133,78.6848,58.8136,2469.252293,121318,47792,4517,56142,12867,7622,694,486,6254,188,169.842
53,4,4,86.7208,85.8379,80.486,91.9522,37355.39862,91.3802,67.8099,78.458,59.7066,2179.577559,121318,48822,4273,56386,11837,7622,692,467,6273,190,169.8382
22,3,3,85.4012,84.245,78.0626,91.4908,40475.12344,90.9997,66.9557,78.7982,58.2077,2440.293972,121318,47352,4404,56255,13307,7622,695,499,6241,187,169.7979
46,4,4,86.4365,85.5783,80.486,91.3585,37984.98503,91.0785,67.118,78.6848,58.516,2379.782148,121318,48822,4618,56041,11837,7622,694,492,6248,188,169.7633
58,8,8,86.9005,86.1842,81.7158,91.1696,36563.80765,90.2781,65.4223,79.4785,55.5908,2345.09494,121318,49568,4801,55858,11091,7622,701,560,6180,181,169.7566
17,3,3,85.2965,84.0533,77.5005,91.8166,41256.55528,91.2884,67.5781,78.458,59.3482,2382.747963,121318,47011,4190,56469,13648,7622,692,474,6266,190,169.7464
26,4,4,85.6015,84.456,78.2324,91.7554,39694.4598,91.4983,68.0473,78.2313,60.2094,2374.180511,121318,47455,4264,56395,13204,7622,690,456,6284,192,169.7296
54,0,0,86.57,85.8271,81.3284,90.8527,37745.22996,90.4749,65.8192,79.2517,56.2802,2505.41279,121318,49333,4967,55692,11326,7622,699,543,6197,183,169.7266
27,4,4,85.6559,84.493,78.1566,91.9474,39632.98367,91.7213,68.56,78.0045,61.1556,2354.525379,121318,47409,4152,56507,13250,7622,688,437,6303,194,169.7258
20,2,2,85.2643,84.2077,78.5737,90.7122,41214.40288,90.2388,65.3308,79.4785,55.4589,2639.93141,121318,47662,4880,55779,12997,7622,701,563,6177,181,169.7173
50,9,9,86.3095,85.5429,81.0069,90.617,38046.20787,90.1011,64.9628,79.6128,54.8666,2562.901978,121318,49138,5088,55571,11521,7617,699,575,6164,179,169.7139
57,9,9,86.6219,85.9044,81.5312,90.7733,37322.45893,90.1011,64.9628,79.6128,54.8666,2519.89863,121318,49456,5027,55632,11203,7617,699,575,6164,179,169.7139
31,4,4,85.8232,84.6895,78.4187,92.0505,39278.11919,91.7082,68.5259,78.0045,61.1012,2316.898314,121318,47568,4108,56551,13091,7622,688,438,6302,194,169.7127
30,5,5,85.6559,84.6172,78.9034,91.2231,39663.33217,91.026,66.9884,78.6848,58.3193,2474.840879,121318,47862,4605,56054,12797,7622,694,496,6244,188,169.7108
57,0,0,86.7612,85.9014,80.6624,91.8682,37005.8648,91.354,67.7119,78.3447,59.6204,2266.767864,121318,48929,4331,56328,11730,7622,691,468,6272,191,169.6987
27,5,5,85.4993,84.5551,79.3864,90.4438,40401.03587,90.2125,65.27,79.4785,55.3712,2757.144081,121318,48155,5088,55571,12504,7622,701,565,6175,181,169.691
13,2,2,84.8868,83.8951,78.7286,89.7872,42961.69405,89.5303,63.9241,80.1587,53.1579,2963.988541,121318,47756,5432,55227,12903,7622,707,623,6117,175,169.689
9,2,2,84.9371,83.6078,76.8278,91.7003,44773.90919,90.9997,66.9238,78.6848,58.2215,2325.566366,121318,46603,4218,56441,14056,7622,694,498,6242,188,169.6845
29,5,5,85.6007,84.6152,79.1952,90.8316,40206.57994,90.5405,65.9424,79.1383,56.5182,2693.900322,121318,48039,4849,55810,12620,7622,698,537,6203,184,169.6788
50,0,0,86.4933,85.6139,80.3805,91.5764,37745.66185,91.2097,67.3807,78.458,59.0444,2473.127026,121318,48758,4485,56174,11901,7622,692,480,6260,190,169.6677
18,3,3,85.2058,84.0357,77.8763,91.2531,41445.02037,90.8685,66.6347,78.7982,57.7243,2406.458149,121318,47239,4528,56131,13420,7622,695,509,6231,187,169.6667
8,2,2,84.5934,83.6065,78.5737,89.3283,45169.85175,89.281,63.4452,80.3855,52.4021,2837.260666,121318,47662,5694,54965,12997,7622,709,644,6096,173,169.6665
52,9,9,86.4975,85.7788,81.4438,90.6012,37719.81192,89.9304,64.6054,79.7267,54.3057,2637.683142,121318,49403,5125,55534,11256,7617,700,589,6150,178,169.6571
45,4,4,86.2049,85.4614,81.091,90.3296,38913.22148,90.1732,65.179,79.4785,55.2403,2566.868124,121318,49189,5266,55393,11470,7622,701,568,6172,181,169.6517
52,0,0,86.659,85.8685,81.0646,91.2775,37544.59868,90.9604,66.8272,78.6848,58.0753,2290.796457,121318,49173,4699,55960,11486,7622,694,501,6239,188,169.6452
49,7,7,86.6425,85.829,80.9014,91.3957,37330.50511,90.6193,66.0977,79.0249,56.8052,2377.319666,121318,49074,4620,56039,11585,7622,697,530,6210,185,169.6442
47,4,4,86.5082,85.8055,81.5576,90.5202,38000.35141,90.2781,65.39,79.3651,55.5997,2467.769829,121318,49472,5181,55478,11187,7622,700,559,6181,182,169.6432
16,2,2,85.2742,84.0549,77.6274,91.643,41151.80898,90.8423,66.5709,78.7982,57.6285,2507.665398,121318,47088,4294,56365,13571,7622,695,511,6229,187,169.6405
59,9,9,86.7415,86.0662,81.8955,90.6846,36839.50737,90.1273,64.9907,79.4989,54.9606,2489.256235,121318,49677,5103,55556,10982,7617,698,572,6167,180,169.6262
49,9,9,86.3285,85.4063,80.0096,91.5838,37826.52943,90.9019,66.6024,78.7016,57.7277,2428.58956,121318,48533,4460,56199,12126,7617,691,506,6233,187,169.6035
53,9,9,86.5593,85.6459,80.1958,91.8907,37261.73965,91.1251,67.0886,78.4738,58.5884,2330.336025,121318,48646,4293,56366,12013,7617,689,487,6252,189,169.5989
54,7,7,86.7736,86.1299,82.1329,90.5359,37087.45274,89.7796,64.3804,79.8186,53.9464,2477.599834,121318,49821,5208,55451,10838,7622,704,601,6139,178,169.5982
56,7,7,86.9096,86.137,81.3367,91.5396,36886.74452,90.6717,66.1912,78.9116,57.0025,2385.282799,121318,49338,4560,56099,11321,7622,696,525,6215,186,169.5833
48,4,4,86.4159,85.7516,81.7537,90.1605,38129.97946,89.9895,64.79,79.5918,54.6304,2545.238684,121318,49591,5412,55247,11068,7622,702,583,6157,180,169.5813
40,0,0,86.2395,85.4984,81.1289,90.3652,38568.67918,90.1863,65.1769,79.3651,55.2923,2476.345692,121318,49212,5247,55412,11447,7622,700,566,6174,182,169.5514
25,4,4,85.5463,84.3464,77.8813,91.9821,39820.15411,91.6557,68.3582,77.8912,60.9043,2390.857336,121318,47242,4118,56541,13417,7622,687,441,6299,195,169.5469
21,3,3,85.1803,84.1919,78.9281,90.208,41202.68076,89.9501,64.7005,79.5918,54.5031,2718.264706,121318,47877,5197,55462,12782,7622,702,586,6154,180,169.5419
51,0,0,86.6755,85.7939,80.4695,91.8728,37496.96362,91.4196,67.815,78.1179,59.913,2290.792801,121318,48812,4318,56341,11847,7622,689,461,6279,193,169.5375
19,5,5,85.4292,84.2261,77.8021,91.8064,40636.17416,91.4196,67.815,78.1179,59.913,2408.985178,121318,47194,4212,56447,13465,7622,689,461,6279,193,169.5375
20,3,3,85.2858,84.1489,78.1137,91.1948,41094.66647,90.8292,66.5069,78.6848,57.5934,2435.641279,121318,47383,4575,56084,13276,7622,694,511,6229,188,169.514
28,4,4,85.6072,84.6503,79.3732,90.6791,40135.52661,90.7111,66.2536,78.7982,57.1546,2633.218664,121318,48147,4949,55710,12512,7622,695,521,6219,187,169.5093
58,9,9,86.5379,86.019,82.827,89.467,37374.01251,88.9852,62.7608,80.5239,51.4182,2700.571037,121318,50242,5915,54744,10417,7617,707,668,6071,171,169.5091
51,7,7,86.6986,85.9833,81.5955,90.8699,37414.03976,90.0289,64.8474,79.4785,54.7656,2513.660496,121318,49495,4973,55686,11164,7622,701,579,6161,181,169.5074
30,4,4,85.7441,84.8062,79.571,90.7786,39677.13681,90.698,66.222,78.7982,57.1076,2565.909052,121318,48267,4903,55756,12392,7622,695,522,6218,187,169.4962
49,0,0,86.6442,85.7962,80.6739,91.613,37644.47163,91.1441,67.1852,78.3447,58.8085,2348.022444,121318,48936,4480,56179,11723,7622,691,484,6256,191,169.4888
19,2,2,85.3938,84.1435,77.5087,92.0204,40636.67925,91.026,66.9246,78.458,58.3474,2464.381126,121318,47016,4077,56582,13643,7622,692,494,6246,190,169.484
50,8,8,86.6524,85.7171,80.1035,92.1767,37368.22624,91.1309,67.1526,78.3447,58.7585,2252.688244,121318,48590,4124,56535,12069,7622,691,485,6255,191,169.4756
53,0,0,86.5931,85.8576,81.3927,90.8408,37519.85236,90.5537,65.9091,78.9116,56.5854,2488.200939,121318,49372,4978,55681,11287,7622,696,534,6206,186,169.4653
39,0,0,85.9098,85.3867,82.3307,88.6784,39888.34354,88.625,62.1893,80.839,50.5315,2913.538128,121318,49941,6376,54283,10718,7622,713,698,6042,169,169.464
59,6,6,86.8593,86.2203,82.2219,90.6274,37347.2307,89.7533,64.289,79.7052,53.8697,2589.102753,121318,49875,5158,55501,10784,7622,703,602,6138,179,169.4585
57,8,8,87.0192,86.2774,81.6136,91.5066,36638.90545,90.3175,65.4171,79.1383,55.7508,2346.04496,121318,49506,4595,56064,11153,7622,698,554,6186,184,169.4558
12,3,3,84.8975,83.91,78.76,89.7807,42941.99951,89.5959,63.9709,79.8186,53.3738,2784.919292,121318,47775,5438,55221,12884,7622,704,615,6125,178,169.4145
47,7,7,86.5733,85.7888,81.0531,91.1123,37651.64444,90.265,65.2947,79.1383,55.5732,2448.123249,121318,49166,4796,55863,11493,7622,698,558,6182,184,169.4033
23,4,4,85.4432,84.2726,78,91.6423,40134.4787,91.5114,67.9861,77.8912,60.3161,2403.634596,121318,47314,4315,56344,13345,7622,687,452,6288,195,169.4026
25,5,5,85.6435,84.4883,78.1961,91.8817,39744.78224,91.5114,67.9861,77.8912,60.3161,2478.994091,121318,47433,4191,56468,13226,7622,687,452,6288,195,169.4026
51,8,8,86.7167,86.0274,81.7834,90.736,37346.79898,89.9108,64.5785,79.4785,54.3832,2517.93206,121318,49609,5065,55594,11050,7622,701,588,6152,181,169.3893
50,7,7,86.6442,85.7962,80.6739,91.613,37224.15286,90.8161,66.443,78.5714,57.5581,2365.775909,121318,48936,4480,56179,11723,7622,693,511,6229,189,169.3875
24,5,5,85.5759,84.3916,77.9884,91.9404,39793.93788,91.4852,67.9189,77.8912,60.2103,2403.958252,121318,47307,4147,56512,13352,7622,687,454,6286,195,169.3764
13,3,3,84.8802,83.8923,78.7468,89.7572,42977.67221,89.5565,63.8838,79.8186,53.2526,2870.310093,121318,47767,5451,55208,12892,7622,704,618,6122,178,169.3751
33,8,8,86.1026,85.1475,79.6716,91.4316,38666.55309,90.8029,66.4111,78.5714,57.5104,2476.890825,121318,48328,4529,56130,12331,7622,693,512,6228,189,169.3743
45,7,7,86.4406,85.7915,81.8724,90.1047,38424.55351,89.5434,63.8549,79.8186,53.2124,2724.244923,121318,49663,5454,55205,10996,7622,704,619,6121,178,169.362
23,5,5,85.435,84.4221,78.9331,90.7317,40473.0016,90.4487,65.6604,78.9116,56.2197,2585.851875,121318,47880,4891,55768,12779,7622,696,542,6198,186,169.3603
33,4,4,85.8446,84.6476,78.0478,92.4668,39471.44376,91.9181,68.9203,77.4376,62.0909,2080.916119,121318,47343,3857,56802,13316,7622,683,417,6323,199,169.3557
16,5,5,85.1135,84.0651,78.5341,90.4342,41644.37421,90.3306,65.4153,79.0249,55.8046,2680.471794,121318,47638,5039,55620,13021,7622,697,552,6188,185,169.3555
48,7,7,86.4637,85.7594,81.518,90.4663,37774.81562,89.8714,64.4894,79.4785,54.257,2541.287264,121318,49448,5211,55448,11211,7622,701,591,6149,181,169.3499
17,5,5,85.3715,84.1518,77.6752,91.8066,41127.40842,91.4458,67.8184,77.8912,60.0524,2307.772928,121318,47117,4205,56454,13542,7622,687,457,6283,195,169.337
44,7,7,86.2823,85.6675,81.9928,89.6871,38472.09695,89.281,63.3468,80.0454,52.4128,2687.415791,121318,49736,5719,54940,10923,7622,706,641,6099,176,169.3264
7,1,1,84.0543,83.0064,77.8879,88.845,46947.26891,89.1629,63.125,80.1587,52.0619,2812.257,121318,47246,5932,54727,13413,7622,707,651,6089,175,169.3216
15,3,3,85.1341,83.9992,78.0412,90.9421,41790.02644,90.6324,66.0324,78.6848,56.8852,2524.045193,121318,47339,4715,55944,13320,7622,694,526,6214,188,169.3172
14,3,3,84.8984,83.9073,78.7402,89.8003,42539.63045,89.609,63.9672,79.7052,53.4195,2786.62598,121318,47763,5425,55234,12896,7622,703,613,6127,179,169.3142
31,7,7,86.0375,84.8465,78.178,92.7588,39377.50235,91.8525,68.7469,77.4376,61.81,2169.725595,121318,47422,3702,56957,13237,7622,683,422,6318,199,169.2901
58,6,6,86.5717,86.0745,83.0017,89.3836,37640.862,88.6775,62.2319,80.6122,50.6771,2684.490162,121318,50348,5980,54679,10311,7622,711,692,6048,171,169.2897
59,0,0,86.7291,85.7658,79.9618,92.4784,37268.41372,91.7345,68.4685,77.551,61.2903,2135.760769,121318,48504,3945,56714,12155,7622,684,432,6308,198,169.2855
11,3,3,85.0072,83.8891,78.0676,90.6489,42911.89024,90.3569,65.4443,78.9116,55.9036,2600.993887,121318,47355,4885,55774,13304,7622,696,549,6191,186,169.2685
16,3,3,85.1489,84.0584,78.3082,90.72,41637.76593,90.3569,65.4443,78.9116,55.9036,2580.873005,121318,47501,4859,55800,13158,7622,696,549,6191,186,169.2685
41,0,0,86.3079,85.5854,81.2954,90.3533,38553.38193,90.0026,64.7222,79.2517,54.6948,2596.134382,121318,49313,5265,55394,11346,7622,699,579,6161,183,169.2543
37,7,7,86.1875,85.1888,79.4441,91.829,38573.77376,91.0129,66.8281,78.2313,58.3263,2347.716278,121318,48190,4288,56371,12469,7622,690,493,6247,192,169.2442
20,5,5,85.4078,84.3365,78.5687,91.0183,40622.42381,90.6717,66.0944,78.5714,57.037,2570.243752,121318,47659,4703,55956,13000,7622,693,522,6218,189,169.2431
21,5,5,85.4613,84.3671,78.4616,91.2339,40384.75626,90.8948,66.5703,78.3447,57.8727,2570.051502,121318,47594,4573,56086,13065,7622,691,503,6237,191,169.2395
8,5,5,84.8308,83.8359,78.6759,89.7203,45224.53044,89.8714,64.4567,79.3651,54.2636,2700.891647,121318,47724,5468,55191,12935,7622,700,590,6150,182,169.2365
43,8,8,86.3565,85.5254,80.6146,91.0733,37961.6788,90.4356,65.597,78.7982,56.1843,2474.888977,121318,48900,4793,55866,11759,7622,695,542,6198,187,169.2338
42,7,7,86.223,85.3653,80.3624,91.0325,38208.62094,90.5405,65.8132,78.6848,56.5607,2472.029528,121318,48747,4802,55857,11912,7622,694,533,6207,188,169.2253
39,9,9,86.0697,85.0873,79.482,91.5431,38814.15172,90.8494,66.3772,78.3599,57.5732,2412.064127,121318,48213,4454,56205,12446,7617,688,507,6232,190,169.2093
54,9,9,86.4785,85.7329,81.2526,90.7362,37409.80363,90.0486,64.7114,79.1572,54.7244,2507.130774,121318,49287,5032,55627,11372,7617,695,575,6164,183,169.2058
35,9,9,85.9122,85.0046,79.8595,90.8583,39046.36232,90.2718,65.1622,78.9294,55.4844,2505.507441,121318,48442,4874,55785,12217,7617,693,556,6183,185,169.2012
10,3,3,84.9726,83.8161,77.8269,90.804,43554.19102,90.5143,65.7508,78.6848,56.4687,2559.562876,121318,47209,4781,55878,13450,7622,694,535,6205,188,169.1991
54,8,8,86.875,86.0975,81.2822,91.5191,36859.49626,90.5143,65.7508,78.6848,56.4687,2397.374647,121318,49305,4569,56090,11354,7622,694,535,6205,188,169.1991
46,7,7,86.5807,85.8317,81.2938,90.9061,37581.19603,90.1732,65.049,79.0249,55.2736,2438.03875,121318,49312,4933,55726,11347,7622,697,564,6176,185,169.1981
46,9,9,86.3854,85.3962,79.6123,92.0865,37964.49159,91.1776,67.0911,78.0182,58.8488,2296.927473,121318,48292,4150,56509,12367,7617,685,479,6260,193,169.1958
55,8,8,86.8849,86.035,80.7992,91.9964,36821.85889,90.8292,66.4104,78.3447,57.6314,2268.254093,121318,49012,4264,56395,11647,7622,691,508,6232,191,169.1739
15,5,5,85.177,84.082,78.2984,90.7883,41752.631,90.593,65.9058,78.5714,56.7568,2698.43133,121318,47495,4819,55840,13164,7622,693,528,6212,189,169.1644
18,5,5,85.3946,84.1391,77.479,92.0519,41015.60759,91.4983,67.889,77.6644,60.2993,2265.327278,121318,46998,4058,56601,13661,7622,685,451,6289,197,169.1627
42,9,9,86.082,85.2211,80.2568,90.8401,38677.58176,90.2324,65.0704,78.9294,55.3514,2585.560436,121318,48683,4909,55750,11976,7617,693,559,6180,185,169.1618
39,8,8,86.2922,85.2741,79.3782,92.1161,38192.94888,91.3802,67.6195,77.7778,59.8082,2283.848694,121318,48150,4121,56538,12509,7622,686,461,6279,196,169.158
10,5,5,84.9709,83.9052,78.3495,90.309,43598.26132,90.2388,65.1685,78.9116,55.5024,2676.028439,121318,47526,5100,55559,13133,7622,696,558,6182,186,169.1504
22,5,5,85.421,84.3819,78.7682,90.8572,40666.31355,90.4618,65.6265,78.6848,56.2855,2581.246042,121318,47780,4808,55851,12879,7622,694,539,6201,188,169.1466
19,4,4,85.3064,84.0358,77.3471,91.9907,40709.21098,91.7082,68.3684,77.4376,61.2007,2295.666742,121318,46918,4085,56574,13741,7622,683,433,6307,199,169.1458
11,5,5,85.0698,84.0176,78.4863,90.3877,42924.05923,90.2257,65.138,78.9116,55.4582,2569.698006,121318,47609,5063,55596,13050,7622,696,559,6181,186,169.1373
41,9,9,86.2189,85.1741,79.1721,92.1608,38610.56357,91.2301,67.1906,77.9043,59.0674,2287.500061,121318,48025,4085,56574,12634,7617,684,474,6265,194,169.1344
36,8,8,86.1859,85.3964,80.7794,90.573,38821.26212,89.9895,64.6596,79.1383,54.6594,2615.758091,121318,49000,5100,55559,11659,7622,698,579,6161,184,169.1278
9,5,5,85.0195,83.8966,78.0461,90.6952,44452.47871,90.6455,65.999,78.458,56.9547,2467.642539,121318,47342,4857,55802,13317,7622,692,523,6217,190,169.1035
52,6,6,86.7753,86.0487,81.5675,91.051,37572.36483,90.3044,65.2889,78.7982,55.7338,2482.311691,121318,49478,4863,55796,11181,7622,695,552,6188,187,169.1026
40,8,8,86.1727,85.3392,80.4876,90.8132,38254.54243,90.3044,65.2889,78.7982,55.7338,2463.078873,121318,48823,4939,55720,11836,7622,695,552,6188,187,169.1026
44,9,9,86.1117,85.2408,80.2107,90.9439,38716.80985,90.3768,65.3428,78.7016,55.861,2638.247639,121318,48655,4845,55814,12004,7617,691,546,6193,187,169.0784
37,9,9,86.0326,84.9606,78.905,92.023,38879.34764,91.2827,67.2906,77.7904,59.2882,2363.727108,121318,47863,4149,56510,12796,7617,683,469,6270,195,169.0731
24,4,4,85.4086,84.4255,79.0963,90.5247,40600.25813,90.5012,65.6872,78.5714,56.4332,2696.303812,121318,47979,5022,55637,12680,7622,693,535,6205,189,169.0726
