epoch,dataset,atten_masks,train_acc,train_f1_score,train_recall,train_precision,train_loss,test_acc,test_f1_score,test_recall,test_precision,test_loss,train_num,train_tp,train_fp,train_tn,train_fn,test_num,test_tp,test_fp,test_tn,test_fn,Score
4,6,6,93.7256,93.6724,92.8848,94.4734,20357.25611,91.1441,66.468,75.8503,59.1512,2007.363953,121318,56343,3296,57363,4316,7622,669,462,6278,213,83.4972
9,1,1,97.8379,97.8566,98.7108,97.0171,8957.748827,92.3904,69.4093,74.6032,64.8915,2323.212671,121318,59877,1841,58818,782,7622,658,356,6384,224,83.4968
6,6,6,96.2421,96.3418,98.968,93.8514,13708.99953,89.3204,62.7289,77.6644,52.6114,2445.041024,121318,60033,3933,56726,626,7622,685,617,6123,197,83.4924
42,1,1,99.451,99.4538,99.9538,98.9587,2197.888975,92.4692,69.5975,74.4898,65.3082,4193.834831,121318,60631,638,60021,28,7622,657,349,6391,225,83.4795
33,3,3,99.2779,99.283,99.9852,98.5906,3017.393337,92.01,68.4619,74.9433,63.0124,4032.694472,121318,60650,867,59792,9,7622,661,388,6352,221,83.47665
20,9,9,98.6037,98.6216,99.906,97.3698,6043.768231,91.4139,66.9697,75.5125,60.1633,3474.96522,121318,60602,1637,59022,57,7617,663,439,6300,215,83.4632
5,7,7,93.4552,93.8336,99.5912,88.7053,21121.67305,83.9937,54.5116,82.8798,40.6111,3208.163158,121318,60411,7692,52967,248,7622,731,1069,5671,151,83.43675
15,1,1,98.4718,98.4789,98.9367,98.0253,6638.491373,93.2826,71.7127,73.5828,69.9353,2733.417203,121318,60014,1209,59450,645,7622,649,279,6461,233,83.4327
24,1,1,99.0117,99.0206,99.9176,98.1395,4271.848307,91.7607,67.8279,75.0567,61.8692,3630.756438,121318,60609,1149,59510,50,7622,662,408,6332,220,83.4087
13,7,7,97.5766,97.6312,99.8797,95.4817,9578.446096,89.8321,63.6662,76.9841,54.2766,3360.198376,121318,60586,2867,57792,73,7622,679,572,6168,203,83.4081
5,9,9,93.1824,93.0447,91.2033,94.9621,21195.63746,91.9785,68.2597,74.8292,62.7507,2086.712239,121318,55323,2935,57724,5336,7617,657,390,6349,221,83.40385
37,2,2,98.7347,98.7503,99.9769,97.5533,5315.520819,90.0026,63.9887,76.7574,54.8622,4972.354919,121318,60645,1521,59138,14,7622,677,557,6183,205,83.38
8,4,4,97.4027,97.4403,98.8724,96.0491,10560.93688,91.7869,67.8645,74.9433,62.0075,2384.015862,121318,59975,2467,58192,684,7622,661,405,6335,221,83.3651
29,8,8,98.2319,98.2622,99.972,96.6098,7335.87719,89.6877,63.3396,76.9841,53.8035,4662.358799,121318,60642,2128,58531,17,7622,679,583,6157,203,83.3359
8,8,8,97.4489,97.4937,99.2384,95.8093,10263.39068,90.4618,64.8962,76.1905,56.5181,2653.780366,121318,60197,2633,58026,462,7622,672,517,6223,210,83.32615
25,5,5,98.7034,98.7185,99.8797,97.584,6303.561046,91.1309,66.3347,75.5102,59.1474,3795.336516,121318,60586,1500,59159,73,7622,666,460,6280,216,83.32055
6,7,7,96.4985,96.5728,98.6663,94.5662,13459.33228,90.3044,64.5564,76.3039,55.9435,2238.107644,121318,59850,3439,57220,809,7622,673,530,6210,209,83.30415
17,1,1,98.5839,98.5973,99.5401,97.6722,5908.055125,92.1149,68.6162,74.4898,63.6012,2923.273821,121318,60380,1439,59220,279,7622,657,376,6364,225,83.30235
16,6,6,96.9724,97.06,99.9522,94.3305,12168.46332,87.9166,60.1126,78.6848,48.6335,4247.006161,121318,60630,3644,57015,29,7622,694,733,6007,188,83.3007
10,1,1,98.1314,98.1591,99.639,96.7226,8020.840488,91.7607,67.7618,74.8299,61.9137,2562.987302,121318,60440,2048,58611,219,7622,660,406,6334,222,83.2953
29,4,4,99.2252,99.2304,99.9093,98.5607,3717.53634,92.889,70.5755,73.6961,67.7083,3303.559723,121318,60604,885,59774,55,7622,650,310,6430,232,83.29255
27,7,7,98.8798,98.8921,99.9901,97.818,4991.774878,91.5245,67.2081,75.0567,60.8456,4057.127514,121318,60653,1353,59306,6,7622,662,426,6314,220,83.2906
51,4,4,99.3505,99.3543,99.9439,98.7716,3310.586156,92.3117,69.0928,74.263,64.5957,4631.486586,121318,60625,754,59905,34,7622,655,359,6381,227,83.28735
7,6,6,96.6889,96.7793,99.4972,94.206,12415.74331,88.8743,61.7674,77.6644,51.2725,2718.109782,121318,60354,3712,56947,305,7622,685,651,6089,197,83.26935
26,4,4,98.8617,98.8736,99.9242,97.845,5229.117144,91.9444,68.1535,74.4898,62.8107,3510.671177,121318,60613,1335,59324,46,7622,657,389,6351,225,83.2171
6,0,0,96.1687,96.1943,96.8414,95.5559,14342.22862,91.8001,67.8001,74.6032,62.1341,2254.804535,121318,58743,2732,57927,1916,7622,658,401,6339,224,83.20165
26,3,3,99.2351,99.24,99.878,98.61,3592.06243,92.7578,70.1622,73.5828,67.0455,3277.272634,121318,60585,854,59805,74,7622,649,319,6421,233,83.1703
22,2,2,98.2253,98.253,99.8071,96.7465,7039.335371,89.6877,63.2367,76.644,53.8217,3808.642365,121318,60542,2036,58623,117,7622,676,580,6160,206,83.16585
48,8,8,98.1726,98.2053,99.9967,96.477,9480.862069,89.4516,62.7778,76.8707,53.0516,6093.2568,121318,60657,2215,58444,2,7622,678,600,6140,204,83.16115
30,5,5,99.245,99.2488,99.7593,98.7435,3578.776044,92.8496,70.3965,73.4694,67.5704,3582.894207,121318,60513,770,59889,146,7622,648,311,6429,234,83.1595
34,8,8,99.0842,99.0924,99.9868,98.2139,3980.053323,91.4721,67.0051,74.8299,60.6618,4435.405226,121318,60651,1103,59556,8,7622,660,428,6312,222,83.151
8,6,6,97.2016,97.2691,99.6752,94.9764,10654.57356,89.5434,62.9475,76.7574,53.3491,2570.737219,121318,60462,3198,57461,197,7622,677,592,6148,205,83.1504
49,9,9,99.2606,99.2658,99.9703,98.5712,3110.770393,92.0179,68.2008,74.2597,63.0561,5356.741215,121318,60641,879,59780,18,7617,652,382,6357,226,83.1388
10,0,0,97.5156,97.5611,99.3785,95.8089,10148.48573,91.2097,66.3992,75.0567,59.5324,2732.481652,121318,60282,2637,58022,377,7622,662,450,6290,220,83.1332
51,0,0,98.8946,98.9064,99.9654,97.8695,4939.389258,91.4983,67.0397,74.7166,60.7934,5793.152202,121318,60638,1320,59339,21,7622,659,425,6315,223,83.10745
58,5,5,99.0587,99.0658,99.8269,98.3163,4616.754684,91.7213,67.5578,74.4898,61.8062,5498.49398,121318,60554,1037,59622,105,7622,657,406,6334,225,83.10555
36,1,1,99.1485,99.1534,99.7247,98.5886,3707.921705,92.0493,68.3386,74.1497,63.3721,4350.703985,121318,60492,866,59793,167,7622,654,378,6362,228,83.0995
25,7,7,98.3869,98.4123,99.9901,96.8836,7046.681943,90.2257,64.2686,75.9637,55.6941,4259.9189,121318,60653,1951,58708,6,7622,670,533,6207,212,83.0947
18,5,5,98.8806,98.889,99.6357,98.1535,5369.000903,92.6397,69.79,73.4694,66.4615,2796.760917,121318,60438,1137,59522,221,7622,648,327,6413,234,83.05455
11,5,5,98.4776,98.4886,99.2103,97.7773,6966.53265,92.4692,69.3376,73.5828,65.5556,2498.408541,121318,60180,1368,59291,479,7622,649,341,6399,233,83.026
34,5,5,99.5194,99.5205,99.7494,99.2927,2430.773455,93.4532,71.9505,72.5624,71.3489,3532.14739,121318,60507,431,60228,152,7622,640,257,6483,242,83.0078
5,8,8,94.7601,94.9732,99.001,91.2604,18067.54243,86.4996,57.6717,79.4785,45.255,2838.61117,121318,60053,5751,54908,606,7622,701,848,5892,181,82.98905
25,2,2,99.2581,99.2628,99.8879,98.6455,3351.256447,92.1149,68.4183,73.8095,63.761,3423.754477,121318,60591,832,59827,68,7622,651,370,6370,231,82.9622
57,1,1,99.4988,99.5012,99.9637,99.0428,2281.928826,91.6557,67.3176,74.263,61.5602,5393.364004,121318,60637,586,60073,22,7622,655,409,6331,227,82.95935
26,1,1,99.1609,99.1671,99.9126,98.4327,3512.304297,92.3248,68.9326,73.5828,64.8352,3495.138486,121318,60606,965,59694,53,7622,649,352,6388,233,82.9538
13,1,1,97.7637,97.756,97.4184,98.0959,8812.095154,93.2695,71.3887,72.5624,70.2525,2673.233494,121318,59093,1147,59512,1566,7622,640,271,6469,242,82.91595
26,5,5,99.1955,99.2001,99.7659,98.6406,3674.762669,92.3511,68.9729,73.4694,64.995,3376.474278,121318,60517,834,59825,142,7622,648,349,6391,234,82.91025
3,8,8,89.8548,90.6841,98.757,83.8313,30814.03025,79.9921,49.819,85.8277,35.095,3547.374556,121318,59905,11554,49105,754,7622,757,1400,5340,125,82.9099
19,2,2,98.8122,98.8233,99.756,97.9079,5289.373551,91.8525,67.7403,73.9229,62.512,3185.921757,121318,60511,1293,59366,148,7622,652,391,6349,230,82.8877
39,9,9,98.8864,98.8984,99.972,97.8476,4553.521238,91.5058,66.8375,74.2597,60.7642,4350.471596,121318,60642,1334,59325,17,7617,652,421,6318,226,82.88275
12,6,6,97.5395,97.5897,99.6208,95.6397,9488.989569,89.8977,63.4725,75.8503,54.5677,3276.376204,121318,60429,2755,57904,230,7622,669,557,6183,213,82.874
18,4,4,98.5616,98.5803,99.8764,97.3174,6341.706269,91.5901,67.1113,74.1497,61.2933,3200.350889,121318,60584,1670,58989,75,7622,654,413,6327,228,82.8699
8,0,0,96.8067,96.8262,97.42,96.2396,11930.51734,91.7738,67.5298,73.9229,62.1544,2577.863289,121318,59094,2309,58350,1565,7622,652,397,6343,230,82.84835
29,1,1,99.4106,99.4139,99.967,98.8669,2694.931958,92.338,68.9031,73.356,64.9598,3883.842496,121318,60639,695,59964,20,7622,647,349,6391,235,82.847
18,7,7,98.9004,98.909,99.6868,98.1432,5371.742747,92.8759,70.2791,72.7891,67.9365,3121.70394,121318,60469,1144,59515,190,7622,642,303,6437,240,82.8325
47,7,7,99.4832,99.4855,99.9439,99.0313,2275.683468,92.6266,69.6216,73.0159,66.5289,4442.456751,121318,60625,593,60066,34,7622,644,324,6416,238,82.82125
36,8,8,98.9441,98.955,99.9868,97.9443,4653.153505,90.3437,64.3411,75.2834,56.176,4675.022923,121318,60651,1273,59386,8,7622,664,518,6222,218,82.81355
45,5,5,99.1436,99.1507,99.9802,98.3348,3581.590058,91.0129,65.7671,74.6032,58.8025,4494.096564,121318,60647,1027,59632,12,7622,658,461,6279,224,82.80805
40,8,8,98.6704,98.6862,99.8698,97.5303,5327.068039,91.3277,66.4637,74.263,60.1469,4264.209285,121318,60580,1534,59125,79,7622,655,434,6306,227,82.79535
51,5,5,99.6447,99.6458,99.9538,99.3397,1463.780179,93.1252,70.9212,72.449,69.4565,4243.416956,121318,60631,403,60256,28,7622,639,281,6459,243,82.7871
7,7,7,96.6872,96.6819,96.5265,96.8378,12532.88436,92.5216,69.3219,73.0159,65.9836,2223.247372,121318,58552,1912,58747,2107,7622,644,332,6408,238,82.76875
47,1,1,99.4758,99.4782,99.939,99.0216,2376.975375,92.5085,69.2846,73.0159,65.9161,4738.998586,121318,60622,599,60060,37,7622,644,333,6407,238,82.7622
43,8,8,99.273,99.278,99.9703,98.5952,3096.630158,91.0129,65.7329,74.4898,58.8183,5081.082756,121318,60641,864,59795,18,7622,657,460,6280,225,82.75135
54,5,5,99.6225,99.6237,99.9341,99.3152,1569.08007,92.6922,69.7447,72.7891,66.9447,4626.700987,121318,60619,418,60241,40,7622,642,317,6423,240,82.74065
23,2,2,98.7479,98.7578,99.545,97.983,4994.115365,91.6295,67.1134,73.8095,61.5312,3381.042527,121318,60383,1243,59416,276,7622,651,407,6333,231,82.7195
15,6,6,98.4199,98.4423,99.8599,97.0644,6755.62384,91.1178,65.9285,74.263,59.276,3203.924382,121318,60574,1832,58827,85,7622,655,450,6290,227,82.6904
44,5,5,99.6497,99.6505,99.8912,99.411,1589.208811,93.1383,70.8959,72.2222,69.6175,3804.218416,121318,60593,359,60300,66,7622,637,278,6462,245,82.68025
45,3,3,99.0133,99.0227,99.9703,98.0929,4652.45635,90.1469,63.8421,75.1701,55.4812,5669.166328,121318,60641,1179,59480,18,7622,663,532,6208,219,82.6585
27,0,0,98.8815,98.893,99.9242,97.8829,4510.76948,91.9181,67.7487,73.356,62.9377,4025.725392,121318,60613,1311,59348,46,7622,647,381,6359,235,82.63705
25,0,0,98.5649,98.5843,99.9324,97.2721,5884.064684,91.682,67.1843,73.5828,61.8095,3828.194846,121318,60618,1700,58959,41,7622,649,401,6339,233,82.6324
13,8,8,98.3803,98.3997,99.5912,97.2364,6910.653804,91.7607,67.3597,73.4694,62.1881,2827.052825,121318,60411,1717,58942,248,7622,648,394,6346,234,82.61505
46,5,5,99.6761,99.6769,99.9505,99.4048,1492.502152,92.8496,70.0714,72.3356,67.9446,3647.060262,121318,60629,363,60296,30,7622,638,301,6439,244,82.5926
54,4,4,99.5466,99.5484,99.9407,99.1593,2034.058914,92.6922,69.6458,72.449,67.0514,4318.424775,121318,60623,514,60145,36,7622,639,314,6426,243,82.5706
34,6,6,98.7669,98.7815,99.9703,97.6207,5658.018173,90.6324,64.7929,74.4898,57.3298,4438.080072,121318,60641,1478,59181,18,7622,657,489,6251,225,82.5611
9,5,5,97.1472,97.1325,96.6353,97.6348,11477.62586,93.112,70.7521,71.9955,69.5509,2235.735887,121318,58618,1420,59239,2041,7622,635,278,6462,247,82.55375
48,3,3,99.8162,99.8165,99.9786,99.6549,1025.283558,92.6266,69.4565,72.449,66.7015,4813.786917,121318,60646,210,60449,13,7622,639,319,6421,243,82.5378
12,9,9,98.471,98.4875,99.5664,97.4318,6998.846341,92.6218,69.3566,72.4374,66.5272,2713.315192,121318,60396,1592,59067,263,7617,636,320,6419,242,82.5296
24,9,9,99.146,99.1529,99.9604,98.3584,3814.266,92.1623,68.1939,72.8929,64.0641,3390.80009,121318,60635,1012,59647,24,7617,640,359,6380,238,82.5276
42,2,2,99.6307,99.6318,99.9143,99.3509,1670.583416,92.6004,69.3811,72.449,66.5625,4476.974569,121318,60607,396,60263,52,7622,639,321,6419,243,82.5247
44,3,3,99.6414,99.642,99.7972,99.4872,1619.857327,93.1383,70.7984,71.8821,69.747,4310.073233,121318,60536,312,60347,123,7622,634,275,6465,248,82.5102
20,1,1,98.8526,98.8583,99.3488,98.3725,5228.056633,93.2432,71.0837,71.7687,70.4116,3259.597706,121318,60264,997,59662,395,7622,633,266,6474,249,82.50595
27,9,9,99.1741,99.1797,99.8648,98.504,3729.992914,92.6874,69.5129,72.3235,66.9125,3604.55508,121318,60577,920,59739,82,7617,635,314,6425,243,82.50545
56,3,3,99.7214,99.7222,99.9984,99.4475,1401.359843,92.5479,69.2308,72.449,66.2863,5133.462736,121318,60658,337,60322,1,7622,639,325,6415,243,82.49845
23,0,0,98.9581,98.9678,99.8994,98.0534,4420.363568,92.2068,68.3706,72.7891,64.4578,3956.661346,121318,60598,1203,59456,61,7622,642,354,6386,240,82.49795
34,7,7,98.9062,98.9173,99.9308,97.9241,4676.308852,91.4065,66.4619,73.5828,60.5976,4428.129625,121318,60617,1285,59374,42,7622,649,422,6318,233,82.49465
10,9,9,96.9716,97.009,98.2212,95.8263,11380.05079,90.8232,65.0675,74.1458,57.9697,2775.337516,121318,59580,2595,58064,1079,7617,651,472,6267,227,82.4845
22,0,0,99.0397,99.0481,99.9192,98.192,4474.701404,92.2592,68.4829,72.6757,64.7475,3982.767139,121318,60610,1116,59543,49,7622,641,349,6391,241,82.46745
38,3,3,99.5409,99.5428,99.9522,99.1367,2166.250116,92.4429,68.932,72.449,65.7407,4302.257518,121318,60630,528,60131,29,7622,639,333,6407,243,82.44595
12,4,4,98.3547,98.3653,99.001,97.7377,7369.842608,93.0071,70.4053,71.8821,68.988,2602.874571,121318,60053,1390,59269,606,7622,634,285,6455,248,82.4446
38,1,1,99.559,99.5605,99.906,99.2174,1866.485086,92.6004,69.3145,72.2222,66.6318,4122.067148,121318,60602,478,60181,57,7622,637,319,6421,245,82.4113
44,6,6,99.1724,99.179,99.972,98.3985,3494.238253,91.0785,65.6566,73.6961,59.1985,4950.945166,121318,60642,987,59672,17,7622,650,448,6292,232,82.3873
8,9,9,97.3392,97.3487,97.6953,97.0045,10898.08149,92.5561,69.1008,72.2096,66.2487,2199.01454,121318,59261,1830,58829,1398,7617,634,323,6416,244,82.38285
32,4,4,98.4396,98.4623,99.911,97.055,6767.255855,90.37,64.1251,74.3764,56.3574,4047.971989,121318,60605,1839,58820,54,7622,656,508,6232,226,82.3732
27,2,2,99.2796,99.2841,99.9044,98.6714,3397.059143,92.1805,68.2303,72.5624,64.3863,3592.52725,121318,60601,816,59843,58,7622,640,354,6386,242,82.37145
46,8,8,99.4477,99.4507,99.9967,98.9107,2650.626605,91.4721,66.5294,73.2426,60.9434,5181.946634,121318,60657,668,59991,2,7622,646,414,6326,236,82.35735
36,7,7,99.2565,99.2616,99.9505,98.5821,3311.039315,91.7345,67.119,72.9025,62.1857,4427.428273,121318,60629,872,59787,30,7622,643,391,6349,239,82.3185
44,4,4,99.4337,99.4365,99.9341,98.9439,3031.06785,92.6397,69.361,71.9955,66.9125,4143.814111,121318,60619,647,60012,40,7622,635,314,6426,247,82.3176
48,9,9,99.3521,99.3561,99.9786,98.7414,2719.116445,91.5846,66.6667,73.0068,61.3397,4954.655394,121318,60646,773,59886,13,7617,641,404,6335,237,82.2957
56,4,4,99.6241,99.6247,99.7873,99.4627,1598.28382,93.3613,71.2826,71.2018,71.3636,3812.131143,121318,60530,327,60332,129,7622,628,252,6488,254,82.28155
36,6,6,99.1337,99.1411,99.9918,98.3047,3816.614913,91.1834,65.8189,73.356,59.6863,4788.165958,121318,60654,1046,59613,5,7622,647,437,6303,235,82.2697
15,2,2,98.6919,98.7014,99.4263,97.987,5938.508841,92.1805,68.1624,72.3356,64.4444,2897.328651,121318,60311,1239,59420,348,7622,638,352,6388,244,82.25805
12,8,8,98.1998,98.2171,99.1691,97.2831,7498.232272,91.7869,67.1908,72.6757,62.4756,3024.219888,121318,60155,1680,58979,504,7622,641,385,6355,241,82.2313
58,8,8,99.3076,99.3123,99.9852,98.6484,3189.298646,90.7636,64.8703,73.6961,57.9323,5682.53496,121318,60650,831,59828,9,7622,650,472,6268,232,82.22985
18,2,2,98.9433,98.9495,99.5351,98.3707,4866.877785,92.4429,68.7974,71.9955,65.8714,3020.691078,121318,60377,1000,59659,282,7622,635,329,6411,247,82.2192
53,1,1,99.6431,99.6438,99.8351,99.4531,1454.900829,93.217,70.8404,71.2018,70.4826,4602.433567,121318,60559,333,60326,100,7622,628,263,6477,254,82.2094
14,5,5,98.363,98.3619,98.2954,98.4284,7472.627224,93.322,71.1288,71.0884,71.1691,2542.05746,121318,59625,952,59707,1034,7622,627,254,6486,255,82.2052
33,5,5,99.4593,99.4607,99.7214,99.2013,2553.714134,93.322,71.1288,71.0884,71.1691,3482.974029,121318,60490,487,60172,169,7622,627,254,6486,255,82.2052
31,5,5,99.4304,99.4323,99.7659,99.101,2846.674295,92.9677,70.1559,71.4286,68.9278,3536.496487,121318,60517,549,60110,142,7622,630,284,6456,252,82.19815
9,0,0,97.0046,97.0079,97.1167,96.8994,11551.68022,92.5085,68.9505,71.8821,66.2487,2600.340953,121318,58910,1885,58774,1749,7622,634,323,6417,248,82.1953
39,5,5,99.6579,99.6587,99.8961,99.4225,1948.077475,93.4007,71.339,70.9751,71.7068,3698.9977,121318,60596,352,60307,63,7622,626,247,6493,256,82.1879
22,8,8,99.1147,99.12,99.7197,98.5275,4002.582839,92.7053,69.4505,71.6553,67.3774,3599.888936,121318,60489,904,59755,170,7622,632,306,6434,250,82.1803
53,5,5,99.7082,99.7088,99.9242,99.4944,1353.418291,93.1514,70.6412,71.2018,70.0893,4543.932811,121318,60613,308,60351,46,7622,628,268,6472,254,82.1766
41,7,7,99.4197,99.4229,99.967,98.8846,2613.377893,92.3511,68.5375,71.9955,65.3965,4094.154078,121318,60639,684,59975,20,7622,635,336,6404,247,82.1733
32,6,6,98.7141,98.7298,99.9472,97.5416,5907.780652,90.6324,64.5482,73.6961,57.4205,4543.439241,121318,60627,1528,59131,32,7622,650,482,6258,232,82.16425
35,2,2,99.5697,99.571,99.8764,99.2676,1935.389584,92.6528,69.2982,71.6553,67.0913,4114.867929,121318,60584,447,60212,75,7622,632,310,6430,250,82.15405
55,7,7,99.4815,99.4842,100,98.9737,2260.764829,91.7345,67.0157,72.5624,62.2568,5388.048127,121318,60659,629,60030,0,7622,640,388,6352,242,82.14845
59,7,7,99.5928,99.5943,99.9555,99.2357,1905.132538,91.8263,67.2278,72.449,62.7085,5359.390792,121318,60632,467,60192,27,7622,639,380,6360,243,82.13765
27,3,3,99.2499,99.2547,99.8895,98.6278,3718.221039,92.3904,68.6147,71.8821,65.6315,3621.169841,121318,60592,843,59816,67,7622,634,332,6408,248,82.13625
23,5,5,99.376,99.378,99.7016,99.0566,3428.072758,93.3744,71.2251,70.8617,71.5922,2944.533946,121318,60478,576,60083,181,7622,625,248,6492,257,82.11805
51,9,9,99.5236,99.5256,99.9538,99.101,2164.879466,92.0966,67.773,72.0957,63.9394,5292.32692,121318,60631,550,60109,28,7617,633,357,6382,245,82.09615
26,2,2,99.3834,99.3854,99.7082,99.0647,2929.42573,93.217,70.7744,70.9751,70.575,3264.456363,121318,60482,571,60088,177,7622,626,261,6479,256,82.09605
35,0,0,99.3422,99.3463,99.9604,98.7396,2806.85114,92.7447,69.4981,71.4286,67.6692,4397.434713,121318,60635,774,59885,24,7622,630,301,6439,252,82.08665
22,5,5,99.1708,99.1761,99.8154,98.5449,4013.255214,92.2855,68.319,71.8821,65.0924,2926.526192,121318,60547,894,59765,112,7622,634,340,6400,248,82.0838
30,2,2,99.2507,99.2524,99.4791,99.0268,3077.80407,93.2695,70.9019,70.8617,70.9421,3563.067218,121318,60343,593,60066,316,7622,625,256,6484,257,82.0656
3,7,7,86.7274,88.1693,98.9152,79.5295,40757.02832,74.3243,44.7331,89.7959,29.7856,4851.85684,121318,60001,15444,45215,658,7622,792,1867,4873,90,82.0601
25,8,8,98.7768,98.7894,99.822,97.778,5081.763276,91.0785,65.4472,73.0159,59.3002,3928.834519,121318,60551,1376,59283,108,7622,644,442,6298,238,82.0472
30,7,7,98.9969,99.0059,99.9077,98.1203,4334.916679,91.0522,65.3807,73.0159,59.1912,4318.103365,121318,60603,1161,59498,56,7622,644,444,6296,238,82.03405
46,0,0,99.2408,99.2465,99.9918,98.5123,3861.907918,91.8394,67.1941,72.2222,62.8205,5896.548626,121318,60654,916,59743,5,7622,637,377,6363,245,82.0308
50,2,2,99.531,99.5319,99.723,99.3415,1711.716381,92.7316,69.426,71.3152,67.6344,4767.967789,121318,60491,401,60258,168,7622,629,301,6439,253,82.0234
47,6,6,99.5565,99.5584,99.9769,99.1434,1798.862057,92.3511,68.4353,71.6553,65.4922,4885.838688,121318,60645,524,60135,14,7622,632,333,6407,250,82.0032
34,2,2,99.3472,99.3477,99.4296,99.266,2733.185745,93.1383,70.502,70.8617,70.1459,3908.375618,121318,60313,446,60213,346,7622,625,266,6474,257,82
24,8,8,98.9936,99.0025,99.8895,98.1311,4356.705115,91.9969,67.5532,71.9955,63.6273,3815.661575,121318,60592,1154,59505,67,7622,635,363,6377,247,81.9962
22,7,7,99.0183,99.0253,99.7379,98.3228,4534.825388,92.1543,67.9185,71.7687,64.4603,3459.26945,121318,60500,1032,59627,159,7622,633,349,6391,249,81.9615
24,7,7,99.0546,99.0584,99.4642,98.6559,4331.516831,92.7184,69.3539,71.2018,67.5996,3274.737481,121318,60334,822,59837,325,7622,628,301,6439,254,81.9601
4,9,9,91.7251,91.325,87.1132,95.9647,25640.79589,92.7005,69.2137,71.1845,67.3491,1802.664446,121318,52842,2222,58437,7817,7617,625,303,6436,253,81.9425
35,5,5,99.5433,99.5442,99.7263,99.3627,2188.967527,93.4663,71.3793,70.4082,72.3776,3410.650311,121318,60493,388,60271,166,7622,621,237,6503,261,81.93725
27,8,8,99.109,99.1151,99.8088,98.4311,3873.043394,92.1018,67.773,71.7687,64.1988,3876.440648,121318,60543,965,59694,116,7622,633,353,6387,249,81.93525
22,3,3,99.1757,99.1815,99.878,98.4946,4110.871122,91.8657,67.1958,71.9955,62.996,3276.387701,121318,60585,926,59733,74,7622,635,373,6367,247,81.9306
55,3,3,99.7981,99.7984,99.9769,99.6205,1044.334363,92.8759,69.7493,70.9751,68.5652,4815.493389,121318,60645,231,60428,14,7622,626,287,6453,256,81.9255
15,7,7,98.6803,98.6829,98.8724,98.4941,6030.999619,93.873,72.5456,69.9546,75.3358,2824.065427,121318,59975,917,59742,684,7622,617,202,6538,265,81.9138
10,6,6,97.9723,98.0026,99.4889,96.5599,8581.232085,90.9866,65.1446,72.7891,58.9532,2913.092413,121318,60349,2150,58509,310,7622,642,447,6293,240,81.88785
23,9,9,99.0752,99.0817,99.789,98.3844,4167.798182,92.3592,68.3007,71.4123,65.4489,3335.917069,121318,60531,994,59665,128,7617,627,331,6408,251,81.88575
27,5,5,99.2334,99.2378,99.8137,98.6686,3633.212607,92.338,68.3297,71.4286,65.4886,3462.88129,121318,60546,817,59842,113,7622,630,332,6408,252,81.8833
36,2,2,99.4131,99.416,99.911,98.9259,2695.237446,91.4196,66.114,72.3356,60.8779,4841.32241,121318,60605,658,60001,54,7622,638,410,6330,244,81.8776
20,8,8,98.8015,98.8126,99.7395,97.9028,5395.749969,92.0493,67.5936,71.6553,63.9676,3511.21398,121318,60501,1296,59363,158,7622,632,356,6384,250,81.8523
17,3,3,98.9754,98.9802,99.4428,98.5219,4829.936794,93.0464,70.1577,70.6349,69.6868,2926.734318,121318,60321,905,59754,338,7622,623,271,6469,259,81.84065
31,9,9,98.8188,98.8306,99.8236,97.8571,5090.860224,91.5846,66.387,72.0957,61.516,4072.702168,121318,60552,1326,59333,107,7617,633,396,6343,245,81.84015
56,9,9,99.5096,99.5115,99.9011,99.1249,1965.34383,92.3592,68.2661,71.2984,65.4812,5007.179743,121318,60599,535,60124,60,7617,626,330,6409,252,81.8288
41,4,4,99.4972,99.4993,99.9159,99.0861,2583.417651,92.7578,69.3674,70.8617,67.9348,3860.313431,121318,60608,559,60100,51,7622,625,295,6445,257,81.80975
57,4,4,99.5219,99.5234,99.8236,99.2249,2203.971794,92.5085,68.7123,71.0884,66.4899,4428.449166,121318,60552,473,60186,107,7622,627,316,6424,255,81.79845
21,9,9,98.8345,98.838,99.1411,98.5368,5015.585393,93.1994,70.4675,70.3872,70.5479,3153.597841,121318,60138,893,59766,521,7617,618,258,6481,260,81.7933
8,2,2,95.6016,95.5139,93.6448,97.459,15144.93594,92.9415,69.843,70.6349,69.0687,2380.94023,121318,56804,1481,59178,3855,7622,623,279,6461,259,81.7882
17,6,6,98.4982,98.517,99.7692,97.2959,6225.604384,90.9866,65.0382,72.449,59.0028,3219.947635,121318,60519,1682,58977,140,7622,639,444,6296,243,81.7178
45,4,4,99.5829,99.5843,99.9077,99.2629,2185.568199,93.0202,70.0113,70.4082,69.6188,3661.560088,121318,60603,450,60209,56,7622,621,271,6469,261,81.7142
42,9,9,99.3208,99.3252,99.9736,98.6851,2908.622549,91.8997,67.0582,71.5262,63.1156,4545.344105,121318,60643,808,59851,16,7617,628,367,6372,250,81.71295
40,9,9,99.4016,99.4049,99.9604,98.8555,2424.663123,92.2148,67.8242,71.1845,64.7668,4364.987835,121318,60635,702,59957,24,7617,625,340,6399,253,81.69965
24,4,4,99.17,99.1748,99.7544,98.6019,4037.818279,92.0756,67.5618,71.3152,64.1837,3530.377491,121318,60510,858,59801,149,7622,629,351,6389,253,81.6954
21,3,3,99.1114,99.1137,99.3719,98.8569,4266.74902,92.7447,69.2607,70.6349,67.9389,3060.323613,121318,60278,697,59962,381,7622,623,294,6446,259,81.6898
