"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","method","set","auc"
0.888888888888889,0.678571428571428,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,1,0.928571428571429,0.75,0.928571428571428,0.75,0.928571428571429,0.928571428571429,0.928571428571429,0.777777777777778,0.722222222222222,0.777777777777778,0.839285714285714,"2__1Logistic Regression","testing",0.839285714285714
0.919642857142857,0.839285714285714,0.85293370162429,0.962596758261913,0.5,1.15725574214234e-21,1,0.910714285714286,0.928571428571429,0.927272727272727,0.912280701754386,0.927272727272727,0.910714285714286,0.918918918918919,0.5,0.455357142857143,0.491071428571429,0.919642857142857,"2__2ridge","training",0.919642857142857
0.888888888888889,0.678571428571428,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,1,0.928571428571429,0.75,0.928571428571428,0.75,0.928571428571429,0.928571428571429,0.928571428571429,0.777777777777778,0.722222222222222,0.777777777777778,0.839285714285714,"2__2ridge","testing",0.839285714285714
0.919642857142857,0.839285714285714,0.85293370162429,0.962596758261913,0.5,1.15725574214234e-21,1,0.910714285714286,0.928571428571429,0.927272727272727,0.912280701754386,0.927272727272727,0.910714285714286,0.918918918918919,0.5,0.455357142857143,0.491071428571429,0.919642857142857,"2__3lasso","training",0.919642857142857
0.888888888888889,0.678571428571428,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,1,0.928571428571429,0.75,0.928571428571428,0.75,0.928571428571429,0.928571428571429,0.928571428571429,0.777777777777778,0.722222222222222,0.777777777777778,0.839285714285714,"2__3lasso","testing",0.839285714285714
0.910714285714286,0.821428571428571,0.841926195416801,0.956350162562197,0.5,1.20568642397709e-20,0.751829634045849,0.892857142857143,0.928571428571429,0.925925925925926,0.896551724137931,0.925925925925926,0.892857142857143,0.909090909090909,0.5,0.446428571428571,0.482142857142857,0.910714285714286,"2__4KNN","training",0.910714285714286
0.888888888888889,0.678571428571428,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,1,0.928571428571429,0.75,0.928571428571428,0.75,0.928571428571429,0.928571428571429,0.928571428571429,0.777777777777778,0.722222222222222,0.777777777777778,0.839285714285714,"2__4KNN","testing",0.839285714285714
0.919642857142857,0.839285714285714,0.85293370162429,0.962596758261913,0.5,1.15725574214234e-21,1,0.910714285714286,0.928571428571429,0.927272727272727,0.912280701754386,0.927272727272727,0.910714285714286,0.918918918918919,0.5,0.455357142857143,0.491071428571429,0.919642857142857,"2__5SVM","training",0.919642857142857
0.833333333333333,0.470588235294118,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.928571428571429,0.5,0.866666666666667,0.666666666666667,0.866666666666667,0.928571428571429,0.896551724137931,0.777777777777778,0.722222222222222,0.833333333333333,0.714285714285714,"2__5SVM","testing",0.714285714285714
0.910714285714286,0.821428571428571,0.841926195416801,0.956350162562197,0.5,1.20568642397709e-20,0.342781711147911,0.946428571428571,0.875,0.883333333333333,0.942307692307692,0.883333333333333,0.946428571428571,0.913793103448276,0.5,0.473214285714286,0.535714285714286,0.910714285714286,"2__6Decision Tree","training",0.910714285714286
0.777777777777778,0.357142857142857,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,1,0.857142857142857,0.5,0.857142857142857,0.5,0.857142857142857,0.857142857142857,0.857142857142857,0.777777777777778,0.666666666666667,0.777777777777778,0.678571428571429,"2__6Decision Tree","testing",0.678571428571428
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"2__7Random Forest","training",1
0.944444444444444,0.823529411764706,0.727056400326632,0.998594443832631,0.777777777777778,0.0666453673154693,1,1,0.75,0.933333333333333,1,0.933333333333333,1,0.96551724137931,0.777777777777778,0.777777777777778,0.833333333333333,0.875,"2__7Random Forest","testing",0.875
0.991071428571429,0.982142857142857,0.951256695269874,0.999773973690793,0.5,2.17630083715758e-32,1,0.982142857142857,1,1,0.982456140350877,1,0.982142857142857,0.990990990990991,0.5,0.491071428571429,0.491071428571429,0.991071428571429,"2__8XGBoost","training",0.991071428571429
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"2__8XGBoost","testing",0.803571428571429
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"2__9LightGBM","training",1
0.888888888888889,0.678571428571428,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,1,0.928571428571429,0.75,0.928571428571428,0.75,0.928571428571429,0.928571428571429,0.928571428571429,0.777777777777778,0.722222222222222,0.777777777777778,0.839285714285714,"2__9LightGBM","testing",0.839285714285714
0.901785714285714,0.803571428571429,0.831060674233497,0.949944265542584,0.5,1.1312596121778e-19,0.546493595406582,0.928571428571429,0.875,0.88135593220339,0.924528301886792,0.88135593220339,0.928571428571429,0.904347826086956,0.5,0.464285714285714,0.526785714285714,0.901785714285714,"3__1Logistic Regression","training",0.901785714285714
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"3__1Logistic Regression","testing",0.803571428571429
0.901785714285714,0.803571428571429,0.831060674233497,0.949944265542584,0.5,1.1312596121778e-19,0.546493595406582,0.928571428571429,0.875,0.88135593220339,0.924528301886792,0.88135593220339,0.928571428571429,0.904347826086956,0.5,0.464285714285714,0.526785714285714,0.901785714285714,"3__2ridge","training",0.901785714285714
0.888888888888889,0.727272727272727,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,0.479500122186953,0.857142857142857,1,1,0.666666666666667,1,0.857142857142857,0.923076923076923,0.777777777777778,0.666666666666667,0.666666666666667,0.928571428571429,"3__2ridge","testing",0.928571428571429
0.901785714285714,0.803571428571429,0.831060674233497,0.949944265542584,0.5,1.1312596121778e-19,0.546493595406582,0.928571428571429,0.875,0.88135593220339,0.924528301886792,0.88135593220339,0.928571428571429,0.904347826086956,0.5,0.464285714285714,0.526785714285714,0.901785714285714,"3__3lasso","training",0.901785714285714
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"3__3lasso","testing",0.803571428571429
0.9375,0.875,0.875460631839449,0.974504909000085,0.5,7.46507725059801e-24,0.0233422020128909,0.875,1,1,0.888888888888889,1,0.875,0.933333333333333,0.5,0.4375,0.4375,0.9375,"3__4KNN","training",0.9375
0.888888888888889,0.727272727272727,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,0.479500122186953,0.857142857142857,1,1,0.666666666666667,1,0.857142857142857,0.923076923076923,0.777777777777778,0.666666666666667,0.666666666666667,0.928571428571429,"3__4KNN","testing",0.928571428571429
0.964285714285714,0.928571428571429,0.91107852641657,0.990184836218724,0.5,1.24127513807418e-27,0.133614402537715,0.928571428571429,1,1,0.933333333333333,1,0.928571428571429,0.962962962962963,0.5,0.464285714285714,0.464285714285714,0.964285714285714,"3__5SVM","training",0.964285714285714
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"3__5SVM","testing",0.803571428571429
0.821428571428571,0.642857142857143,0.737772807102343,0.8873770526537,0.5,1.59404282792719e-12,0.00365043440444188,0.946428571428571,0.696428571428571,0.757142857142857,0.928571428571428,0.757142857142857,0.946428571428571,0.841269841269841,0.5,0.473214285714286,0.625,0.821428571428571,"3__6Decision Tree","training",0.821428571428571
0.833333333333333,0.341463414634147,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,0.248213078989924,1,0.25,0.823529411764706,1,0.823529411764706,1,0.903225806451613,0.777777777777778,0.777777777777778,0.944444444444444,0.625,"3__6Decision Tree","testing",0.625
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"3__7Random Forest","training",1
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"3__7Random Forest","testing",0.803571428571429
0.982142857142857,0.964285714285714,0.936981052812033,0.997830053615064,0.5,1.21892106180269e-30,0.479500122186953,0.964285714285714,1,1,0.96551724137931,1,0.964285714285714,0.981818181818182,0.5,0.482142857142857,0.482142857142857,0.982142857142857,"3__8XGBoost","training",0.982142857142857
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"3__8XGBoost","testing",0.803571428571429
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"3__9LightGBM","training",1
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"3__9LightGBM","testing",0.803571428571429
0.919642857142857,0.839285714285714,0.85293370162429,0.962596758261913,0.5,1.15725574214234e-21,1,0.928571428571429,0.910714285714286,0.912280701754386,0.927272727272727,0.912280701754386,0.928571428571429,0.920353982300885,0.5,0.464285714285714,0.508928571428571,0.919642857142857,"4__1Logistic Regression","training",0.919642857142857
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"4__1Logistic Regression","testing",0.803571428571429
0.919642857142857,0.839285714285714,0.85293370162429,0.962596758261913,0.5,1.15725574214234e-21,1,0.928571428571429,0.910714285714286,0.912280701754386,0.927272727272727,0.912280701754386,0.928571428571429,0.920353982300885,0.5,0.464285714285714,0.508928571428571,0.919642857142857,"4__2ridge","training",0.919642857142857
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"4__2ridge","testing",0.803571428571429
0.919642857142857,0.839285714285714,0.85293370162429,0.962596758261913,0.5,1.15725574214234e-21,1,0.928571428571429,0.910714285714286,0.912280701754386,0.927272727272727,0.912280701754386,0.928571428571429,0.920353982300885,0.5,0.464285714285714,0.508928571428571,0.919642857142857,"4__3lasso","training",0.919642857142857
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"4__3lasso","testing",0.803571428571429
0.928571428571429,0.857142857142857,0.864103224796396,0.968659247596811,0.5,9.90413248968421e-23,0.0133283287808176,0.857142857142857,1,1,0.875,1,0.857142857142857,0.923076923076923,0.5,0.428571428571429,0.428571428571429,0.928571428571429,"4__4KNN","training",0.928571428571429
0.888888888888889,0.727272727272727,0.652879561391328,0.986248784335636,0.777777777777778,0.202150233750908,0.479500122186953,0.857142857142857,1,1,0.666666666666667,1,0.857142857142857,0.923076923076923,0.777777777777778,0.666666666666667,0.666666666666667,0.928571428571429,"4__4KNN","testing",0.928571428571429
0.9375,0.875,0.875460631839449,0.974504909000085,0.5,7.46507725059801e-24,1,0.928571428571429,0.946428571428571,0.945454545454545,0.929824561403509,0.945454545454545,0.928571428571429,0.936936936936937,0.5,0.464285714285714,0.491071428571429,0.9375,"4__5SVM","training",0.9375
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,0.617075077451974,0.785714285714286,0.75,0.916666666666667,0.5,0.916666666666667,0.785714285714286,0.846153846153846,0.777777777777778,0.611111111111111,0.666666666666667,0.767857142857143,"4__5SVM","testing",0.767857142857143
0.892857142857143,0.785714285714286,0.820321244871306,0.943398400700311,0.5,9.63790860782688e-19,0.148914673178766,0.946428571428571,0.839285714285714,0.854838709677419,0.94,0.854838709677419,0.946428571428571,0.898305084745763,0.5,0.473214285714286,0.553571428571429,0.892857142857143,"4__6Decision Tree","training",0.892857142857143
0.777777777777778,0.217391304347826,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,0.617075077451974,0.928571428571429,0.25,0.8125,0.5,0.8125,0.928571428571429,0.866666666666667,0.777777777777778,0.722222222222222,0.888888888888889,0.589285714285714,"4__6Decision Tree","testing",0.589285714285714
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"4__7Random Forest","training",1
0.777777777777778,0.357142857142857,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,1,0.857142857142857,0.5,0.857142857142857,0.5,0.857142857142857,0.857142857142857,0.857142857142857,0.777777777777778,0.666666666666667,0.777777777777778,0.678571428571429,"4__7Random Forest","testing",0.678571428571428
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"4__8XGBoost","training",1
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"4__8XGBoost","testing",0.803571428571429
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"4__9LightGBM","training",1
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"4__9LightGBM","testing",0.803571428571429
0.946428571428571,0.892857142857143,0.88704034079568,0.980089054605889,0.5,4.87839334693733e-25,1,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.5,0.473214285714286,0.5,0.946428571428571,"5__1Logistic Regression","training",0.946428571428571
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,0.617075077451974,0.785714285714286,0.75,0.916666666666667,0.5,0.916666666666667,0.785714285714286,0.846153846153846,0.777777777777778,0.611111111111111,0.666666666666667,0.767857142857143,"5__1Logistic Regression","testing",0.767857142857143
0.9375,0.875,0.875460631839449,0.974504909000085,0.5,7.46507725059801e-24,1,0.928571428571429,0.946428571428571,0.945454545454545,0.929824561403509,0.945454545454545,0.928571428571429,0.936936936936937,0.5,0.464285714285714,0.491071428571429,0.9375,"5__2ridge","training",0.9375
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,0.617075077451974,0.785714285714286,0.75,0.916666666666667,0.5,0.916666666666667,0.785714285714286,0.846153846153846,0.777777777777778,0.611111111111111,0.666666666666667,0.767857142857143,"5__2ridge","testing",0.767857142857143
0.9375,0.875,0.875460631839449,0.974504909000085,0.5,7.46507725059801e-24,1,0.928571428571429,0.946428571428571,0.945454545454545,0.929824561403509,0.945454545454545,0.928571428571429,0.936936936936937,0.5,0.464285714285714,0.491071428571429,0.9375,"5__3lasso","training",0.9375
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,0.617075077451974,0.785714285714286,0.75,0.916666666666667,0.5,0.916666666666667,0.785714285714286,0.846153846153846,0.777777777777778,0.611111111111111,0.666666666666667,0.767857142857143,"5__3lasso","testing",0.767857142857143
0.9375,0.875,0.875460631839449,0.974504909000085,0.5,7.46507725059801e-24,1,0.928571428571429,0.946428571428571,0.945454545454545,0.929824561403509,0.945454545454545,0.928571428571429,0.936936936936937,0.5,0.464285714285714,0.491071428571429,0.9375,"5__4KNN","training",0.9375
0.722222222222222,0.366197183098591,0.465198034416944,0.903050787474441,0.777777777777778,0.806852222741712,0.371093369522698,0.714285714285714,0.75,0.909090909090909,0.428571428571429,0.909090909090909,0.714285714285714,0.8,0.777777777777778,0.555555555555556,0.611111111111111,0.732142857142857,"5__4KNN","testing",0.732142857142857
0.946428571428571,0.892857142857143,0.88704034079568,0.980089054605889,0.5,4.87839334693733e-25,1,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.946428571428571,0.5,0.473214285714286,0.5,0.946428571428571,"5__5SVM","training",0.946428571428571
0.777777777777778,0.454545454545455,0.52362723426352,0.935907952282333,0.777777777777778,0.629866274744403,0.617075077451974,0.785714285714286,0.75,0.916666666666667,0.5,0.916666666666667,0.785714285714286,0.846153846153846,0.777777777777778,0.611111111111111,0.666666666666667,0.767857142857143,"5__5SVM","testing",0.767857142857143
0.9375,0.875,0.875460631839449,0.974504909000085,0.5,7.46507725059801e-24,1,0.946428571428571,0.928571428571429,0.929824561403509,0.945454545454545,0.929824561403509,0.946428571428571,0.938053097345133,0.5,0.473214285714286,0.508928571428571,0.9375,"5__6Decision Tree","training",0.9375
0.833333333333333,0.557377049180328,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,1,0.857142857142857,0.75,0.923076923076923,0.6,0.923076923076923,0.857142857142857,0.888888888888889,0.777777777777778,0.666666666666667,0.722222222222222,0.803571428571429,"5__6Decision Tree","testing",0.803571428571429
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"5__7Random Forest","training",1
0.833333333333333,0.619718309859155,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,0.248213078989924,0.785714285714286,1,1,0.571428571428571,1,0.785714285714286,0.88,0.777777777777778,0.611111111111111,0.611111111111111,0.892857142857143,"5__7Random Forest","testing",0.892857142857143
1,1,0.96760007406864,1,0.5,1.92592994438725e-34,NA,1,1,1,1,1,1,1,0.5,0.5,0.5,1,"5__8XGBoost","training",1
0.833333333333333,0.619718309859155,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,0.248213078989924,0.785714285714286,1,1,0.571428571428571,1,0.785714285714286,0.88,0.777777777777778,0.611111111111111,0.611111111111111,0.892857142857143,"5__8XGBoost","testing",0.892857142857143
0.982142857142857,0.964285714285714,0.936981052812033,0.997830053615064,0.5,1.21892106180269e-30,0.479500122186953,0.964285714285714,1,1,0.96551724137931,1,0.964285714285714,0.981818181818182,0.5,0.482142857142857,0.482142857142857,0.982142857142857,"5__9LightGBM","training",0.982142857142857
0.833333333333333,0.619718309859155,0.585822508605226,0.964214916878425,0.777777777777778,0.408633839747768,0.248213078989924,0.785714285714286,1,1,0.571428571428571,1,0.785714285714286,0.88,0.777777777777778,0.611111111111111,0.611111111111111,0.892857142857143,"5__9LightGBM","testing",0.892857142857143
