epoch,dataset,train_num,train_acc,train_loss,train_recall,train_precision,train_tp,train_tn,train_fp,train_fn,test_num,test_acc,test_loss,test_recall,test_precision,test_tp,test_tn,test_fp,test_fn,RECALL,PRECISION,F1,SCORE
0,3,121318,0.7615,0.5052,81.002,73.8428,49135,43254,17405,11524,7622,0.7847,0.4268,80.7256,32.6157,712,5269,1471,170,0.807256236,0.326156665,0.464600326,0.795978118
7,7,121318,0.8093,0.4251,85.1712,78.5155,51664,46522,14137,8995,7622,0.7426,0.5345,84.9206,29.0535,749,4911,1829,133,0.849206349,0.290535299,0.432947977,0.795903175
10,6,121318,0.8132,0.419,85.4218,78.9493,51816,46843,13816,8843,7622,0.7777,0.4593,81.4059,31.9395,718,5210,1530,164,0.814058957,0.319395018,0.458785942,0.795879478
3,7,121318,0.7985,0.4454,83.8111,77.6559,50839,46031,14628,9820,7622,0.7595,0.4866,83.22,30.3431,734,5055,1685,148,0.832199546,0.30343117,0.444713723,0.795849773
14,4,121318,0.8288,0.3846,88.9002,79.3414,53926,46618,14041,6733,7622,0.7753,0.4541,81.6327,31.7041,720,5189,1551,162,0.816326531,0.317040951,0.456707897,0.795813265
4,5,121318,0.8025,0.4405,83.6018,78.3475,50712,46644,14015,9947,7622,0.7944,0.4294,79.7052,33.6203,703,5352,1388,179,0.797052154,0.336202774,0.472922973,0.795726077
8,4,121318,0.81,0.4224,85.2965,78.5403,51740,46522,14137,8919,7622,0.8019,0.4077,78.9116,34.4554,696,5416,1324,186,0.789115646,0.344554455,0.479669194,0.795507823
5,9,121318,0.8045,0.4361,84.1277,78.3658,51031,46571,14088,9628,7617,0.7808,0.448,80.9795,32.1138,711,5236,1503,167,0.809794989,0.321138211,0.459896507,0.795297494
7,8,121318,0.8104,0.4235,84.9519,78.7863,51531,46784,13875,9128,7622,0.7742,0.4744,81.6327,31.5928,720,5181,1559,162,0.816326531,0.315928039,0.45555204,0.795263265
8,7,121318,0.8119,0.419,85.7119,78.5995,51992,46503,14156,8667,7622,0.7774,0.4601,81.2925,31.8808,717,5208,1532,165,0.81292517,0.318808359,0.458000639,0.795162585
13,7,121318,0.8255,0.3907,88.3892,79.1509,53616,46536,14123,7043,7622,0.7553,0.4712,83.4467,29.9796,736,5021,1719,146,0.83446712,0.299796334,0.441114774,0.79488356
21,2,121318,0.8542,0.3364,92.6474,80.9434,56199,47428,13231,4460,7622,0.7846,0.4479,80.4989,32.5688,710,5270,1470,172,0.804988662,0.325688073,0.463749184,0.794794331
31,3,121318,0.8892,0.2702,95.7451,84.2492,58078,49801,10858,2581,7622,0.7846,0.5025,80.4989,32.5688,710,5270,1470,172,0.804988662,0.325688073,0.463749184,0.794794331
24,3,121318,0.8675,0.3125,94.4938,81.827,57319,47929,12730,3340,7622,0.7833,0.4612,80.6122,32.4361,711,5259,1481,171,0.806122449,0.324361314,0.46258946,0.794711224
1,0,121318,0.787,0.4662,82.9489,76.4518,50316,45161,15498,10343,7622,0.7468,0.4887,84.2404,29.3212,743,4949,1791,139,0.842403628,0.293212313,0.43501171,0.794601814
16,9,121318,0.8397,0.3625,91.2,79.6731,55321,46545,14114,5338,7617,0.7646,0.4622,82.4601,30.639,724,5100,1639,154,0.824601367,0.306390182,0.446775687,0.794600683
9,7,121318,0.813,0.4151,85.9592,78.6254,52142,46484,14175,8517,7622,0.7578,0.4792,83.1066,30.1646,733,5043,1697,149,0.83106576,0.301646091,0.44263285,0.79443288
0,5,121318,0.7654,0.502,81.18,74.2864,49243,43614,17045,11416,7622,0.768,0.4643,82.0862,31.0197,724,5130,1610,158,0.820861678,0.310197087,0.450248756,0.794430839
5,6,121318,0.8025,0.4414,83.8754,78.2101,50878,46484,14175,9781,7622,0.777,0.4422,81.1791,31.8222,716,5206,1534,166,0.811791383,0.318222222,0.457215837,0.794395692
2,8,121318,0.7913,0.4579,83.2803,76.8928,50517,45478,15181,10142,7622,0.744,0.5485,84.4671,29.1129,745,4926,1814,137,0.844671202,0.291129347,0.433013659,0.794335601
11,7,121318,0.8183,0.4042,87.0555,78.8211,52807,46470,14189,7852,7622,0.7505,0.4869,83.7868,29.5837,739,4981,1759,143,0.837868481,0.295836669,0.437278107,0.79418424
18,1,121318,0.8489,0.3481,92.3457,80.3604,56016,46969,13690,4643,7622,0.7843,0.4265,80.3855,32.5229,709,5269,1471,173,0.803854875,0.325229358,0.463096016,0.794077438
27,0,121318,0.8817,0.287,95.178,83.4741,57734,49229,11430,2925,7622,0.7952,0.4601,79.2517,33.6543,699,5362,1378,183,0.792517007,0.336543091,0.472456911,0.793858503
4,7,121318,0.8012,0.4411,84.0815,77.9052,51003,46194,14465,9656,7622,0.7621,0.4859,82.5397,30.4985,728,5081,1659,154,0.825396825,0.304985337,0.445396146,0.793748413
3,9,121318,0.7958,0.4504,83.4369,77.4559,50612,45928,14731,10047,7617,0.7468,0.531,84.0547,29.2046,738,4950,1789,140,0.840546697,0.292045904,0.433480176,0.793673349
14,6,121318,0.8234,0.3975,87.4132,79.3654,53024,46873,13786,7635,7622,0.772,0.4683,81.5193,31.3426,719,5165,1575,163,0.815192744,0.31342633,0.452770781,0.793596372
26,0,121318,0.8781,0.2942,94.901,83.1122,57566,48962,11697,3093,7622,0.7844,0.4711,80.2721,32.5218,708,5271,1469,174,0.802721088,0.32521819,0.462896371,0.793560544
11,8,121318,0.8191,0.4017,86.8593,79.0411,52688,46688,13971,7971,7622,0.7692,0.464,81.746,31.091,721,5142,1598,161,0.817460317,0.310909875,0.450484224,0.793330159
25,0,121318,0.8746,0.3027,94.718,82.7179,57455,48655,12004,3204,7622,0.7801,0.4738,80.6122,32.0848,711,5235,1505,171,0.806122449,0.320848375,0.45900581,0.793111224
21,5,121318,0.8605,0.328,93.4091,81.4188,56661,47728,12931,3998,7622,0.7777,0.4948,80.839,31.8588,713,5215,1525,169,0.808390023,0.318588025,0.457051282,0.793045011
23,0,121318,0.8657,0.3167,94.0157,81.8359,57029,48001,12658,3630,7622,0.7877,0.458,79.8186,32.8358,704,5300,1440,178,0.798185941,0.328358209,0.465300727,0.792942971
10,8,121318,0.8151,0.4094,86.012,78.908,52174,46713,13946,8485,7622,0.7611,0.4755,82.4263,30.3803,727,5074,1666,155,0.824263039,0.303802758,0.443969466,0.792681519
29,2,121318,0.8863,0.2772,95.3247,84.0732,57823,49705,10954,2836,7622,0.7756,0.5301,80.9524,31.6489,714,5198,1542,168,0.80952381,0.316489362,0.455066922,0.792561905
0,0,121318,0.7636,0.5038,81.3416,73.9767,49341,43302,17357,11318,7622,0.7539,0.4906,83.1066,29.7967,733,5013,1727,149,0.83106576,0.29796748,0.438659485,0.79248288
15,9,121318,0.8348,0.3708,90.4268,79.4013,54852,46429,14230,5807,7617,0.759,0.4852,82.574,30.108,725,5056,1683,153,0.825740319,0.301079734,0.441265977,0.792370159
1,5,121318,0.7892,0.465,83.2243,76.6299,50483,45263,15396,10176,7622,0.7558,0.4741,82.8798,29.9467,731,5030,1710,151,0.828798186,0.299467431,0.439963888,0.792299093
1,4,121318,0.7889,0.4643,83.0264,76.6817,50363,45344,15315,10296,7622,0.7453,0.4994,83.9002,29.1453,740,4941,1799,142,0.839002268,0.291453328,0.43262204,0.792151134
23,3,121318,0.8634,0.3194,94.1822,81.4131,57130,47616,13043,3529,7622,0.7881,0.4436,79.5918,32.8498,702,5305,1435,180,0.795918367,0.328497894,0.465054654,0.792009184
10,7,121318,0.8159,0.4102,86.4686,78.7872,52451,46537,14122,8208,7622,0.7427,0.5284,84.127,28.9504,742,4919,1821,140,0.841269841,0.289504487,0.430769231,0.791984921
2,9,121318,0.7922,0.4569,83.3364,76.9961,50551,45556,15103,10108,7617,0.7805,0.4562,80.2961,31.9873,705,5240,1499,173,0.802961276,0.319872958,0.457495133,0.791730638
22,5,121318,0.8632,0.3208,93.6761,81.661,56823,47898,12761,3836,7622,0.7805,0.4686,80.2721,32.0797,708,5241,1499,174,0.802721088,0.320797463,0.458400777,0.791610544
19,5,121318,0.8501,0.3451,92.3853,80.5126,56040,47095,13564,4619,7622,0.7646,0.4811,81.8594,30.6452,722,5106,1634,160,0.818594104,0.306451613,0.445954293,0.791597052
2,7,121318,0.7941,0.4538,83.6578,77.1063,50746,45592,15067,9913,7622,0.7743,0.4377,80.839,31.4929,713,5189,1551,169,0.808390023,0.314929329,0.453273999,0.791345011
24,2,121318,0.867,0.3147,94.0025,82.0257,57021,48164,12495,3638,7622,0.7889,0.4408,79.3651,32.9102,700,5313,1427,182,0.793650794,0.329102022,0.465270854,0.791275397
9,8,121318,0.8139,0.4141,85.6015,78.9554,51925,46819,13840,8734,7622,0.7673,0.4741,81.5193,30.8584,719,5129,1611,163,0.815192744,0.308583691,0.447696139,0.791246372
1,9,121318,0.7878,0.4648,83.0891,76.4996,50401,45176,15483,10258,7617,0.7575,0.4542,82.4601,29.9545,724,5046,1693,154,0.824601367,0.29954489,0.439453718,0.791050683
25,3,121318,0.8722,0.3051,94.7477,82.3537,57473,48344,12315,3186,7622,0.7952,0.4381,78.6848,33.5752,694,5367,1373,188,0.786848073,0.335752298,0.470668023,0.791024036
26,3,121318,0.875,0.2989,95.0708,82.5671,57669,48483,12176,2990,7622,0.7827,0.4557,79.932,32.2802,705,5261,1479,177,0.799319728,0.322802198,0.459882583,0.791009864
25,2,121318,0.8725,0.3044,94.4328,82.5758,57282,48572,12087,3377,7622,0.7938,0.4388,78.7982,33.4135,695,5355,1385,187,0.787981859,0.334134615,0.469277515,0.79089093
12,4,121318,0.8209,0.3991,87.4808,78.9693,53065,46527,14132,7594,7622,0.8073,0.3856,77.4376,34.9718,683,5470,1270,199,0.774376417,0.349718382,0.481834215,0.790838209
0,9,121318,0.7612,0.5058,80.9987,73.7921,49133,43209,17450,11526,7617,0.7437,0.5223,83.713,28.8915,735,4930,1809,143,0.837129841,0.288915094,0.429573349,0.79041492
17,5,121318,0.8399,0.362,90.9593,79.8353,55175,46723,13936,5484,7622,0.7554,0.4948,82.5397,29.8605,728,5030,1710,154,0.825396825,0.298605414,0.438554217,0.790398413
17,6,121318,0.8343,0.3754,89.5531,79.7809,54322,46892,13767,6337,7622,0.7789,0.4393,80.1587,31.8899,707,5230,1510,175,0.801587302,0.318899414,0.456276218,0.790243651
27,1,121318,0.8856,0.2788,95.2703,84.0044,57790,49655,11004,2869,7622,0.7911,0.4887,78.9116,33.1113,696,5334,1406,186,0.789115646,0.331113225,0.466487936,0.790107823
14,9,121318,0.8299,0.38,89.6437,79.1214,54377,46310,14349,6282,7617,0.7838,0.422,79.6128,32.2566,699,5271,1468,179,0.796127563,0.322565759,0.4591133,0.789963781
12,7,121318,0.8216,0.3989,87.6276,78.9936,53154,46524,14135,7505,7622,0.7644,0.466,81.5193,30.5697,719,5107,1633,163,0.815192744,0.305697279,0.444650588,0.789796372
32,3,121318,0.8919,0.2659,95.8539,84.5792,58144,50058,10601,2515,7622,0.7886,0.4864,79.0249,32.8309,697,5314,1426,185,0.790249433,0.328308997,0.463893511,0.789424717
13,4,121318,0.8231,0.3943,87.8715,79.0725,53302,46552,14107,7357,7622,0.7837,0.4406,79.4785,32.319,701,5272,1468,181,0.79478458,0.32319041,0.459521468,0.78924229
23,4,121318,0.8697,0.3103,94.1245,82.3418,57095,48415,12244,3564,7622,0.7813,0.4682,79.7052,32.0858,703,5252,1488,179,0.797052154,0.320858056,0.457533355,0.789176077
3,0,121318,0.7957,0.4511,83.4254,77.4547,50605,45929,14730,10054,7622,0.8094,0.3906,76.8707,35.1842,678,5491,1249,204,0.768707483,0.351842242,0.482734069,0.789053741
12,8,121318,0.8216,0.3959,87.4561,79.0835,53050,46628,14031,7609,7622,0.7673,0.4701,81.0658,30.7924,715,5133,1607,167,0.810657596,0.307924203,0.446317104,0.788978798
14,1,121318,0.8316,0.379,89.7361,79.3126,54433,46461,14198,6226,7622,0.7926,0.3984,78.458,33.2213,692,5349,1391,190,0.784580499,0.332213154,0.466779089,0.788590249
25,5,121318,0.8774,0.2958,94.8713,83.0227,57548,48891,11768,3111,7622,0.7796,0.5053,79.7052,31.8966,703,5239,1501,179,0.797052154,0.318965517,0.455605962,0.788326077
6,7,121318,0.807,0.4298,84.8613,78.3465,51476,46432,14227,9183,7622,0.7796,0.4173,79.7052,31.8966,703,5239,1501,179,0.797052154,0.318965517,0.455605962,0.788326077
18,6,121318,0.8379,0.366,90.3081,79.8927,54780,46872,13787,5879,7622,0.7682,0.4504,80.839,30.8524,713,5142,1598,169,0.808390023,0.308524448,0.446601942,0.788295011
20,5,121318,0.8551,0.3359,92.8024,80.9925,56293,47448,13211,4366,7622,0.7902,0.4435,78.5714,32.9529,693,5330,1410,189,0.785714286,0.329529244,0.464321608,0.787957143
24,5,121318,0.8723,0.3045,94.5647,82.4641,57362,48461,12198,3297,7622,0.7777,0.486,79.8186,31.7117,704,5224,1516,178,0.798185941,0.317117117,0.453900709,0.787942971
17,8,121318,0.8455,0.3533,91.622,80.2672,55577,46996,13663,5082,7622,0.7425,0.5189,83.3333,28.8122,735,4924,1816,147,0.833333333,0.288122305,0.428196912,0.787916667
6,8,121318,0.8065,0.4304,84.3238,78.5485,51150,46690,13969,9509,7622,0.7798,0.4453,79.5918,31.9091,702,5242,1498,180,0.795918367,0.319090909,0.455548345,0.787859184
16,8,121318,0.8412,0.3609,90.956,80.0189,55173,46882,13777,5486,7622,0.7586,0.4812,81.6327,30.025,720,5062,1678,162,0.816326531,0.300250209,0.43902439,0.787463265
26,2,121318,0.877,0.2965,94.7279,83.0493,57461,48931,11728,3198,7622,0.7796,0.5039,79.4785,31.8636,701,5241,1499,181,0.79478458,0.318636364,0.454899416,0.78719229
14,8,121318,0.8311,0.3783,89.0997,79.5745,54047,46786,13873,6612,7622,0.7533,0.4731,82.0862,29.5993,724,5018,1722,158,0.820861678,0.295993459,0.435096154,0.787080839
19,7,121318,0.8522,0.3405,92.5996,80.6947,56170,47221,13438,4489,7622,0.7612,0.5048,81.2925,30.2277,717,5085,1655,165,0.81292517,0.30227656,0.440688384,0.787062585
20,9,121318,0.8594,0.3268,93.7305,81.0908,56856,47401,13258,3803,7617,0.7469,0.5281,82.6879,29.0168,726,4963,1776,152,0.826879271,0.290167866,0.429585799,0.786889636
31,2,121318,0.8938,0.264,95.7319,84.9424,58070,50365,10294,2589,7622,0.7947,0.4998,77.8912,33.3982,687,5370,1370,195,0.778911565,0.333981526,0.467505954,0.786805782
18,4,121318,0.8455,0.3532,91.4704,80.356,55485,47095,13564,5174,7622,0.7753,0.4458,79.8186,31.4426,704,5205,1535,178,0.798185941,0.314426083,0.451137456,0.786742971
1,8,121318,0.7886,0.4634,82.9423,76.6753,50312,45354,15305,10347,7622,0.7523,0.4959,82.0862,29.5029,724,5010,1730,158,0.820861678,0.295028525,0.434052758,0.786580839
16,7,121318,0.8379,0.3664,90.6889,79.6995,55011,46647,14012,5648,7622,0.7568,0.4875,81.6327,29.8507,720,5048,1692,162,0.816326531,0.298507463,0.43715847,0.786563265
15,8,121318,0.8372,0.3695,90.3131,79.7888,54783,46782,13877,5876,7622,0.7545,0.4987,81.8594,29.6753,722,5029,1711,160,0.818594104,0.29675298,0.435595777,0.786547052
16,4,121318,0.8364,0.37,90.1449,79.7646,54681,46787,13872,5978,7622,0.7851,0.4475,78.7982,32.3858,695,5289,1451,187,0.787981859,0.323858341,0.459048877,0.78654093
30,2,121318,0.8897,0.2722,95.5126,84.4673,57937,50005,10654,2722,7622,0.7861,0.4859,78.6848,32.4906,694,5298,1442,188,0.786848073,0.324906367,0.459907223,0.786474036
26,1,121318,0.8831,0.2846,95.2769,83.6176,57794,49336,11323,2865,7622,0.7837,0.4931,78.9116,32.2371,696,5277,1463,186,0.789115646,0.322371468,0.457744163,0.786407823
32,0,121318,0.897,0.2573,96.0154,85.2413,58242,50575,10084,2417,7622,0.7995,0.49,77.3243,33.9303,682,5412,1328,200,0.77324263,0.339303483,0.47164592,0.786371315
20,8,121318,0.8614,0.3257,93.325,81.5988,56610,47893,12766,4049,7622,0.765,0.5009,80.7256,30.5186,712,5119,1621,170,0.807256236,0.305186455,0.442923795,0.786128118
22,8,121318,0.8704,0.3088,94.1526,82.4258,57112,48482,12177,3547,7622,0.7671,0.5278,80.4989,30.6961,710,5137,1603,172,0.804988662,0.306960657,0.444444444,0.786044331
18,9,121318,0.85,0.3447,92.6095,80.3754,56176,46943,13716,4483,7617,0.7427,0.5,82.9157,28.684,728,4929,1810,150,0.829157175,0.286840032,0.426229508,0.785928588
28,0,121318,0.8849,0.2806,95.4104,83.8088,57875,49478,11181,2784,7622,0.802,0.4478,76.9841,34.2065,679,5434,1306,203,0.76984127,0.342065491,0.473665853,0.785920635
21,8,121318,0.8659,0.3173,93.897,81.9183,56957,48087,12572,3702,7622,0.7587,0.5176,81.2925,29.9875,717,5066,1674,165,0.81292517,0.299874529,0.438130156,0.785812585
15,7,121318,0.8336,0.3742,90.0114,79.4424,54600,46530,14129,6059,7622,0.7604,0.4663,81.0658,30.1179,715,5081,1659,167,0.810657596,0.301179444,0.439189189,0.785528798
27,5,121318,0.8824,0.2852,95.2439,83.5464,57774,49281,11378,2885,7622,0.7918,0.4891,77.8912,33.0447,687,5348,1392,195,0.778911565,0.33044733,0.464032421,0.785355782
2,6,121318,0.7898,0.4621,82.9704,76.837,50329,45487,15172,10330,7622,0.746,0.4862,82.4263,28.9872,727,4959,1781,155,0.824263039,0.289872408,0.428908555,0.785131519
0,7,121318,0.7547,0.5106,80.5767,73.1144,48877,42686,17973,11782,7622,0.7335,0.5179,83.6735,28.1143,738,4853,1887,144,0.836734694,0.281142857,0.420872541,0.785117347
21,4,121318,0.8603,0.3269,93.2145,81.5011,56543,47825,12834,4116,7622,0.7864,0.4412,78.3447,32.4718,691,5303,1437,191,0.783446712,0.324718045,0.459136213,0.784923356
27,3,121318,0.8785,0.2916,95.2043,82.992,57750,48824,11835,2909,7622,0.7926,0.454,77.6644,33.1078,685,5356,1384,197,0.776643991,0.331077815,0.464249407,0.784621995
21,6,121318,0.8542,0.3395,92.5633,80.9889,56148,47479,13180,4511,7622,0.7699,0.4602,79.932,30.894,705,5163,1577,177,0.799319728,0.308939527,0.445638432,0.784609864
28,5,121318,0.8865,0.2776,95.4467,84.028,57897,49654,11005,2762,7622,0.7936,0.494,77.551,33.22,684,5365,1375,198,0.775510204,0.332200097,0.465147909,0.784555102
0,8,121318,0.756,0.5108,79.9947,73.5279,48524,43189,17470,12135,7622,0.7527,0.4949,81.6327,29.472,720,5017,1723,162,0.816326531,0.294719607,0.433082707,0.784513265
26,5,121318,0.8795,0.2917,94.9142,83.315,57574,49129,11530,3085,7622,0.7707,0.5278,79.8186,30.9587,704,5170,1570,178,0.798185941,0.309586631,0.446134347,0.784442971
17,9,121318,0.8451,0.3535,92.0358,79.9966,55828,46699,13960,4831,7617,0.759,0.492,80.9795,29.8739,711,5070,1669,167,0.809794989,0.298739496,0.436464088,0.784397494
1,6,121318,0.7882,0.4684,83.2737,76.463,50513,45110,15549,10146,7622,0.7489,0.5113,81.9728,29.1768,723,4985,1755,159,0.819727891,0.291767554,0.430357143,0.784313946
25,1,121318,0.8788,0.2933,94.9884,83.1659,57619,48996,11663,3040,7622,0.793,0.4464,77.551,33.1395,684,5360,1380,198,0.775510204,0.331395349,0.464358452,0.784255102
19,6,121318,0.844,0.3571,91.1967,80.2842,55319,47074,13585,5340,7622,0.777,0.4489,79.1383,31.5266,698,5224,1516,184,0.79138322,0.315266486,0.450904393,0.78419161
1,7,121318,0.7913,0.4607,83.4452,76.8205,50617,45386,15273,10042,7622,0.7203,0.5856,84.8073,27.2396,748,4742,1998,134,0.848072562,0.272396213,0.412348401,0.784186281
28,1,121318,0.8889,0.2729,95.5176,84.3402,57940,49901,10758,2719,7622,0.7973,0.4764,77.0975,33.6134,680,5397,1343,202,0.770975057,0.336134454,0.468158348,0.784137528
14,7,121318,0.8286,0.3828,89.2085,79.1519,54113,46406,14253,6546,7622,0.7608,0.4699,80.7256,30.1057,712,5087,1653,170,0.807256236,0.301057082,0.43855867,0.784028118
35,3,121318,0.8996,0.2515,96.1539,85.5508,58326,50808,9851,2333,7622,0.8016,0.5156,76.644,34.107,676,5434,1306,206,0.766439909,0.341069627,0.472067039,0.784019955
17,7,121318,0.8431,0.3566,91.3912,80.0511,55437,46844,13815,5222,7622,0.7322,0.5272,83.5601,27.9909,737,4844,1896,145,0.835600907,0.279908849,0.419345661,0.783900454
29,3,121318,0.8831,0.2819,95.4368,83.5272,57891,49242,11417,2768,7622,0.7968,0.4599,77.0975,33.5471,680,5393,1347,202,0.770975057,0.33547114,0.46751461,0.783887528
19,8,121318,0.8565,0.3345,92.8848,81.1414,56343,47564,13095,4316,7622,0.7648,0.4639,80.2721,30.4254,708,5121,1619,174,0.802721088,0.304254405,0.441258959,0.783760544
30,1,121318,0.8952,0.2601,95.9083,85.0367,58177,50422,10237,2482,7622,0.7926,0.4827,77.4376,33.0751,683,5358,1382,199,0.774376417,0.330750605,0.463522226,0.783488209
21,9,121318,0.8642,0.3195,94.1047,81.5739,57083,47765,12894,3576,7617,0.781,0.4625,78.5877,31.7972,690,5259,1480,188,0.785876993,0.31797235,0.452755906,0.783438497
18,8,121318,0.8517,0.3437,92.2765,80.7997,55974,47358,13301,4685,7622,0.7539,0.5235,81.2925,29.5305,717,5029,1711,165,0.81292517,0.295304778,0.433232628,0.783412585
19,9,121318,0.8549,0.3357,93.2244,80.7393,56549,47169,13490,4110,7617,0.7818,0.4607,78.4738,31.8686,689,5266,1473,189,0.784738041,0.318686401,0.453289474,0.783269021
30,3,121318,0.8866,0.2767,95.7583,83.8533,58086,49474,11185,2573,7622,0.8003,0.4581,76.5306,33.9196,675,5425,1315,207,0.765306122,0.33919598,0.47005571,0.782803061
24,6,121318,0.866,0.3155,93.874,81.9571,56943,48123,12536,3716,7622,0.7638,0.4843,80.1587,30.3173,707,5115,1625,175,0.801587302,0.303173242,0.439950218,0.782693651
13,8,121318,0.8257,0.3884,88.3842,79.1803,53613,46562,14097,7046,7622,0.7717,0.4454,79.3651,31.0009,700,5182,1558,182,0.793650794,0.310008857,0.445859873,0.782675397
28,3,121318,0.8811,0.2868,95.4104,83.2506,57875,49015,11644,2784,7622,0.8044,0.4377,76.0771,34.3926,671,5460,1280,211,0.760770975,0.343926192,0.473702789,0.782585488
34,0,121318,0.9019,0.2486,96.21,85.8665,58360,51053,9606,2299,7622,0.8016,0.4789,76.3039,34.0587,673,5437,1303,209,0.763038549,0.340587045,0.470958712,0.782319274
36,2,121318,0.9079,0.2357,96.3748,86.687,58460,51681,8978,2199,7622,0.8113,0.4844,75.2834,35.2442,664,5520,1220,218,0.752834467,0.352441614,0.480115691,0.782067234
23,5,121318,0.8687,0.3119,94.1905,82.1578,57135,48251,12408,3524,7622,0.7726,0.4683,79.1383,31.0636,698,5191,1549,184,0.79138322,0.310636404,0.446148929,0.78199161
29,5,121318,0.8903,0.2704,95.5835,84.5116,57980,50033,10626,2679,7622,0.7896,0.5042,77.4376,32.7107,683,5335,1405,199,0.774376417,0.32710728,0.45993266,0.781988209
31,5,121318,0.8956,0.2599,95.8802,85.1263,58160,50497,10162,2499,7622,0.7986,0.4934,76.5306,33.6995,675,5412,1328,207,0.765306122,0.336994508,0.467937608,0.781953061
21,7,121318,0.8628,0.3232,93.775,81.5527,56883,47792,12867,3776,7622,0.7453,0.5291,81.8594,28.8454,722,4959,1781,160,0.818594104,0.288453855,0.426587888,0.781947052
0,6,121318,0.7475,0.5218,79.9486,72.4188,48496,42189,18470,12163,7622,0.7678,0.4663,79.5918,30.6283,702,5150,1590,180,0.795918367,0.306282723,0.442344045,0.781859184
24,7,121318,0.8749,0.3015,94.8483,82.6745,57534,48602,12057,3125,7622,0.7746,0.499,78.9116,31.2388,696,5208,1532,186,0.789115646,0.312387792,0.447588424,0.781857823
28,2,121318,0.883,0.2836,95.1269,83.6991,57703,49421,11238,2956,7622,0.7893,0.4501,77.4376,32.6794,683,5333,1407,199,0.774376417,0.326794258,0.459623149,0.781838209
3,6,121318,0.7934,0.4554,83.2605,77.2059,50505,45748,14911,10154,7622,0.7858,0.4176,77.7778,32.3128,686,5303,1437,196,0.777777778,0.32312765,0.456572379,0.781788889
29,7,121318,0.8914,0.2684,95.7912,84.5486,58106,50040,10619,2553,7622,0.7781,0.5406,78.458,31.5549,692,5239,1501,190,0.784580499,0.315549476,0.450081301,0.781340249
33,3,121318,0.8944,0.2609,96.0187,84.8494,58244,50259,10400,2415,7622,0.7927,0.5153,76.9841,33.0253,679,5363,1377,203,0.76984127,0.330252918,0.462219197,0.781270635
22,4,121318,0.8656,0.3186,93.6943,81.9879,56834,48173,12486,3825,7622,0.781,0.4612,78.1179,31.8245,689,5264,1476,193,0.781179138,0.318244804,0.452248113,0.781089569
25,6,121318,0.8693,0.3101,94.1888,82.251,57134,48330,12329,3525,7622,0.7738,0.4878,78.7982,31.138,695,5203,1537,187,0.787981859,0.311379928,0.446371227,0.78089093
34,3,121318,0.8975,0.2558,96.2297,85.186,58372,50508,10151,2287,7622,0.7987,0.4849,76.3039,33.6837,673,5415,1325,209,0.763038549,0.336836837,0.467361111,0.780869274
25,9,121318,0.8804,0.2895,95.3131,83.2088,57816,48992,11667,2843,7617,0.7713,0.5205,79.0433,30.8171,694,5181,1558,184,0.790432802,0.308170515,0.443450479,0.780866401
31,0,121318,0.8942,0.2634,95.9,84.9016,58172,50314,10345,2487,7622,0.8079,0.4556,75.2834,34.7644,664,5494,1246,218,0.752834467,0.347643979,0.475644699,0.780367234
23,7,121318,0.8703,0.3089,94.4361,82.2597,57284,48305,12354,3375,7622,0.7648,0.5129,79.5918,30.324,702,5127,1613,180,0.795918367,0.303239741,0.439161714,0.780359184
23,9,121318,0.8717,0.3048,94.8202,82.2435,57517,48241,12418,3142,7617,0.776,0.4729,78.3599,31.216,688,5223,1516,190,0.783599089,0.31215971,0.446463335,0.779799544
28,9,121318,0.8894,0.2717,95.7418,84.2842,58076,49830,10829,2583,7617,0.7747,0.5549,78.4738,31.0921,689,5212,1527,189,0.784738041,0.310920578,0.445378151,0.779719021
33,0,121318,0.9007,0.2509,96.2116,85.6801,58361,50905,9754,2298,7622,0.8045,0.4822,75.3968,34.3137,665,5467,1273,217,0.753968254,0.343137255,0.471631206,0.779234127
30,5,121318,0.8934,0.265,95.7945,84.8416,58108,50277,10382,2551,7622,0.7985,0.4973,75.9637,33.6008,670,5416,1324,212,0.759637188,0.336008024,0.465924896,0.779068594
18,7,121318,0.8475,0.3494,92.0325,80.3333,55826,46992,13667,4833,7622,0.7541,0.4952,80.3855,29.4191,709,5039,1701,173,0.803854875,0.294190871,0.430741191,0.778977438
22,6,121318,0.8567,0.3343,92.9656,81.1232,56392,47537,13122,4267,7622,0.7676,0.4898,78.9116,30.5129,696,5155,1585,186,0.789115646,0.305129329,0.440088524,0.778357823
29,0,121318,0.8883,0.2753,95.6593,84.1664,58026,49743,10916,2633,7622,0.8037,0.4736,75.2834,34.1916,664,5462,1278,218,0.752834467,0.341915551,0.470254958,0.778267234
24,4,121318,0.8735,0.3039,94.4295,82.7136,57280,48688,11971,3379,7622,0.7931,0.4627,76.1905,32.9573,672,5373,1367,210,0.761904762,0.32957332,0.460116398,0.777502381
22,7,121318,0.8667,0.3159,94.2251,81.8631,57156,47996,12663,3503,7622,0.7848,0.487,76.7574,32.0549,677,5305,1435,205,0.767573696,0.320549242,0.452237809,0.776186848
27,9,121318,0.8859,0.2792,95.5983,83.8415,57989,49483,11176,2670,7617,0.7808,0.5087,77.1071,31.5471,677,5270,1469,201,0.771070615,0.315470643,0.447751323,0.775935308
