epoch,dataset,train_acc,train_f1_score,train_recall,train_precision,train_loss,test_acc,test_f1_score,test_recall,test_precision,test_loss,train_num,train_tp,train_fp,train_tn,train_fn,test_num,test_tp,test_fp,test_tn,test_fn,Score
33,1,88.5227,88.0458,84.5332,91.863,33651.45653,90.7636,66.8862,80.6122,57.1543,2312.329325,121318,51277,4542,0,9382,7622,711,533,0,171,85.6879
26,1,87.8674,87.3456,83.7436,91.2714,35752.94106,90.5537,66.4179,80.7256,56.4184,2364.710299,121318,50798,4858,0,9861,7622,712,550,0,170,85.63965
9,1,85.5199,84.9168,81.5213,88.6074,42362.58054,89.1498,63.6484,82.0862,51.9742,2781.558819,121318,49450,6358,0,11209,7622,724,669,0,158,85.618
32,1,88.3439,87.941,85.003,91.0893,34159.75689,90.042,65.3583,81.1791,54.6982,2439.921038,121318,51562,5044,0,9097,7622,716,593,0,166,85.61055
12,1,86.2436,85.5064,81.157,90.3483,40602.13371,90.3569,65.988,80.839,55.7467,2504.810116,121318,49229,5259,0,11430,7622,713,566,0,169,85.59795
23,1,87.5872,86.8228,81.7867,92.5199,36889.94734,91.8132,69.17,79.3651,61.296,2157.93989,121318,49611,4011,0,11048,7622,700,442,0,182,85.58915
34,5,88.0059,87.5956,84.6981,90.6984,34561.82288,89.8321,64.9163,81.2925,54.0317,2426.237328,121318,51377,5269,0,9282,7622,717,610,0,165,85.5623
19,1,87.0753,86.1892,80.6591,92.5333,38229.77402,91.9706,69.5219,79.1383,61.9893,2127.257952,121318,48927,3948,0,11732,7622,698,428,0,184,85.55445
21,1,87.4578,86.7503,82.1181,91.9363,37289.59004,91.3409,68.0542,79.7052,59.375,2262.297697,121318,49812,4369,0,10847,7622,703,481,0,179,85.52305
31,1,87.5624,87.3564,85.9328,88.8279,35801.46854,88.2839,62.0162,82.6531,49.6256,2761.420214,121318,52126,6556,0,8533,7622,729,740,0,153,85.4685
6,1,84.8951,83.5622,76.7866,91.6493,44552.81987,91.7607,68.9723,79.1383,61.1208,2337.50771,121318,46578,4244,0,14081,7622,698,444,0,184,85.4495
45,1,88.0339,87.8623,86.6203,89.1405,33968.33492,88.1265,61.7336,82.7664,49.2245,2905.695545,121318,52543,6401,0,8116,7622,730,753,0,152,85.44645
18,2,86.0392,86.0118,85.8438,86.1805,40127.99147,85.6206,57.8462,85.2608,43.7718,3286.301899,121318,52072,8350,0,8587,7622,752,966,0,130,85.4407
15,2,86.3433,85.5377,80.7728,90.9,38976.57732,89.937,65.0251,80.839,54.386,2551.01239,121318,48996,4905,0,11663,7622,713,598,0,169,85.388
5,1,84.5967,83.5951,78.4912,89.4088,45423.38097,90.042,65.2313,80.7256,54.7271,2715.232088,121318,47612,5640,0,13047,7622,712,589,0,170,85.3838
35,1,88.3711,87.9969,85.2536,90.9225,33860.89481,89.8977,64.9362,80.839,54.2618,2534.309338,121318,51714,5163,0,8945,7622,713,601,0,169,85.36835
24,2,86.6401,86.3055,84.1969,88.5224,37261.79448,87.5492,60.7039,83.1066,47.8147,2844.149956,121318,51073,6622,0,9586,7622,733,800,0,149,85.3279
30,1,88.212,87.5415,82.8302,92.821,34668.69553,91.7082,68.7747,78.9116,60.9457,2157.929558,121318,50244,3886,0,10415,7622,696,446,0,186,85.3099
48,1,89.3338,88.9199,85.5982,92.5098,29687.01782,90.7898,66.7299,79.8186,57.329,2438.151402,121318,51923,4204,0,8736,7622,704,524,0,178,85.3042
31,5,87.8213,87.3059,83.7617,91.1634,35121.19192,90.2125,65.5268,80.3855,55.3042,2328.331086,121318,50809,4925,0,9850,7622,709,573,0,173,85.299
22,5,86.8544,86.4397,83.7963,89.2553,37832.54253,89.1367,63.4276,81.4059,51.9537,2696.737267,121318,50830,6119,0,9829,7622,718,664,0,164,85.2713
22,2,86.5972,86.3732,84.9536,87.8411,38071.63304,86.867,59.5882,83.6735,46.2696,2969.778275,121318,51532,7133,0,9127,7622,738,857,0,144,85.27025
24,1,87.6605,86.8779,81.696,92.7615,36581.29063,91.7345,68.8119,78.7982,61.0721,2132.729731,121318,49556,3867,0,11103,7622,695,443,0,187,85.26635
18,1,86.9154,86.0244,80.5404,92.3099,38487.55359,91.7082,68.7438,78.7982,60.9649,2175.718468,121318,48855,4070,0,11804,7622,695,445,0,187,85.2532
11,2,85.9065,85.1172,80.603,90.1669,40384.53204,89.4385,63.9821,81.0658,52.8455,2672.449139,121318,48893,5332,0,11766,7622,715,638,0,167,85.25215
39,1,88.7865,88.3756,85.252,91.7369,32417.26038,90.3437,65.7674,80.1587,55.7571,2445.053923,121318,51713,4658,0,8946,7622,707,561,0,175,85.2512
29,1,87.696,86.7925,80.8553,93.6707,35713.30486,92.6004,70.8978,77.8912,65.0568,2005.626986,121318,49046,3314,0,11613,7622,687,369,0,195,85.2458
25,5,87.288,86.7095,82.9358,90.8431,36669.65702,90.2125,65.4949,80.2721,55.3125,2400.783531,121318,50308,5071,0,10351,7622,708,572,0,174,85.2423
12,2,86.0985,85.185,79.9321,91.1768,40054.23993,90.1994,65.4646,80.2721,55.2693,2472.879946,121318,48486,4692,0,12173,7622,708,573,0,174,85.23575
23,2,86.7555,86.0535,81.7224,90.8694,36869.43118,89.714,64.4928,80.7256,53.6953,2471.560108,121318,49572,4981,0,11087,7622,712,614,0,170,85.2198
38,1,88.7387,88.3227,85.1761,91.7106,32426.91928,90.265,65.5844,80.1587,55.4945,2427.848681,121318,51667,4670,0,8992,7622,707,567,0,175,85.21185
50,1,88.8384,88.5677,86.4703,90.7694,31822.75565,89.2154,63.5315,81.1791,52.1866,2767.1395,121318,52452,5334,0,8207,7622,716,656,0,166,85.19725
21,2,86.6112,86.0038,82.2714,90.091,37575.60848,88.8743,62.9046,81.5193,51.2108,2683.499218,121318,49905,5489,0,10754,7622,719,685,0,163,85.1968
31,2,86.9211,86.8999,86.7588,87.0414,36838.27087,85.9223,58.135,84.4671,44.3189,3137.485777,121318,52627,7835,0,8032,7622,745,936,0,137,85.1947
34,1,88.5648,87.9442,83.4171,92.9908,33401.80129,91.5901,68.4392,78.7982,60.4874,2191.901831,121318,50600,3814,0,10059,7622,695,454,0,187,85.19415
17,2,86.4859,85.5781,80.1909,91.7412,38502.31841,90.5274,66.1033,79.8186,56.4103,2374.390087,121318,48643,4379,0,12016,7622,704,544,0,178,85.173
37,1,88.404,88.0563,85.4927,90.7784,33093.65321,89.4909,64.0323,80.839,53.0112,2517.427275,121318,51859,5268,0,8800,7622,713,632,0,169,85.16495
29,5,87.5657,87.1984,84.6964,89.8527,35897.32841,89.2154,63.4991,81.0658,52.1898,2574.244633,121318,51376,5802,0,9283,7622,715,655,0,167,85.1406
46,1,89.4624,88.9846,85.125,93.2108,29840.01005,91.4327,68.0372,78.7982,59.8622,2368.238556,121318,51636,3761,0,9023,7622,695,466,0,187,85.11545
15,3,86.4744,85.9197,82.5352,89.5938,38679.36508,89.1629,63.3865,81.0658,52.0378,2728.06875,121318,50065,5815,0,10594,7622,715,659,0,167,85.11435
20,1,87.1618,86.2931,80.824,92.5562,37940.0605,91.7476,68.7531,78.458,61.1848,2141.668818,121318,49027,3943,0,11632,7622,692,439,0,190,85.1028
25,2,86.8016,85.8721,80.2222,92.3781,36847.57271,90.9473,66.954,79.2517,57.9602,2195.978304,121318,48662,4015,0,11997,7622,699,507,0,183,85.0995
44,1,89.089,88.7261,85.8702,91.7786,30766.08543,90.1469,65.2797,80.0454,55.1132,2483.855551,121318,52088,4666,0,8571,7622,706,575,0,176,85.09615
30,5,87.5979,86.8311,81.7752,92.5534,35707.81017,91.1572,67.4081,79.0249,58.769,2124.169948,121318,49604,3991,0,11055,7622,697,489,0,185,85.09105
14,5,86.2815,85.4437,80.5256,91.0016,39611.01965,90.698,66.414,79.4785,57.0382,2427.197359,121318,48846,4830,0,11813,7622,701,528,0,181,85.08825
47,1,88.6727,88.4077,86.3862,90.526,31796.98477,89.1105,63.2743,81.0658,51.8868,2691.639202,121318,52401,5484,0,8258,7622,715,663,0,167,85.08815
12,3,86.1859,85.6637,82.5434,89.0292,39936.30885,88.6513,62.4403,81.5193,50.5982,2870.721386,121318,50070,6170,0,10589,7622,719,702,0,163,85.0853
40,1,89.0264,88.5677,85.0146,92.4308,31603.33041,90.8029,66.6349,79.3651,57.4241,2341.162476,121318,51569,4223,0,9090,7622,700,519,0,182,85.084
17,1,86.2955,85.0733,78.1071,93.4036,39774.98476,92.8365,71.4136,77.3243,66.3424,1994.093784,121318,47379,3346,0,13280,7622,682,346,0,200,85.0804
26,5,87.4528,86.876,83.0577,91.0622,36415.42293,90.1732,65.308,79.932,55.2075,2334.36085,121318,50382,4945,0,10277,7622,705,572,0,177,85.0526
14,2,86.265,85.2206,79.1985,92.234,39741.34818,90.9473,66.9223,79.1383,57.9734,2247.207796,121318,48041,4045,0,12618,7622,698,506,0,184,85.0428
19,3,87.0011,86.2839,81.7719,91.3228,36981.53838,90.4881,65.9465,79.5918,56.2951,2442.784271,121318,49602,4713,0,11057,7622,702,545,0,180,85.03995
36,1,88.4766,88.1092,85.3872,91.0105,33341.96114,89.7927,64.5397,80.2721,53.9634,2460.661978,121318,51795,5116,0,8864,7622,708,604,0,174,85.0324
10,2,85.9048,84.7648,78.422,92.2239,41082.61444,91.0391,67.116,79.0249,58.3264,2318.039055,121318,47570,4011,0,13089,7622,697,498,0,185,85.032
40,5,88.4774,88.1442,85.6674,90.7686,32767.94477,89.4516,63.8814,80.6122,52.9018,2390.282661,121318,51965,5285,0,8694,7622,711,633,0,171,85.0319
26,4,87.935,87.5653,84.9618,90.3334,35361.32979,89.2154,63.4342,80.839,52.1962,2423.450306,121318,51537,5515,0,9122,7622,713,653,0,169,85.0272
19,2,86.4134,85.4289,79.6568,92.1029,38483.45516,90.7767,66.5397,79.2517,57.3421,2249.628181,121318,48319,4143,0,12340,7622,699,520,0,183,85.0142
24,5,87.2195,86.5053,81.9268,91.6258,36947.90521,90.7767,66.5397,79.2517,57.3421,2290.593122,121318,49696,4542,0,10963,7622,699,520,0,183,85.0142
35,5,88.1683,87.651,83.9793,91.6584,34206.87798,90.3175,65.5784,79.7052,55.7052,2238.695014,121318,50941,4636,0,9718,7622,703,559,0,179,85.01135
27,2,86.9525,86.416,83.0033,90.1214,35954.37733,88.835,62.7245,81.1791,51.1064,2559.983643,121318,50349,5519,0,10310,7622,716,685,0,166,85.00705
30,2,86.8923,86.7269,85.646,87.8354,36455.92876,86.5652,58.9744,83.4467,45.601,3000.969502,121318,51952,7195,0,8707,7622,736,878,0,146,85.00595
37,5,88.3546,87.9692,85.1514,90.9799,33578.97372,89.7271,64.3929,80.2721,53.7585,2338.565382,121318,51652,5121,0,9007,7622,708,609,0,174,84.9996
35,2,87.4718,86.7504,82.0274,92.0505,34080.94592,90.2913,65.5172,79.7052,55.6171,2325.782831,121318,49757,4297,0,10902,7622,703,561,0,179,84.99825
19,5,85.6476,85.7526,86.3845,85.1299,40576.13631,85.1876,56.9905,84.8073,42.9145,3270.805683,121318,52400,9153,0,8259,7622,748,995,0,134,84.99745
47,2,87.5303,87.1113,84.2793,90.1402,31716.70756,88.5726,62.2453,81.4059,50.386,2706.432188,121318,51123,5592,0,9536,7622,718,707,0,164,84.98925
13,3,86.3351,85.6517,81.5724,90.1605,39040.1239,89.5697,64.0759,80.3855,53.2682,2597.681974,121318,49481,5400,0,11178,7622,709,622,0,173,84.9776
11,3,86.148,85.5804,82.212,89.2366,40266.29959,88.7694,62.5874,81.1791,50.9246,2841.011461,121318,49869,6015,0,10790,7622,716,690,0,166,84.97425
9,3,85.8801,85.133,80.8553,89.8888,40711.20734,89.4385,63.8202,80.4989,52.8667,2682.830347,121318,49046,5517,0,11613,7622,710,633,0,172,84.9687
42,1,89.0733,88.6834,85.6279,91.9652,31356.9894,90.3306,65.5768,79.5918,55.7585,2467.212101,121318,51941,4538,0,8718,7622,702,557,0,180,84.9612
18,0,86.5271,86.1896,84.0832,88.4043,38819.62708,88.3889,61.9027,81.5193,49.8959,2814.227242,121318,51004,6690,0,9655,7622,719,722,0,163,84.9541
8,2,85.4951,84.9094,81.6136,88.4826,42182.05513,88.0084,61.2383,81.8594,48.916,3003.071573,121318,49506,6444,0,11153,7622,722,754,0,160,84.9339
38,5,88.2738,88.0436,86.3483,89.8068,33479.36675,88.5726,62.2126,81.2925,50.3865,2495.110081,121318,52378,5945,0,8281,7622,717,706,0,165,84.93255
25,1,86.3672,86.3761,86.4324,86.3199,39006.84837,86.0535,58.1661,83.7868,44.5449,3086.365234,121318,52429,8309,0,8230,7622,739,920,0,143,84.92015
26,3,87.4429,86.8697,83.0775,91.0247,34893.6857,89.8977,64.6789,79.932,54.3143,2512.974201,121318,50394,4969,0,10265,7622,705,593,0,177,84.91485
27,5,87.1676,86.1743,79.9832,93.4043,37207.10699,91.905,69.0105,77.8912,61.9477,1952.763504,121318,48517,3426,0,12142,7622,687,422,0,195,84.8981
7,2,85.5594,84.8461,80.852,89.2553,42396.62428,88.73,62.4727,81.0658,50.8173,2874.170012,121318,49044,5904,0,11615,7622,715,692,0,167,84.8979
26,2,86.931,85.9878,80.1991,92.677,36658.38551,91.1047,67.183,78.6848,58.6149,2148.342558,121318,48648,3844,0,12011,7622,694,490,0,188,84.89475
50,2,87.7504,87.229,83.6677,91.1069,30599.18681,89.3991,63.7017,80.3855,52.753,2553.479019,121318,50752,4954,0,9907,7622,709,635,0,173,84.8923
9,2,85.3253,84.911,82.5797,87.3779,41997.68831,87.1294,59.7786,82.6531,46.8208,3091.546484,121318,50092,7236,0,10567,7622,729,828,0,153,84.89125
20,2,86.5634,85.5049,79.2611,92.8166,38267.69167,91.2097,67.4125,78.5714,59.029,2153.545391,121318,48079,3721,0,12580,7622,693,481,0,189,84.89055
28,5,86.7093,86.8283,87.6127,86.0578,38017.75941,85.6337,57.5417,84.127,43.7242,3111.143639,121318,53145,8610,0,7514,7622,742,955,0,140,84.88035
56,1,90.0509,89.6268,85.9625,93.6175,26759.95357,91.4065,67.8449,78.3447,59.8268,2509.111912,121318,52144,3555,0,8515,7622,691,464,0,191,84.8756
18,3,87.0036,86.2954,81.8362,91.2686,37279.17174,90.3437,65.5431,79.3651,55.8214,2461.282907,121318,49641,4749,0,11018,7622,700,554,0,182,84.8544
21,3,87.0308,86.4287,82.5945,90.6363,36519.17033,89.7533,64.3542,79.932,53.8579,2586.468092,121318,50101,5176,0,10558,7622,705,604,0,177,84.84265
28,4,88.1304,87.9591,86.7077,89.2471,34924.39178,88.1527,61.4267,81.5193,49.2803,2558.739115,121318,52596,6337,0,8063,7622,719,740,0,163,84.836
24,4,87.8427,87.4831,84.9701,90.1494,35852.03295,89.0449,63.004,80.6122,51.7091,2436.992292,121318,51542,5632,0,9117,7622,711,664,0,171,84.82855
37,2,87.6556,86.9747,82.428,92.0522,33446.33352,90.1601,65.1487,79.4785,55.1969,2348.739691,121318,50000,4317,0,10659,7622,701,569,0,181,84.8193
28,2,86.9747,86.0139,80.1052,92.8638,36418.95525,91.1572,67.2498,78.458,58.8435,2120.139378,121318,48591,3734,0,12068,7622,692,484,0,190,84.8076
32,5,87.8089,87.064,82.0505,92.7301,35260.83312,91.1572,67.2498,78.458,58.8435,2085.788863,121318,49771,3902,0,10888,7622,692,484,0,190,84.8076
33,2,87.2863,86.9719,84.8728,89.1774,35046.26348,87.851,60.8953,81.746,48.5195,2808.459583,121318,51483,6248,0,9176,7622,721,765,0,161,84.7985
17,0,86.5898,85.9302,81.9021,90.3751,38442.6076,89.9764,64.7601,79.5918,54.5879,2555.643353,121318,49681,5291,0,10978,7622,702,584,0,180,84.7841
39,5,88.4461,88.0036,84.7574,91.5083,32974.72657,89.9764,64.7601,79.5918,54.5879,2274.392958,121318,51413,4771,0,9246,7622,702,584,0,180,84.7841
13,5,86.2461,85.3629,80.2123,91.2203,39961.13962,90.6455,66.1283,78.9116,56.9092,2393.400364,121318,48656,4683,0,12003,7622,696,527,0,186,84.77855
41,1,88.9456,88.5871,85.8042,91.5564,31611.88822,89.7927,64.3773,79.7052,53.9939,2488.31085,121318,52048,4800,0,8611,7622,703,599,0,179,84.74895
10,3,86.035,84.9746,78.9776,91.9573,40226.70905,91.0391,66.9569,78.458,58.3966,2336.758802,121318,47907,4190,0,12752,7622,692,493,0,190,84.74855
7,3,85.5776,84.6962,79.8183,90.209,41752.31912,89.6615,64.1166,79.8186,53.5769,2679.801531,121318,48417,5255,0,12242,7622,704,610,0,178,84.74005
46,5,88.3735,88.5988,90.3493,86.9148,33057.25568,85.8043,57.7013,83.6735,44.0334,2936.632244,121318,54805,8251,0,5854,7622,738,938,0,144,84.7389
23,0,86.3944,86.4692,86.9467,85.9968,38428.29999,85.4631,57.2201,84.0136,43.3841,3014.897745,121318,52741,8588,0,7918,7622,741,967,0,141,84.73835
20,5,86.842,86.0922,81.4504,91.2949,38014.10474,90.4487,65.6927,79.0249,56.2097,2373.26837,121318,49407,4711,0,11252,7622,697,543,0,185,84.7368
34,2,87.419,86.7801,82.5863,91.4227,34182.35481,89.7665,64.3184,79.7052,53.911,2429.453691,121318,50096,4700,0,10563,7622,703,601,0,179,84.73585
13,2,86.204,85.1151,78.8885,92.4089,40069.43245,91.0129,66.8922,78.458,58.2982,2266.861856,121318,47853,3931,0,12806,7622,692,495,0,190,84.73545
54,1,89.9619,89.5525,86.0433,93.3602,27650.8568,90.9997,66.8599,78.458,58.2492,2488.740702,121318,52193,3712,0,8466,7622,692,496,0,190,84.72885
27,0,87.1107,86.973,86.0532,87.9126,36664.87263,87.4705,60.2249,81.9728,47.5971,2739.061115,121318,52199,7177,0,8460,7622,723,796,0,159,84.72165
41,5,88.5351,88.2959,86.4917,90.177,32789.47167,88.7169,62.3468,80.7256,50.7846,2434.790546,121318,52465,5715,0,8194,7622,712,690,0,170,84.72125
39,2,87.5237,86.9468,83.1039,91.1623,33076.96195,89.609,64,79.8186,53.4143,2471.888206,121318,50410,4887,0,10249,7622,704,614,0,178,84.7138
55,1,89.8803,89.4911,86.1768,93.0705,27939.16766,90.7111,66.2214,78.6848,57.1664,2536.268581,121318,52274,3892,0,8385,7622,694,520,0,188,84.69795
36,2,87.5427,86.8005,81.9202,92.2991,33836.88589,90.2519,65.2641,79.1383,55.529,2308.095375,121318,49692,4146,0,10967,7622,698,559,0,184,84.6951
59,0,88.8656,88.9682,89.7954,88.1561,29537.88851,87.0769,59.5815,82.3129,46.6881,2356.136661,121318,54469,7318,0,6190,7622,726,829,0,156,84.6949
26,0,87.0011,86.8531,85.8751,87.8535,36912.76022,87.2999,59.9338,82.0862,47.1969,2739.841122,121318,52091,7202,0,8568,7622,724,810,0,158,84.69305
12,0,86.2164,85.5266,81.4504,90.0323,39798.03108,89.7927,64.3446,79.5918,54,2617.554684,121318,49407,5470,0,11252,7622,702,598,0,180,84.69225
9,0,85.824,85.2895,82.1906,88.6313,41111.66568,88.4151,61.7914,80.9524,49.965,2831.579348,121318,49856,6395,0,10803,7622,714,715,0,168,84.68375
38,2,87.5797,86.834,81.9153,92.3811,33507.30347,90.5668,65.908,78.7982,56.6422,2297.507872,121318,49689,4098,0,10970,7622,695,532,0,187,84.6825
4,1,83.1954,82.4485,78.9396,86.2837,48748.091,87.3918,60.0748,81.9728,47.4098,3249.393211,121318,47884,7612,0,12775,7622,723,802,0,159,84.6823
44,2,87.7817,87.1302,82.7198,92.0375,31766.28379,90.1076,64.9628,79.2517,55.0394,2423.842003,121318,50177,4341,0,10482,7622,699,571,0,183,84.67965
29,2,87.0769,86.4644,82.5516,90.7666,35531.15253,89.1761,63.1532,80.1587,52.1002,2498.542349,121318,50075,5094,0,10584,7622,707,650,0,175,84.6674
32,4,88.6208,88.2663,85.5998,91.1043,33818.58115,89.7402,64.2269,79.5918,53.8344,2312.827532,121318,51924,5070,0,8735,7622,702,602,0,180,84.666
50,5,89.0808,88.8859,87.3275,90.5009,30173.94171,88.9268,62.6879,80.3855,51.3768,2406.644022,121318,52972,5560,0,7687,7622,709,671,0,173,84.65615
58,0,88.9035,89.4047,93.6333,85.5415,30983.89974,83.7051,54.8692,85.6009,40.3743,2739.721903,121318,56797,9600,0,3862,7622,755,1115,0,127,84.653
17,3,86.6244,85.5884,79.4359,92.7741,38341.52856,91.5245,67.9881,77.7778,60.3873,2136.666149,121318,48185,3753,0,12474,7622,686,450,0,196,84.65115
12,5,86.1414,85.4558,81.4273,89.9035,40239.48856,89.5959,63.9382,79.7052,53.3789,2569.597338,121318,49393,5547,0,11266,7622,703,614,0,179,84.65055
32,3,87.7116,87.3421,84.792,90.0502,33569.42155,88.7956,62.445,80.4989,51.0057,2705.806334,121318,51434,5683,0,9225,7622,710,682,0,172,84.64725
16,4,86.9838,86.6072,84.1722,89.1874,38084.84679,88.3364,61.6314,80.9524,49.7561,2604.590527,121318,51058,6190,0,9601,7622,714,721,0,168,84.6444
33,5,87.7281,86.8597,81.119,93.4747,35397.32378,91.7345,68.4685,77.551,61.2903,1981.639805,121318,49206,3435,0,11453,7622,684,432,0,198,84.64275
14,3,86.4826,85.4913,79.6502,92.257,38842.32139,91.0522,66.9253,78.2313,58.4746,2252.105839,121318,48315,4055,0,12344,7622,690,490,0,192,84.64175
45,5,88.5648,88.461,87.6655,89.2711,32090.41648,87.9822,61.0213,81.2925,48.842,2563.010975,121318,53177,6391,0,7482,7622,717,751,0,165,84.63735
16,2,86.3499,85.2753,79.0517,92.5625,39147.8102,91.1441,67.1213,78.1179,58.8386,2224.224077,121318,47952,3853,0,12707,7622,689,482,0,193,84.631
25,3,87.3762,86.9247,83.9232,90.1488,35246.01189,89.0842,62.9564,80.1587,51.8328,2611.337444,121318,50907,5563,0,9752,7622,707,657,0,175,84.62145
22,3,87.0291,86.5885,83.7436,89.6335,36341.85844,88.7431,62.3354,80.4989,50.8596,2662.427589,121318,50798,5875,0,9861,7622,710,686,0,172,84.621
24,3,86.9962,86.6773,84.6024,88.8564,36022.39722,88.0609,61.1443,81.1791,49.0411,2760.805939,121318,51319,6436,0,9340,7622,716,744,0,166,84.62
30,4,88.5145,88.2825,86.5346,90.1025,34164.22,88.6119,62.0961,80.6122,50.4972,2431.479294,121318,52491,5766,0,8168,7622,711,697,0,171,84.61205
24,0,87.0192,86.7784,85.1976,88.419,37111.89745,88.0346,61.0922,81.1791,48.974,2658.605947,121318,51680,6769,0,8979,7622,716,746,0,166,84.60685
30,3,87.7504,87.0111,82.0587,92.5996,33793.46518,90.8685,66.5063,78.3447,57.7759,2229.800821,121318,49776,3978,0,10883,7622,691,505,0,191,84.6066
23,5,87.0423,86.1346,80.4959,92.6229,37461.93272,91.4327,67.7531,77.7778,60.0175,2154.499271,121318,48828,3889,0,11831,7622,686,457,0,196,84.60525
38,4,89.2613,88.904,86.0416,91.9634,32229.3215,90.1601,65.0187,79.0249,55.2298,2202.957445,121318,52192,4561,0,8467,7622,697,565,0,185,84.5925
41,2,87.7289,87.0736,82.6588,91.9865,32623.98027,90.1469,64.9883,79.0249,55.1861,2424.468239,121318,50140,4368,0,10519,7622,697,566,0,185,84.5859
23,4,87.7743,87.289,83.9562,90.8972,35985.48574,89.5565,63.8182,79.5918,53.2625,2321.213642,121318,50927,5100,0,9732,7622,702,616,0,180,84.57415
17,5,86.3639,85.2772,78.9825,92.6621,39267.92009,91.6951,68.3342,77.4376,61.1459,2129.90667,121318,47910,3794,0,12749,7622,683,434,0,199,84.56635
20,3,87.105,86.2381,80.8058,92.4534,36704.14201,91.1047,66.9912,78.0045,58.7031,2243.605465,121318,49016,4001,0,11643,7622,688,484,0,194,84.5546
28,3,87.6927,86.9071,81.6927,92.8325,34392.09246,91.0916,66.9586,78.0045,58.653,2166.150173,121318,49554,3826,0,11105,7622,688,485,0,194,84.54805
59,2,88.0191,87.5044,83.9002,91.4322,28961.78586,89.4909,63.6735,79.5918,53.0612,2617.766823,121318,50893,4769,0,9766,7622,702,621,0,180,84.54135
52,5,89.1789,88.683,84.797,92.9422,29998.66093,90.8423,66.41,78.2313,57.6923,2047.717995,121318,51437,3906,0,9222,7622,690,506,0,192,84.5368
48,5,88.8384,88.2513,83.8408,93.1515,31411.48216,91.0653,66.8935,78.0045,58.5532,2018.887336,121318,50857,3739,0,9802,7622,688,487,0,194,84.5349
55,5,89.3734,89.3539,89.1904,89.518,28707.92717,87.8903,60.8068,81.1791,48.6083,2427.908234,121318,54102,6335,0,6557,7622,716,757,0,166,84.5347
54,2,87.63,87.2125,84.3651,90.2589,30599.9433,88.4545,61.7724,80.6122,50.0704,2778.891054,121318,51175,5523,0,9484,7622,711,709,0,171,84.53335
18,5,86.3392,85.2039,78.666,92.927,39181.98199,91.8263,68.6146,77.2109,61.7407,2081.685105,121318,47718,3632,0,12941,7622,681,422,0,201,84.5186
56,5,89.6215,89.3292,86.8824,91.9178,28590.1017,90.0026,64.6568,79.0249,54.7096,2122.42396,121318,52702,4634,0,7957,7622,697,577,0,185,84.51375
39,4,89.4649,89.2033,87.0423,91.4744,31941.13605,89.6615,63.9854,79.3651,53.5988,2264.04874,121318,52799,4921,0,7860,7622,700,606,0,182,84.5133
31,3,87.3415,87.1682,85.9905,88.3785,33983.25311,87.3786,59.95,81.6327,47.3684,2783.426573,121318,52161,6859,0,8498,7622,720,800,0,162,84.50565
49,1,89.5077,89.0521,85.346,93.0948,29148.28561,90.9997,66.7313,78.0045,58.3051,2418.892521,121318,51770,3840,0,8889,7622,688,492,0,194,84.5021
36,5,87.8567,87.0077,81.3218,93.5484,34730.04581,91.6689,68.2341,77.3243,61.0564,1935.525726,121318,49329,3402,0,11330,7622,682,435,0,200,84.4966
