epoch,dataset,train_acc,train_f1_score,train_recall,train_precision,train_loss,test_acc,test_f1_score,test_recall,test_precision,test_loss,train_num,train_tp,train_fp,train_tn,train_fn,test_num,test_tp,test_fp,test_tn,test_fn,Score
31,2,87.3061,86.8403,83.7666,90.1481,35417.42925,88.6382,62.5433,81.9728,50.5594,2607.634699,121318,50812,5553,0,9847,7622,723,707,0,159,85.3055
16,2,86.4645,85.722,81.2641,90.6973,39043.94377,89.4253,63.9857,81.1791,52.8024,2496.817837,121318,49294,5056,0,11365,7622,716,640,0,166,85.3022
21,5,86.4365,85.6917,81.2311,90.6705,37744.02573,90.0945,65.2874,80.4989,54.9111,2563.970266,121318,49274,5070,0,11385,7622,710,583,0,172,85.2967
39,5,87.0819,86.7543,84.609,89.0113,33938.11543,88.73,62.7008,81.8594,50.8093,2683.317722,121318,51323,6336,0,9336,7622,722,699,0,160,85.2947
38,2,87.5014,87.0245,83.826,90.4769,34119.28604,88.953,63.1025,81.6327,51.4286,2596.744888,121318,50848,5352,0,9811,7622,720,680,0,162,85.29285
19,5,86.2049,85.5751,81.8395,89.6682,38616.27288,89.3991,63.9286,81.1791,52.7246,2745.403547,121318,49643,5720,0,11016,7622,716,642,0,166,85.2891
51,5,87.2525,87.0509,85.6954,88.4499,31243.77512,88.1396,61.6624,82.4263,49.2547,2606.522722,121318,51982,6788,0,8677,7622,727,749,0,155,85.28295
15,5,86.0697,85.2363,80.425,90.6599,39395.8696,90.2519,65.5859,80.2721,55.4424,2613.017551,121318,48785,5026,0,11874,7622,708,569,0,174,85.262
37,1,88.1699,87.7501,84.7426,90.9789,31852.01969,89.7927,64.6685,80.7256,53.9394,2087.237537,121318,51404,5097,0,9255,7622,712,608,0,170,85.25915
22,1,86.8033,85.8739,80.2239,92.38,36607.82035,91.7082,68.7438,78.7982,60.9649,2097.691109,121318,48663,4014,0,11996,7622,695,445,0,187,85.2532
29,1,87.7413,87.1572,83.1929,91.5181,33983.37131,90.5668,66.2283,79.932,56.5357,2128.369242,121318,50464,4677,0,10195,7622,705,542,0,177,85.2494
12,5,85.904,84.7933,78.6,92.046,40277.905,91.354,67.9319,79.1383,59.5055,2344.35989,121318,47678,4120,0,12981,7622,698,475,0,184,85.24615
24,1,87.1058,86.3876,81.8296,91.4833,35643.19083,90.6586,66.4151,79.8186,56.8659,2175.231298,121318,49637,4621,0,11022,7622,704,534,0,178,85.2386
30,2,87.0415,86.7169,84.5975,88.9451,36122.44574,87.7066,60.9095,82.7664,48.1848,2815.062773,121318,51316,6378,0,9343,7622,730,785,0,152,85.2365
27,1,87.5072,86.8209,82.2994,91.868,34743.20633,91.1047,67.3725,79.3651,58.5284,2113.237602,121318,49922,4419,0,10737,7622,700,496,0,182,85.2349
56,5,87.2575,87.0767,85.8587,88.3298,30855.25516,87.9297,61.2795,82.5397,48.7282,2117.255841,121318,52081,6881,0,8578,7622,728,766,0,154,85.2347
50,5,87.5971,86.9913,82.9407,91.4579,30587.64245,90.6455,66.3838,79.8186,56.82,2352.272347,121318,50311,4699,0,10348,7622,704,535,0,178,85.23205
48,5,87.6045,86.83,81.7241,92.6165,32021.40971,91.5508,68.3694,78.9116,60.312,2149.903101,121318,49573,3952,0,11086,7622,696,458,0,186,85.2312
14,5,86.0787,85.1312,79.7062,91.3486,39581.08904,90.7373,66.572,79.7052,57.1545,2455.773491,121318,48349,4579,0,12310,7622,703,527,0,179,85.22125
55,5,87.3621,87.2673,86.617,87.9274,30712.28271,87.5492,60.6387,82.8798,47.809,2113.175297,121318,52541,7214,0,8118,7622,731,798,0,151,85.2145
5,1,84.7929,83.6397,77.7444,90.5024,43969.29169,90.8029,66.6983,79.5918,57.3998,2532.566233,121318,47159,4949,0,13500,7622,702,521,0,180,85.19735
13,2,86.1983,85.4723,81.2015,90.2174,40026.31427,89.0973,63.3113,81.2925,51.8438,2603.223526,121318,49256,5341,0,11403,7622,717,666,0,165,85.1949
20,2,86.753,85.8387,80.2964,92.2027,38159.53378,90.6324,66.3208,79.7052,56.7851,2299.501839,121318,48707,4119,0,11952,7622,703,535,0,179,85.1688
17,5,86.2419,85.2191,79.3221,92.0634,38781.82133,91.1834,67.5048,79.1383,58.8533,2390.635335,121318,48116,4148,0,12543,7622,698,488,0,184,85.16085
11,5,85.8257,84.9984,80.3112,90.2666,40591.20976,90.042,65.1034,80.2721,54.7564,2614.435362,121318,48716,5253,0,11943,7622,708,585,0,174,85.15705
32,1,87.6581,87.4184,85.7531,89.1496,33011.35738,88.1134,61.545,82.1995,49.1859,2411.928684,121318,52017,6331,0,8642,7622,725,749,0,157,85.15645
32,5,87.105,86.4716,82.4231,90.9384,34920.93039,90.265,65.5525,80.0454,55.5031,2444.895915,121318,49997,4982,0,10662,7622,706,566,0,176,85.1552
7,1,85.1761,83.8807,77.1394,91.913,42767.75052,91.9575,69.2732,78.3447,62.0845,2232.324917,121318,46792,4117,0,13867,7622,691,422,0,191,85.1511
35,1,87.8724,87.5704,85.4432,89.8063,31870.89764,88.6644,62.5,81.6327,50.6329,2256.001865,121318,51829,5883,0,8830,7622,720,702,0,162,85.14855
10,5,85.6971,84.9103,80.4827,89.8533,41136.90553,89.7533,64.5161,80.4989,53.8287,2740.585953,121318,48820,5513,0,11839,7622,710,609,0,172,85.1261
6,5,85.1638,84.2157,79.1573,89.9648,42874.85504,89.9764,64.9541,80.2721,54.5455,2698.721718,121318,48016,5356,0,12643,7622,708,590,0,174,85.12425
13,5,85.9081,84.9943,79.8183,90.8881,40006.595,90.5405,66.1025,79.7052,56.4659,2592.369513,121318,48417,4854,0,12242,7622,703,542,0,179,85.12285
23,5,86.4645,85.4957,79.7854,92.0865,37196.38076,91.1047,67.3095,79.1383,58.557,2282.05196,121318,48397,4159,0,12262,7622,698,494,0,184,85.1215
36,2,87.4001,87.0808,84.9289,89.3446,34567.38296,87.9166,61.1884,82.3129,48.6922,2752.221169,121318,51517,6144,0,9142,7622,726,765,0,156,85.11475
52,5,87.5954,87.0396,83.3067,91.1227,31066.16365,90.4093,65.8252,79.8186,56.0064,2095.971214,121318,50533,4923,0,10126,7622,704,553,0,178,85.11395
27,4,87.0835,86.4853,82.6571,90.6853,36244.56387,90.1732,65.3401,80.0454,55.1994,2472.713207,121318,50139,5150,0,10520,7622,706,573,0,176,85.1093
40,5,87.3762,86.8691,83.5144,90.5045,33162.27055,89.8321,64.6603,80.3855,54.0809,2440.458474,121318,50659,5315,0,10000,7622,709,602,0,173,85.1088
31,5,87.0629,86.2996,81.4916,91.7106,35169.79852,90.9604,66.9861,79.2517,58.0083,2334.573145,121318,49432,4468,0,11227,7622,699,506,0,183,85.10605
20,4,86.6013,85.8612,81.3663,90.8816,37916.3928,90.5012,66.0094,79.7052,56.3301,2479.781872,121318,49356,4952,0,11303,7622,703,545,0,179,85.1032
24,4,86.7283,86.2402,83.1814,89.5326,37242.83574,89.2417,63.5231,80.9524,52.2694,2667.012928,121318,50457,5899,0,10202,7622,714,652,0,168,85.09705
33,5,86.9294,85.9569,80.0046,92.8662,35313.32416,91.905,69.1037,78.2313,61.8834,2059.000761,121318,48530,3728,0,12129,7622,690,425,0,192,85.06815
16,4,86.3986,85.6354,81.0861,90.7256,38953.06165,90.3175,65.6104,79.8186,55.6962,2510.882664,121318,49186,5028,0,11473,7622,704,560,0,178,85.06805
49,5,87.6045,86.905,82.2631,92.1021,31066.95272,91.0916,67.2455,79.0249,58.5223,2241.495581,121318,49900,4279,0,10759,7622,697,494,0,185,85.05825
14,2,85.9633,85.5985,83.4303,87.8825,40240.02759,86.985,59.642,83.1066,46.5102,2942.620169,121318,50608,6978,0,10051,7622,733,843,0,149,85.0458
16,5,86.1463,85.0876,79.0468,92.1281,39005.3143,91.2884,67.6728,78.7982,59.3003,2342.785276,121318,47949,4097,0,12710,7622,695,477,0,187,85.0433
28,2,86.8593,86.5914,84.8613,88.3936,36873.96645,87.0769,59.7795,82.9932,46.7135,2888.888685,121318,51476,6759,0,9183,7622,732,835,0,150,85.03505
6,1,85.0195,83.8511,77.784,90.9447,43207.70154,91.1572,67.3766,78.9116,58.7838,2386.153669,121318,47183,4698,0,13476,7622,696,488,0,186,85.0344
30,1,87.2962,87.2658,87.0572,87.4754,34455.83666,86.4865,58.8658,83.5601,45.4377,2698.847275,121318,52808,7561,0,7851,7622,737,885,0,145,85.0233
53,5,87.3407,86.9903,84.647,89.467,30416.89615,88.8612,62.7795,81.1791,51.1794,2198.663485,121318,51346,6045,0,9313,7622,716,683,0,166,85.02015
22,5,86.462,85.4358,79.4161,92.4431,37430.23534,91.5639,68.2782,78.458,60.4367,2293.282049,121318,48173,3938,0,12486,7622,692,453,0,190,85.01095
27,5,86.7398,85.7727,79.942,92.5208,36276.49068,91.4458,68.0079,78.5714,59.9481,2217.192961,121318,48492,3920,0,12167,7622,693,463,0,189,85.0086
18,5,86.1348,84.9561,78.3,92.849,38850.21661,91.8919,69.0381,78.1179,61.8492,2153.61485,121318,47496,3658,0,13163,7622,689,425,0,193,85.0049
47,5,87.71,86.8509,81.1767,93.378,32254.342,91.9837,69.2501,78.0045,62.2624,2045.721863,121318,49241,3492,0,11418,7622,688,417,0,194,84.9941
27,3,87.5781,86.9411,82.7,91.6406,35017.54296,90.3962,65.7303,79.5918,55.9809,2370.836502,121318,50165,4576,0,10494,7622,702,552,0,180,84.994
29,3,87.8534,87.2179,82.8814,92.0332,34226.29588,90.3962,65.7303,79.5918,55.9809,2361.655783,121318,50275,4352,0,10384,7622,702,552,0,180,84.994
19,3,87.0028,86.3253,82.0488,91.0721,37101.98196,90.0289,64.977,79.932,54.736,2459.319752,121318,49770,4879,0,10889,7622,705,583,0,177,84.98045
8,5,85.5026,84.3278,78.0066,91.7638,41782.07512,91.1572,67.345,78.7982,58.7986,2443.711407,121318,47318,4247,0,13341,7622,695,487,0,187,84.9777
34,5,87.0539,86.195,80.8322,92.3199,34632.24244,91.2621,67.5755,78.6848,59.215,2190.208117,121318,49032,4079,0,11627,7622,694,478,0,188,84.97345
22,4,86.6656,86.1526,82.9605,89.6001,37640.07556,89.3335,63.6242,80.6122,52.5499,2634.731806,121318,50323,5841,0,10336,7622,711,642,0,171,84.97285
34,2,87.5971,86.9149,82.3835,91.9737,34722.33286,90.2388,65.3953,79.7052,55.4416,2336.172527,121318,49973,4361,0,10686,7622,703,565,0,179,84.972
33,2,86.9508,86.7946,85.768,87.8461,36002.09222,86.4734,58.8094,83.4467,45.4041,2937.029751,121318,52026,7198,0,8633,7622,736,885,0,146,84.96005
39,1,88.3092,88.4011,89.1014,87.7118,30922.65984,86.2372,58.4554,83.6735,44.9178,2507.952013,121318,54048,7572,0,6611,7622,738,905,0,144,84.95535
47,1,88.7511,88.7132,88.4156,89.0128,29160.55367,87.7066,60.7457,82.1995,48.1728,2133.205788,121318,53632,6620,0,7027,7622,725,780,0,157,84.95305
11,2,85.8372,85.2796,82.0488,88.7751,40892.58133,88.0084,61.2383,81.8594,48.916,2780.180424,121318,49770,6293,0,10889,7622,722,754,0,160,84.9339
18,4,86.4933,85.6437,80.575,91.3929,38345.86272,90.7242,66.3814,79.1383,57.1663,2362.127783,121318,48876,4603,0,11783,7622,698,523,0,184,84.93125
49,1,89.0915,89.1571,89.6965,88.6241,28394.73844,87.313,60.0908,82.5397,47.2421,2167.442324,121318,54409,6984,0,6250,7622,728,813,0,154,84.92635
40,1,88.3224,88.1744,87.0703,89.3067,30443.13151,87.9822,61.1864,81.8594,48.8498,2215.558928,121318,52816,6324,0,7843,7622,722,756,0,160,84.9208
35,2,87.3432,87.121,85.618,88.6777,35142.9967,87.1818,59.8768,82.6531,46.9414,2857.025858,121318,51935,6631,0,8724,7622,729,824,0,153,84.91745
58,5,87.5468,87.5607,87.6589,87.4628,29749.83201,86.5783,58.9322,83.22,45.6184,2099.41256,121318,53173,7622,0,7486,7622,734,875,0,148,84.89915
11,1,85.4671,84.0762,76.7322,92.9747,41363.7267,92.5741,70.6432,77.2109,65.1052,2029.493385,121318,46545,3517,0,14114,7622,681,365,0,201,84.8925
32,2,86.9269,86.8595,86.4142,87.3095,36711.91584,85.9879,58.0518,83.7868,44.4111,3064.757164,121318,52418,7619,0,8241,7622,739,925,0,143,84.88735
18,3,86.9154,86.2394,82.0027,90.9377,37455.83125,89.937,64.7356,79.8186,54.447,2537.761604,121318,49742,4957,0,10917,7622,704,589,0,178,84.8778
41,1,88.4007,88.0837,85.74,90.5591,31134.46609,89.1236,63.1719,80.6122,51.9357,2049.414561,121318,52009,5422,0,8650,7622,711,658,0,171,84.8679
17,1,85.8125,85.7743,85.5438,86.006,39689.89699,85.6075,57.4971,84.127,43.6727,3036.618916,121318,51890,8443,0,8769,7622,742,957,0,140,84.86725
20,3,87.0745,86.2889,81.3449,91.8727,36819.16451,90.593,66.0672,79.1383,56.7019,2355.755522,121318,49343,4365,0,11316,7622,698,533,0,184,84.86565
21,3,87.2599,86.5775,82.1758,91.4775,36508.22014,90.1338,65.1206,79.5918,55.102,2378.350159,121318,49847,4644,0,10812,7622,702,572,0,180,84.8628
41,2,87.7471,87.343,84.5546,90.3216,32912.662,88.5332,62.0989,81.1791,50.2809,2531.603109,121318,51290,5496,0,9369,7622,716,708,0,166,84.85615
34,1,87.743,87.7666,87.9358,87.5979,32793.24754,86.3684,58.5891,83.3333,45.1752,2602.05197,121318,53341,7552,0,7318,7622,735,892,0,147,84.85085
26,4,86.9541,86.1044,80.8388,92.1037,36628.75679,91.2359,67.4464,78.458,59.1453,2255.473814,121318,49036,4204,0,11623,7622,692,478,0,190,84.84695
25,0,87.0703,86.4976,82.8286,90.5067,37072.86043,89.7402,64.3248,79.932,53.8168,2592.882294,121318,50243,5270,0,10416,7622,705,605,0,177,84.8361
23,2,86.5956,86.3565,84.8431,87.9248,38014.1561,86.5652,58.8755,83.1066,45.5846,2908.493574,121318,51465,7068,0,9194,7622,733,875,0,149,84.8359
30,3,87.5872,87.2781,85.158,89.5065,34332.49615,88.3364,61.7305,81.2925,49.7571,2667.37491,121318,51656,6056,0,9003,7622,717,724,0,165,84.81445
42,5,87.4619,86.845,82.7725,91.3389,33038.45952,90.4881,65.818,79.1383,56.3358,2353.657738,121318,50209,4761,0,10450,7622,698,541,0,184,84.8132
30,0,87.386,87.1023,85.186,89.1067,35805.99833,88.1921,61.4726,81.4059,49.381,2656.372244,121318,51673,6317,0,8986,7622,718,736,0,164,84.799
37,0,88.2062,87.8051,84.9173,90.8963,33648.6562,89.4385,63.7224,80.1587,52.8796,2488.534125,121318,51510,5159,0,9149,7622,707,630,0,175,84.7986
23,4,86.8972,86.0754,80.9954,91.8354,37159.34985,91.1047,67.1193,78.458,58.6441,2292.732641,121318,49131,4368,0,11528,7622,692,488,0,190,84.78135
45,5,87.6712,86.9539,82.1725,92.3261,31809.88507,91.1047,67.1193,78.458,58.6441,2253.534242,121318,49845,4143,0,10814,7622,692,488,0,190,84.78135
21,1,85.9773,86.1536,87.25,85.0843,39122.50821,84.4135,55.8364,85.1474,41.5376,3158.287477,121318,52925,9278,0,7734,7622,751,1057,0,131,84.78045
11,4,85.9304,85.1487,80.6673,90.1573,40606.04234,89.9633,64.7303,79.5918,54.5455,2618.090334,121318,48932,5342,0,11727,7622,702,585,0,180,84.77755
51,4,87.8073,87.2801,83.6628,91.2243,31136.42127,90.0682,64.9375,79.4785,54.8943,2542.514797,121318,50749,4882,0,9910,7622,701,576,0,181,84.77335
37,2,87.7438,87.141,83.0561,91.6485,34021.39274,89.7271,64.2629,79.8186,53.7815,2366.391884,121318,50381,4591,0,10278,7622,704,605,0,178,84.77285
19,4,86.5848,85.715,80.4959,91.6579,38074.63794,90.9735,66.8274,78.5714,58.1376,2364.829866,121318,48828,4444,0,11831,7622,693,499,0,189,84.77245
33,3,88.0446,87.547,84.0485,91.3494,33247.85567,89.8321,64.4658,79.7052,54.1186,2444.840868,121318,50983,4828,0,9676,7622,703,596,0,179,84.76865
14,9,86.0952,85.1457,79.7029,91.3863,39334.58026,90.705,66.1568,78.8155,57.0016,2495.028193,121318,48347,4557,0,12312,7617,692,522,0,186,84.76025
36,1,88.1131,87.9704,86.9269,89.0392,31731.39081,87.9953,61.1135,81.5193,48.8783,2327.216293,121318,52729,6491,0,7930,7622,719,752,0,163,84.7573
34,0,87.902,87.6052,85.5075,89.8085,34617.30811,88.5594,62.087,80.9524,50.3526,2594.002392,121318,51868,5886,0,8791,7622,714,704,0,168,84.7559
15,4,86.2477,85.5257,81.2592,90.265,39198.02684,90.0289,64.8474,79.4785,54.7656,2552.088959,121318,49291,5316,0,11368,7622,701,579,0,181,84.7537
40,2,87.8798,87.2405,82.8698,92.098,33290.48984,89.9108,64.6111,79.5918,54.3765,2273.399481,121318,50268,4313,0,10391,7622,702,589,0,180,84.7513
22,3,87.241,86.6255,82.639,91.0161,36253.12502,89.7796,64.3478,79.7052,53.9524,2486.443909,121318,50128,4948,0,10531,7622,703,600,0,179,84.7424
10,2,85.9007,85.0252,80.0541,90.6545,41144.5157,89.6615,64.1166,79.8186,53.5769,2532.516981,121318,48560,5006,0,12099,7622,704,610,0,178,84.74005
5,5,85.1127,84.0209,78.2802,90.6702,43548.56725,90.4356,65.6618,79.0249,56.1644,2594.857544,121318,47484,4886,0,13175,7622,697,544,0,185,84.73025
21,4,86.7283,85.7942,80.153,92.2896,37823.94063,91.4458,67.8501,78.0045,60.0349,2192.113352,121318,48620,4062,0,12039,7622,688,458,0,194,84.72515
24,3,87.1833,86.8111,84.3618,89.407,36202.65144,88.3758,61.7444,81.0658,49.8605,2741.482096,121318,51173,6063,0,9486,7622,715,719,0,167,84.7208
43,3,88.3851,88.0568,85.6361,90.6182,30557.35995,89.0318,62.9104,80.3855,51.6764,2619.337767,121318,51946,5378,0,8713,7622,709,663,0,173,84.70865
14,4,86.1628,85.191,79.6007,91.6259,39516.17387,91.0522,66.9574,78.3447,58.4602,2324.652384,121318,48285,4413,0,12374,7622,691,491,0,191,84.69845
16,3,86.6978,86.0502,82.0554,90.4538,38233.56419,89.6746,64.1131,79.7052,53.6232,2530.625204,121318,49774,5253,0,10885,7622,703,608,0,179,84.6899
11,3,85.9337,85.1006,80.3426,90.4577,40093.45836,89.8977,64.5488,79.4785,54.3411,2472.762445,121318,48735,5141,0,11924,7622,701,589,0,181,84.6881
17,9,86.2774,85.292,79.5776,91.8905,38560.91823,91.1251,67.0244,78.246,58.6177,2363.897751,121318,48271,4260,0,12388,7617,687,485,0,191,84.68555
29,0,87.546,87.1276,84.2958,90.1562,35790.77431,89.0973,63.0174,80.2721,51.8681,2479.244274,121318,51133,5583,0,9526,7622,708,657,0,174,84.6847
20,5,86.2106,85.0427,78.4022,92.9121,38265.61853,91.9313,68.9551,77.4376,62.1474,2151.892037,121318,47558,3628,0,13101,7622,683,416,0,199,84.68445
17,3,86.8989,86.0686,80.9393,91.892,37745.37784,90.6717,66.1267,78.6848,57.0255,2331.464586,121318,49097,4332,0,11562,7622,694,523,0,188,84.67825
9,2,85.7185,85.0512,81.2542,89.2204,41699.94989,88.402,61.7647,80.9524,49.9301,2780.274157,121318,49288,5955,0,11371,7622,714,716,0,168,84.6772
18,2,85.9642,85.8724,85.3146,86.4375,40042.80722,85.227,56.8582,84.127,42.9398,3204.185417,121318,51751,8120,0,8908,7622,742,986,0,140,84.677
46,4,87.663,87.2392,84.342,90.3426,32711.71183,89.4122,63.5995,79.932,52.809,2626.284264,121318,51161,5469,0,9498,7622,705,630,0,177,84.6721
26,3,87.6086,86.9653,82.6736,91.727,35050.60572,90.0813,64.9025,79.2517,54.9528,2368.671389,121318,50149,4523,0,10510,7622,699,573,0,183,84.6665
42,2,87.3374,87.3464,87.4083,87.2846,34357.84851,85.8699,57.7481,83.4467,44.1512,3025.435535,121318,53021,7724,0,7638,7622,736,931,0,146,84.6583
16,9,85.9856,85.4405,82.2417,88.8982,39715.21281,88.4206,61.6855,80.8656,49.8596,2959.866322,121318,49887,6230,0,10772,7617,710,714,0,168,84.6431
25,3,87.4207,86.9277,83.6496,90.4732,35401.0124,89.2023,63.1767,80.0454,52.1803,2538.539942,121318,50741,5343,0,9918,7622,706,647,0,176,84.62385
26,9,86.3631,85.6844,81.6219,90.1725,37660.56107,89.4053,63.4676,79.8405,52.6672,2885.993561,121318,49511,5396,0,11148,7617,701,630,0,177,84.6229
12,9,85.9427,85.1093,80.3459,90.4732,39955.38443,89.9567,64.5341,79.2711,54.4175,2645.495127,121318,48737,5132,0,11922,7617,696,583,0,182,84.6139
49,3,88.5244,88.1301,85.2025,91.266,29203.43834,89.5172,63.7642,79.7052,53.1368,2611.246111,121318,51683,4946,0,8976,7622,703,620,0,179,84.6112
18,9,86.2823,85.2905,79.5397,91.9377,38284.6776,91.0857,66.8942,78.1321,58.4825,2428.656517,121318,48248,4231,0,12411,7617,686,487,0,192,84.6089
