epoch,dataset,train_acc,train_f1_score,train_recall,train_precision,train_loss,test_acc,test_f1_score,test_recall,test_precision,test_loss,train_num,train_tp,train_fp,train_tn,train_fn,test_num,test_tp,test_fp,test_tn,test_fn,Score
55,5,87.9259,87.2495,82.6209,92.4276,31516.18742,91.0129,66.7637,78.0045,58.3545,2605.635584,121318,50117,4106,0,10542,7622,688,491,0,194,84.5087
19,2,86.3532,85.2702,79.0006,92.6207,39073.8925,91.2359,67.2549,77.7778,59.2401,2231.330252,121318,47921,3818,0,12738,7622,686,472,0,196,84.50685
18,4,87.1297,86.3261,81.2526,92.0753,37770.72149,91.1047,66.9591,77.8912,58.7179,2236.142176,121318,49287,4242,0,11372,7622,687,483,0,195,84.49795
25,1,86.4596,85.1989,77.9423,93.9455,38375.22216,92.6791,70.6933,76.3039,65.8513,1765.463066,121318,47279,3047,0,13380,7622,673,349,0,209,84.4915
17,5,86.298,85.2307,79.0715,92.4304,38842.00238,91.6557,68.2,77.3243,61.0018,2292.596292,121318,47964,3928,0,12695,7622,682,436,0,200,84.49
24,2,86.6376,85.5459,79.0847,93.1568,37986.67248,91.6295,68.1319,77.3243,60.8929,2148.584087,121318,47972,3524,0,12687,7622,682,438,0,200,84.4769
17,4,86.9879,86.2843,81.8576,91.217,37915.58293,90.37,65.3774,78.5714,55.9774,2382.888382,121318,49654,4781,0,11005,7622,693,545,0,189,84.4707
51,5,87.9235,87.2156,82.3868,92.6458,31299.42365,91.1572,67.0577,77.7778,58.9347,2434.199151,121318,49975,3967,0,10684,7622,686,478,0,196,84.4675
51,3,88.6142,87.9441,83.0561,93.4435,32003.66522,91.4852,67.7916,77.4376,60.2824,2212.899689,121318,50381,3535,0,10278,7622,683,450,0,199,84.4614
5,3,84.7319,83.5633,77.6224,90.4889,44172.38351,90.3306,65.285,78.5714,55.8421,2498.494457,121318,47085,4949,0,13574,7622,693,548,0,189,84.451
42,5,87.5921,86.7485,81.2262,93.0765,33258.50447,91.5639,67.9621,77.3243,60.6222,2318.620882,121318,49271,3665,0,11388,7622,682,443,0,200,84.4441
52,5,87.8798,87.1764,82.395,92.547,31307.38257,91.1047,66.9268,77.7778,58.7329,2484.246426,121318,49980,4025,0,10679,7622,686,482,0,196,84.44125
40,2,87.6424,87.0685,83.2045,91.3089,33029.1313,89.5172,63.6653,79.3651,53.1511,2654.6758,121318,50471,4804,0,10188,7622,700,617,0,182,84.44115
20,4,87.3234,86.7027,82.6555,91.1666,36931.43831,90.1863,64.9813,78.6848,55.3429,2372.278093,121318,50138,4858,0,10521,7622,694,560,0,188,84.43555
16,5,86.1035,84.8949,78.1022,92.9816,39463.43018,91.9969,68.9725,76.8707,62.5461,2180.994018,121318,47376,3576,0,13283,7622,678,406,0,204,84.4338
28,2,86.6821,86.3434,84.2018,88.5967,37402.63885,87.3393,59.8419,81.5193,47.2715,2950.670717,121318,51076,6574,0,9583,7622,719,802,0,163,84.4293
39,2,87.508,86.9801,83.4534,90.8181,33671.38681,88.9006,62.5,79.932,51.31,2733.666452,121318,50622,5118,0,10037,7622,705,669,0,177,84.4163
9,2,85.3591,84.0557,77.1839,92.2706,42299.86662,91.2753,67.2897,77.551,59.4266,2359.308832,121318,46819,3922,0,13840,7622,684,467,0,198,84.41315
35,2,87.0168,86.6346,84.1573,89.2621,35345.77986,87.8641,60.6885,80.9524,48.5384,2885.730965,121318,51049,6141,0,9610,7622,714,757,0,168,84.40825
34,3,87.3745,86.427,80.3937,93.4394,36107.74099,91.9444,68.8325,76.8707,62.3162,2116.634315,121318,48766,3424,0,11893,7622,678,410,0,204,84.40755
24,4,87.5748,87.2909,85.341,89.332,36122.45477,88.4938,61.7532,80.2721,50.1772,2644.196915,121318,51767,6182,0,8892,7622,708,703,0,174,84.38295
3,1,84.0502,83.0287,78.0313,88.71,46665.67613,88.9399,62.55,79.8186,51.4244,2822.620483,121318,47333,6024,0,13326,7622,704,665,0,178,84.37925
32,5,87.1602,86.0712,79.3419,94.0478,35959.54169,92.4429,70.0312,76.3039,64.7115,2105.673,121318,48128,3046,0,12531,7622,673,367,0,209,84.3734
57,1,90.5298,90.7909,93.3645,88.3553,27605.03388,85.9748,57.7303,82.7664,44.323,2525.124092,121318,56634,7464,0,4025,7622,730,917,0,152,84.3706
16,4,86.6697,86.0848,82.4659,90.0358,38681.56639,89.3597,63.3198,79.3651,52.6712,2579.310442,121318,50023,5536,0,10636,7622,700,629,0,182,84.3624
22,4,87.5773,87.0322,83.3743,91.0259,36359.03237,90.0289,64.6182,78.6848,54.8183,2368.39138,121318,50574,4986,0,10085,7622,694,572,0,188,84.35685
17,0,86.8371,86.4716,84.1359,88.9408,37149.53575,88.4282,61.6188,80.2721,50,2649.023151,121318,51036,6346,0,9623,7622,708,708,0,174,84.35015
38,2,87.3193,86.8039,83.4138,90.4812,33770.52502,88.8743,62.4113,79.8186,51.2373,2695.390974,121318,50598,5323,0,10061,7622,704,670,0,178,84.34645
34,2,87.2072,86.6589,83.0973,90.5394,34934.13913,88.8612,62.3837,79.8186,51.2,2668.033113,121318,50406,5267,0,10253,7622,704,671,0,178,84.3399
51,2,87.8204,87.2449,83.3083,91.572,31254.43001,89.5303,63.6281,79.1383,53.2012,2813.390001,121318,50534,4651,0,10125,7622,698,614,0,184,84.3343
39,5,87.5872,86.7409,81.2048,93.0872,34038.87517,91.5508,67.8643,77.0975,60.6061,2319.027628,121318,49258,3658,0,11401,7622,680,442,0,202,84.32415
21,4,87.4767,86.8721,82.8715,91.2787,36746.26606,90.1732,64.8851,78.458,55.3157,2390.358164,121318,50269,4803,0,10390,7622,692,559,0,190,84.3156
19,4,87.0778,86.4567,82.4923,90.8215,37326.50533,89.937,64.4084,78.6848,54.5169,2432.873951,121318,50039,5057,0,10620,7622,694,579,0,188,84.3109
23,4,87.6243,87.166,84.0535,90.5179,36206.04877,89.5697,63.682,79.0249,53.3282,2504.385843,121318,50986,5341,0,9673,7622,697,610,0,185,84.2973
54,3,88.7379,88.0266,82.7973,93.9609,31473.05806,91.8263,68.4876,76.7574,61.8265,2199.30797,121318,50224,3228,0,10435,7622,677,418,0,205,84.29185
19,3,86.3046,85.102,78.2324,93.2941,39645.75304,91.9313,68.7341,76.644,62.3041,2105.165247,121318,47455,3411,0,13204,7622,676,409,0,206,84.28765
33,2,87.1981,86.655,83.1286,90.4939,34997.60241,88.8612,62.3503,79.7052,51.2017,2656.920101,121318,50425,5297,0,10234,7622,703,670,0,179,84.2832
13,5,85.8067,84.5612,77.7395,92.6954,40433.54909,91.8001,68.4184,76.7574,61.7138,2232.771042,121318,47156,3716,0,13503,7622,677,420,0,205,84.27875
15,9,86.5337,85.8194,81.4966,90.6266,38884.25732,90.1667,64.7529,78.3599,55.1724,2572.590351,121318,49435,5113,0,11224,7617,688,559,0,190,84.2633
13,9,86.2543,85.6318,81.9219,89.6937,39738.07834,89.3659,63.1818,79.1572,52.5719,2725.17976,121318,49693,5710,0,10966,7617,695,627,0,183,84.26155
16,9,86.4909,85.9311,82.5121,89.6457,38706.35817,89.1033,62.6799,79.385,51.7831,2670.327291,121318,50051,5781,0,10608,7617,697,649,0,181,84.24415
12,0,86.3442,85.58,81.0449,90.6528,38694.36942,89.9108,64.3155,78.5714,54.4383,2431.648619,121318,49161,5069,0,11498,7622,693,580,0,189,84.2411
44,2,88.015,87.3135,82.4857,92.7416,31635.47165,90.5537,65.616,77.8912,56.6832,2438.56811,121318,50035,3916,0,10624,7622,687,525,0,195,84.22245
37,4,89.0643,88.7217,86.0268,91.5909,31858.82833,89.7533,63.9926,78.6848,53.9239,2405.659943,121318,52183,4791,0,8476,7622,694,593,0,188,84.21905
58,3,88.8261,88.1844,83.3957,93.5566,30577.12448,91.5639,67.8339,76.8707,60.6983,2297.324543,121318,50587,3484,0,10072,7622,678,439,0,204,84.2173
57,2,88.2128,87.5939,83.2243,92.4479,29104.35926,90.1994,64.8801,78.2313,55.4217,2685.262745,121318,50483,4124,0,10176,7622,690,555,0,192,84.21535
54,5,87.804,87.1321,82.583,92.2117,31007.63657,90.7636,66.0559,77.6644,57.4664,2524.69999,121318,50094,4231,0,10565,7622,685,507,0,197,84.214
32,8,87.0769,86.6251,83.699,89.7633,34759.53384,88.6775,61.9656,79.7052,50.6849,2773.687407,121318,50771,5790,0,9888,7622,703,684,0,179,84.19135
12,5,85.6946,84.5347,78.1945,91.9938,40634.21477,91.3933,67.428,76.9841,59.9823,2310.092091,121318,47432,4128,0,13227,7622,679,453,0,203,84.1887
47,3,87.9985,87.0872,80.941,94.2434,34132.44274,92.2986,69.5697,76.0771,64.0879,2021.689392,121318,49098,2999,0,11561,7622,671,376,0,211,84.18785
21,0,87.3259,86.9009,84.0815,89.9159,35871.81399,89.1105,62.7469,79.2517,51.9316,2461.50939,121318,51003,5720,0,9656,7622,699,647,0,183,84.1811
11,9,85.9114,85.0362,80.0623,90.6689,40338.65213,90.4556,65.2983,77.9043,56.2038,2525.360857,121318,48565,4998,0,12094,7617,684,533,0,194,84.17995
24,8,86.9846,86.4436,82.9935,90.193,36272.16916,88.9924,62.5279,79.3651,51.5844,2639.436142,121318,50343,5474,0,10316,7622,700,657,0,182,84.17875
40,0,88.7206,88.7504,88.986,88.5161,31600.37836,87.1425,59.3698,81.1791,46.7974,2591.547428,121318,53978,7003,0,6681,7622,716,814,0,166,84.1608
19,0,86.978,86.4588,83.1435,90.0495,36395.38284,89.3991,63.2727,78.9116,52.8073,2500.3664,121318,50434,5573,0,10225,7622,696,622,0,186,84.15535
43,5,87.6993,86.8398,81.1685,93.3632,33031.18312,91.6557,68.008,76.644,61.1212,2283.689005,121318,49236,3500,0,11423,7622,676,430,0,206,84.14985
25,3,86.6788,85.5565,78.9083,93.4279,38310.06166,91.9837,68.7787,76.3039,62.6047,2115.427578,121318,47865,3367,0,12794,7622,673,402,0,209,84.1438
27,3,86.7678,85.6265,78.8275,93.7091,38109.53959,92.0887,69.0293,76.1905,63.0986,2051.693939,121318,47816,3210,0,12843,7622,672,393,0,210,84.1396
8,9,85.4424,84.7185,80.7053,89.1517,42016.62254,89.3265,63.0286,78.9294,52.4603,2833.288944,121318,48955,5957,0,11704,7617,693,628,0,185,84.12795
38,4,89.2209,88.7798,85.2899,92.5675,31621.5626,90.5799,65.613,77.6644,56.7993,2255.545567,121318,51736,4154,0,8923,7622,685,521,0,197,84.12215
53,5,88.0916,87.3619,82.3175,93.0648,30784.8213,91.3671,67.3287,76.8707,59.894,2409.097435,121318,49933,3721,0,10726,7622,678,454,0,204,84.1189
33,9,87.25,86.7813,83.704,90.0935,34914.88282,88.9589,62.3377,79.2711,51.3653,2731.352558,121318,50774,5583,0,9885,7617,696,659,0,182,84.115
50,5,87.9251,87.0375,81.0778,93.9429,31590.18355,92.1281,69.104,76.0771,63.3019,2248.821879,121318,49181,3171,0,11478,7622,671,389,0,211,84.1026
59,5,88.2309,87.5092,82.4527,93.2263,29951.26621,91.4458,67.4975,76.7574,60.2313,2504.83478,121318,50015,3634,0,10644,7622,677,447,0,205,84.1016
31,4,88.5351,88.2054,85.74,90.8169,33647.08074,89.1761,62.8211,79.0249,52.1316,2461.926146,121318,52009,5259,0,8650,7622,697,640,0,185,84.1005
31,9,86.9986,86.5359,83.5622,89.7292,35616.98142,88.8145,62.0659,79.385,50.9503,2825.958828,121318,50688,5802,0,9971,7617,697,671,0,181,84.09975
35,4,88.939,88.6873,86.7143,90.7522,32656.29713,89.1105,62.6799,79.0249,51.9374,2516.909428,121318,52600,5360,0,8059,7622,697,645,0,185,84.0677
10,0,85.9056,85.2997,81.7834,89.1318,39632.96027,88.8743,62.244,79.2517,51.2463,2698.816051,121318,49609,6049,0,11050,7622,699,665,0,183,84.063
36,2,87.583,86.7238,81.1108,93.1714,34082.17093,91.026,66.5362,77.0975,58.5198,2282.321247,121318,49201,3606,0,11458,7622,680,482,0,202,84.06175
37,2,87.5468,86.6956,81.1487,93.0563,33968.951,90.7898,66.0213,77.3243,57.6014,2283.082359,121318,49224,3673,0,11435,7622,682,502,0,200,84.05705
26,4,87.7034,86.9005,81.574,92.9711,35897.19676,91.354,67.2628,76.7574,59.8585,2078.496313,121318,49482,3741,0,11177,7622,677,454,0,205,84.0557
34,0,88.3018,88.2476,87.8402,88.6587,32824.41368,87.6017,60.0423,80.4989,47.8759,2559.628216,121318,53283,6816,0,7376,7622,710,773,0,172,84.0503
19,8,86.6788,86.107,82.5632,89.9687,37676.48722,88.8481,62.1886,79.2517,51.1713,2639.956968,121318,50082,5584,0,10577,7622,699,667,0,183,84.0499
26,0,87.6721,87.4012,85.5223,89.3645,34588.82716,88.3889,61.3706,79.7052,49.8935,2505.744312,121318,51877,6174,0,8782,7622,703,706,0,179,84.04705
58,1,90.3609,90.1705,88.4238,91.9875,27926.34245,89.6353,63.6615,78.458,53.5604,2030.935675,121318,53637,4672,0,7022,7622,692,600,0,190,84.04665
56,5,88.0859,87.378,82.4775,92.8976,30395.93044,91.1965,66.8969,76.8707,59.214,2525.94272,121318,50030,3825,0,10629,7622,678,467,0,204,84.0336
45,2,87.9358,87.2929,82.8764,92.2067,31632.18215,90.0551,64.4799,78.0045,54.9521,2598.714918,121318,50272,4249,0,10387,7622,688,564,0,194,84.0298
21,9,87.0506,86.3987,82.2582,90.9782,37061.36833,90.1536,64.5892,77.9043,55.1613,2545.150797,121318,49897,4948,0,10762,7617,684,556,0,194,84.02895
4,3,84.3107,83.4855,79.3139,88.1202,45495.07368,88.1134,60.8808,79.932,49.1632,2954.42127,121318,48111,6486,0,12548,7622,705,729,0,177,84.0227
33,4,88.2977,87.5241,82.0966,93.7199,34038.69657,91.8525,68.3969,76.1905,62.0499,2044.19198,121318,49799,3337,0,10860,7622,672,411,0,210,84.0215
28,0,87.8641,87.5895,85.6509,89.6178,34109.57526,88.6775,61.8648,79.3651,50.6879,2461.71044,121318,51955,6019,0,8704,7622,700,681,0,182,84.0213
49,2,88.1749,87.4954,82.7412,92.8293,30321.77549,90.4749,65.3295,77.551,56.4356,2500.238829,121318,50190,3877,0,10469,7622,684,528,0,198,84.01295
28,4,88.1444,87.9209,86.2939,89.6104,34765.63956,88.3102,61.2103,79.7052,49.682,2613.671902,121318,52345,6069,0,8314,7622,703,712,0,179,84.0077
41,4,89.3726,88.9092,85.1943,92.9628,31016.8388,90.8029,66.0204,77.2109,57.663,2237.136091,121318,51678,3912,0,8981,7622,681,500,0,201,84.0069
50,3,88.4378,87.645,82.0208,94.0973,32767.89273,91.9181,68.5393,76.0771,62.3606,2117.0632,121318,49753,3121,0,10906,7622,671,405,0,211,83.9976
22,8,86.7035,86.2599,83.4748,89.2372,36995.82538,88.1527,60.926,79.8186,49.2652,2734.766556,121318,50635,6107,0,10024,7622,704,725,0,178,83.98565
6,5,84.3494,83.193,77.4691,89.8302,44202.80193,89.9501,64.239,78.0045,54.6032,2660.386932,121318,46992,5320,0,13667,7622,688,572,0,194,83.9773
34,8,87.0926,86.7645,84.614,89.0273,34503.18777,87.9034,60.497,80.0454,48.6226,2875.650623,121318,51326,6326,0,9333,7622,706,746,0,176,83.9744
22,9,87.1297,86.4013,81.7735,91.5844,36784.92551,90.4818,65.2278,77.4487,56.338,2475.606167,121318,49603,4558,0,11056,7617,680,527,0,198,83.96525
59,2,88.4757,87.8266,83.1435,93.0688,28254.78621,90.6061,65.5769,77.3243,56.9282,2619.751024,121318,50434,3756,0,10225,7622,682,516,0,200,83.9652
16,0,86.7019,86.3288,83.9727,88.8209,37670.04372,88.2183,61.0243,79.7052,49.4374,2721.931221,121318,50937,6411,0,9722,7622,703,719,0,179,83.96175
13,0,86.3425,85.7015,81.8592,89.9221,38409.23157,89.2285,62.8339,78.6848,52.2984,2572.056778,121318,49655,5565,0,11004,7622,694,633,0,188,83.95665
11,4,86.0111,85.33,81.368,89.6976,40147.38017,89.0973,62.5844,78.7982,51.9044,2604.81682,121318,49357,5669,0,11302,7622,695,644,0,187,83.94775
42,4,89.5844,89.2241,86.2411,92.4209,30447.15807,90.3437,65.019,77.551,55.9738,2340.896303,121318,52313,4290,0,8346,7622,684,538,0,198,83.94735
34,9,87.5748,86.9924,83.0973,91.2706,34093.07359,89.9698,64.1651,77.9043,54.5455,2598.310377,121318,50406,4821,0,10253,7617,684,570,0,194,83.93705
54,2,88.2227,87.6172,83.3331,92.3657,29972.8124,89.9764,64.2657,77.8912,54.6975,2710.807531,121318,50549,4178,0,10110,7622,687,569,0,195,83.9338
30,8,86.9005,86.622,84.8184,88.5039,35415.37531,87.2474,59.3985,80.6122,47.0238,2897.066711,121318,51450,6683,0,9209,7622,711,801,0,171,83.9298
24,0,87.4388,87.3075,86.4043,88.2297,35334.76452,87.3524,59.5638,80.4989,47.2703,2643.628197,121318,52412,6992,0,8247,7622,710,792,0,172,83.92565
43,4,89.0239,88.8606,87.5583,90.2023,31545.19043,88.5988,61.6674,79.2517,50.4693,2706.258499,121318,53112,5769,0,7547,7622,699,686,0,183,83.92525
14,0,86.5535,85.8582,81.6367,90.5401,37941.2644,89.8452,64,78.0045,54.2587,2434.629032,121318,49520,5174,0,11139,7622,688,580,0,194,83.92485
41,8,87.4635,86.9809,83.7567,90.4633,32050.39671,88.9268,62.254,78.9116,51.4032,2591.020872,121318,50806,5356,0,9853,7622,696,658,0,186,83.9192
5,2,84.6824,83.3827,76.8608,91.1139,45074.62296,90.5012,65.3257,77.3243,56.5506,2506.887306,121318,46623,4547,0,14036,7622,682,524,0,200,83.91275
18,8,86.5519,85.7946,81.2213,90.9138,37842.04656,89.9239,64.1457,77.8912,54.5238,2441.826504,121318,49268,4924,0,11391,7622,687,573,0,195,83.90755
29,4,88.2326,87.9203,85.6476,90.3169,34426.44862,88.7825,61.9831,79.0249,50.9876,2541.181589,121318,51953,5570,0,8706,7622,697,670,0,185,83.9037
8,4,85.5397,84.7681,80.4745,89.5458,41619.71492,89.2285,62.8002,78.5714,52.3019,2619.770126,121318,48815,5699,0,11844,7622,693,632,0,189,83.89995
41,2,87.785,87.0462,82.0818,92.6498,32458.27679,90.4618,65.2319,77.3243,56.4103,2392.037468,121318,49790,3950,0,10869,7622,682,527,0,200,83.89305
23,8,86.9104,86.3424,82.7511,90.2595,36418.35606,88.9793,62.3318,78.7982,51.5579,2560.519722,121318,50196,5417,0,10463,7622,695,653,0,187,83.88875
47,4,89.6536,89.366,86.9484,91.9219,29070.71739,89.9895,64.2623,77.7778,54.7486,2426.445776,121318,52742,4635,0,7917,7622,686,567,0,196,83.88365
13,4,86.3944,85.8976,82.8715,89.1531,39542.85342,88.402,61.296,79.3651,49.9287,2669.662546,121318,50269,6116,0,10390,7622,700,702,0,182,83.88355
39,4,89.1302,88.8372,86.5049,91.2987,31526.76302,89.3073,62.9377,78.458,52.5437,2482.604952,121318,52473,5001,0,8186,7622,692,625,0,190,83.88265
17,8,86.4843,85.9358,82.5846,89.5705,38290.20782,88.5988,61.6336,79.1383,50.47,2662.317577,121318,50095,5833,0,10564,7622,698,685,0,184,83.86855
30,9,86.9516,86.5125,83.6957,89.5255,35952.86622,88.4469,61.2676,79.2711,49.9283,2823.793797,121318,50769,5940,0,9890,7617,696,698,0,182,83.859
44,4,89.3429,89.1052,87.161,91.138,30027.37655,89.2548,62.8234,78.458,52.3846,2526.823082,121318,52871,5141,0,7788,7622,692,629,0,190,83.8564
54,1,89.061,89.7576,95.8621,84.384,31773.78223,81.8814,52.2971,85.8277,37.6056,3150.015244,121318,58149,10761,0,2510,7622,757,1256,0,125,83.85455
8,0,85.2734,85.0055,83.4864,86.5808,41512.06895,86.2897,57.8799,81.4059,44.9031,3102.412327,121318,50642,7849,0,10017,7622,718,881,0,164,83.8478
25,9,87.4001,86.5901,81.3597,92.539,35895.42422,91.2695,66.866,76.4237,59.4331,2359.571981,121318,49352,3979,0,11307,7617,671,458,0,207,83.8466
9,9,85.7573,84.7812,79.3435,91.0189,41218.31483,90.6919,65.5992,76.9932,57.1429,2466.192858,121318,48129,4749,0,12530,7617,676,507,0,202,83.84255
38,9,87.8089,87.2068,83.1023,91.7378,32985.30218,90.3374,64.852,77.3349,55.8388,2569.295511,121318,50409,4540,0,10250,7617,679,537,0,199,83.83615
25,0,87.5179,87.2657,85.5372,89.0655,35056.91193,87.9559,60.4991,79.7052,48.7517,2576.434706,121318,51886,6370,0,8773,7622,703,739,0,179,83.83055
39,8,87.4116,86.8504,83.1435,90.9032,32216.72049,89.1892,62.6812,78.458,52.187,2509.867897,121318,50434,5047,0,10225,7622,692,634,0,190,83.8236
14,9,86.5832,85.8526,81.4191,90.7968,39280.97209,90.0748,64.3059,77.5626,54.9194,2583.542236,121318,49388,5006,0,11271,7617,681,559,0,197,83.8187
15,8,86.3153,85.5893,81.2773,90.3844,38783.59431,89.5172,63.2981,78.1179,53.2046,2499.819344,121318,49302,5245,0,11357,7622,689,606,0,193,83.81755
29,0,87.9012,87.8926,87.8303,87.955,34220.64169,86.9063,58.7944,80.7256,46.2338,2684.574903,121318,53277,7296,0,7382,7622,712,828,0,170,83.81595
10,4,85.8842,85.3764,82.4115,88.5625,40834.01253,88.1396,60.7979,79.4785,49.2275,2779.412544,121318,49990,6456,0,10669,7622,701,723,0,181,83.80905
47,5,87.8097,86.9522,81.2377,93.5315,32303.74903,91.7476,68.0224,75.8503,61.659,2247.957388,121318,49278,3408,0,11381,7622,669,416,0,213,83.79895
46,2,87.6094,87.1065,83.7089,90.7916,32589.07115,88.6644,61.7021,78.9116,50.655,2821.895571,121318,50777,5150,0,9882,7622,696,678,0,186,83.788
42,0,88.77,89.1113,91.9039,86.4833,31767.46943,84.8071,55.7678,82.7664,42.0507,2823.175003,121318,55748,8713,0,4911,7622,730,1006,0,152,83.78675
30,0,88.0653,87.9423,87.0456,88.8577,33711.46262,87.641,59.949,79.932,47.9592,2508.557249,121318,52801,6621,0,7858,7622,705,765,0,177,83.7865
20,8,86.6112,85.6304,79.7854,92.3995,37780.58858,91.0391,66.4043,76.5306,58.6447,2198.832702,121318,48397,3981,0,12262,7622,675,476,0,207,83.78485
9,4,85.6559,84.8691,80.4563,89.7941,41044.3065,89.2154,62.7042,78.3447,52.2693,2613.58927,121318,48804,5547,0,11855,7622,691,631,0,191,83.78005
39,0,88.498,88.6689,90.0064,87.3706,31814.89673,86.0273,57.4511,81.5193,44.3553,2644.343472,121318,54597,7892,0,6062,7622,719,902,0,163,83.7733
21,8,86.5403,86.1859,83.9743,88.517,37492.51555,87.2737,59.3462,80.2721,47.0745,2836.245548,121318,50938,6608,0,9721,7622,708,796,0,174,83.7729
42,2,87.7677,86.9389,81.4224,93.2573,32845.70159,90.8948,66.0802,76.644,58.0756,2270.888262,121318,49390,3571,0,11269,7622,676,488,0,206,83.7694
18,6,87.0835,86.4592,82.4725,90.8508,37569.05441,89.7533,63.725,77.7778,53.9732,2468.810753,121318,50027,5038,0,10632,7622,686,585,0,196,83.76555
45,8,87.5229,87.0306,83.7271,90.6055,30938.19227,89.1498,62.5622,78.3447,52.0723,2347.376018,121318,50788,5266,0,9871,7622,691,636,0,191,83.74725
45,5,87.7553,86.7554,80.2057,94.4699,33070.69519,92.4298,69.6476,75.0567,64.9657,2118.347256,121318,48652,2848,0,12007,7622,662,357,0,220,83.74325
29,9,87.4709,86.8051,82.4247,91.6772,35090.75362,90.3637,64.8467,77.1071,55.9504,2532.984209,121318,49998,4539,0,10661,7617,677,533,0,201,83.7354
20,0,86.9187,86.7847,85.9048,87.6828,36970.12285,86.9588,58.8235,80.4989,46.3446,2861.005035,121318,52109,7320,0,8550,7622,710,822,0,172,83.72885
23,9,87.1907,86.367,81.1487,92.3025,36588.06873,91.0332,66.2716,76.4237,58.5004,2350.612097,121318,49224,4105,0,11435,7617,671,476,0,207,83.72845
9,0,85.9213,85.1623,80.8058,90.0152,40027.93866,89.3335,62.8937,78.1179,52.6356,2612.651764,121318,49016,5437,0,11643,7622,689,620,0,193,83.7257
48,5,87.7825,86.784,80.2272,94.508,32891.35838,92.3904,69.5378,75.0567,64.775,2098.348693,121318,48665,2828,0,11994,7622,662,360,0,220,83.72355
53,2,87.5987,87.171,84.2645,90.2851,32133.36136,88.1921,60.8355,79.2517,49.3644,2986.916466,121318,51114,5500,0,9545,7622,699,717,0,183,83.7219
43,0,88.8862,88.8103,88.2079,89.4211,30313.31259,87.851,60.2575,79.5918,48.4807,2345.201527,121318,53506,6330,0,7153,7622,702,746,0,180,83.7214
7,2,84.7962,83.2277,75.4447,92.8012,44146.68214,91.577,67.5758,75.8503,60.929,2225.714333,121318,45764,3550,0,14895,7622,669,429,0,213,83.71365
13,8,85.9262,85.4793,82.8484,88.2828,39826.21294,87.2606,59.2872,80.1587,47.0393,2849.441622,121318,50255,6670,0,10404,7622,707,796,0,175,83.70965
44,5,87.499,86.4335,79.6452,94.4867,33861.12145,92.456,69.689,74.9433,65.1232,2056.956785,121318,48312,2819,0,12347,7622,661,354,0,221,83.69965
43,8,87.6861,87.0655,82.8879,91.6864,31334.103,89.8452,63.8655,77.551,54.2857,2264.355591,121318,50279,4559,0,10380,7622,684,576,0,198,83.6981
27,4,88.2243,87.6472,83.5523,92.1642,34930.30421,90.4093,65.0072,76.9841,56.2552,2268.829527,121318,50682,4309,0,9977,7622,679,528,0,203,83.6967
43,2,87.9729,87.2886,82.5896,92.5547,31969.5295,90.2913,64.7619,77.0975,55.8292,2434.487734,121318,50098,4030,0,10561,7622,680,538,0,202,83.6944
50,8,87.71,87.1729,83.5226,91.1567,34172.67007,89.3729,62.946,78.0045,52.7607,2004.539871,121318,50664,4915,0,9995,7622,688,616,0,194,83.6887
45,4,89.7336,89.3613,86.2345,92.7234,29652.74247,90.6193,65.4422,76.7574,57.0345,2306.396614,121318,52309,4105,0,8350,7622,677,510,0,205,83.68835
24,6,87.3621,87.1482,85.6971,88.6492,36349.51382,87.5492,59.737,79.8186,47.7288,2738.720249,121318,51983,6656,0,8676,7622,704,771,0,178,83.6839
7,4,85.2182,84.5779,81.0663,88.4075,42473.42172,88.2183,60.8544,79.1383,49.4334,2799.625519,121318,49174,6448,0,11485,7622,698,714,0,184,83.6783
11,0,86.2131,85.4329,80.8569,90.5578,39087.85219,89.6877,63.5436,77.6644,53.7677,2511.681728,121318,49047,5114,0,11612,7622,685,589,0,197,83.67605
38,8,87.4709,86.8782,82.9539,91.1923,32454.07847,89.4516,63.0854,77.8912,53.0093,2478.530123,121318,50319,4860,0,10340,7622,687,609,0,195,83.6714
31,0,87.9812,88.0567,88.6134,87.5069,33821.41203,86.2634,57.7311,81.0658,44.8276,2688.922836,121318,53752,7674,0,6907,7622,715,880,0,167,83.6646
6,9,85.022,84.2505,80.1233,88.8259,43451.2735,88.8539,61.877,78.4738,51.0749,2895.279799,121318,48602,6114,0,12057,7617,689,660,0,189,83.66385
44,8,87.7875,87.1358,82.7214,92.0478,31993.28603,90.0813,64.3059,77.2109,55.0971,2136.484444,121318,50178,4335,0,10481,7622,681,555,0,201,83.6461
46,9,88.1543,87.5471,83.2787,92.2768,31068.38021,90.5212,65.1208,76.7654,56.5436,2594.81328,121318,50516,4228,0,10143,7617,674,518,0,204,83.6433
10,5,85.1275,83.6221,75.936,93.0395,42331.27953,91.9969,68.5243,75.2834,62.8788,2162.261482,121318,46062,3446,0,14597,7622,664,392,0,218,83.64015
27,9,87.3053,86.6903,82.6852,91.1033,35706.34933,89.9435,63.936,77.3349,54.4944,2609.779354,121318,50156,4898,0,10503,7617,679,567,0,199,83.6392
30,4,88.5582,87.9981,83.8919,92.527,34091.3655,90.6324,65.4405,76.644,57.0946,2210.738232,121318,50888,4110,0,9771,7622,676,508,0,206,83.6382
53,4,90.0204,89.7699,87.5715,92.0815,27350.68356,89.9501,64.0376,77.3243,54.6474,2497.576878,121318,53120,4568,0,7539,7622,682,566,0,200,83.6372
